"","Country.Other","TotalCases","NewCases","TotalDeaths","NewDeaths","TotalRecovered","ActiveCases","Serious.Critical","TotalTests","Tests.1M.pop","Date","pop_size_M","start_date","cases_per_1M","deaths_per_1M","critical_per_1M"
"1074","Norway",25,"6",NA,NA,"25",NA,NA,"-1","-1","302",5.4,228,4.62962962962963,NA,NA
"1075","Norway",33,"8",NA,NA,"33",NA,NA,"-1","-1","303",5.4,228,6.11111111111111,NA,NA
"1076","Norway",59,"26",NA,NA,"59",NA,NA,"-1","-1","304",5.4,228,10.9259259259259,NA,NA
"1077","Norway",91,"32",NA,NA,"91",NA,NA,"-1","-1","305",5.4,228,16.8518518518519,NA,NA
"1078","Norway",127,"33",NA,NA,"126","1",NA,"-1","-1","306",5.4,228,23.5185185185185,NA,NA
"1079","Norway",156,"29",NA,NA,NA,"156",NA,"-1","-1","307",5.4,228,28.8888888888889,NA,NA
"1080","Norway",176,"20",NA,NA,"1","175",NA,"-1","-1","308",5.4,228,32.5925925925926,NA,NA
"1081","Norway",227,"51",NA,NA,"1","226",NA,"-1","-1","309",5.4,228,42.037037037037,NA,NA
"1082","Norway",400,"173",NA,NA,"1","399",NA,"-1","-1","310",5.4,228,74.0740740740741,NA,NA
"1083","Norway",629,"229",NA,NA,"1","628",NA,"-1","-1","311",5.4,228,116.481481481481,NA,NA
"1084","Norway",800,"171",1,"1","1","798",NA,"-1","-1","312",5.4,228,148.148148148148,0.185185185185185,NA
"1085","Norway",996,"196",1,NA,"1","994",27,"-1","-1","313",5.4,228,184.444444444444,0.185185185185185,5
"1086","Norway",1108,"112",3,"2","1","1104",27,"-1","-1","314",5.4,228,205.185185185185,0.555555555555555,5
"1087","Norway",1254,"145",3,NA,"1","1250",27,"-1","-1","315",5.4,228,232.222222222222,0.555555555555555,5
"1088","Norway",1348,"92",3,NA,"1","1344",27,"-1","-1","316",5.4,228,249.62962962963,0.555555555555555,5
"1089","Norway",1470,"122",3,NA,"1","1466",27,"-1","-1","317",5.4,228,272.222222222222,0.555555555555555,5
"1090","Norway",1591,"120",6,"3","1","1584",27,"-1","-1","319",5.4,228,294.62962962963,1.11111111111111,5
"1091","Norway",1790,"199",7,"1","1","1782",27,"-1","-1","320",5.4,228,331.481481481481,1.2962962962963,5
"1092","Norway",1959,"169",7,NA,"1","1951",27,"-1","-1","321",5.4,228,362.777777777778,1.2962962962963,5
"1093","Norway",2164,"205",7,NA,"6","2151",28,"-1","-1","322",5.4,228,400.740740740741,1.2962962962963,5.18518518518519
"1094","Norway",2385,"221",7,NA,"6","2372",28,"-1","-1","323",5.4,228,441.666666666667,1.2962962962963,5.18518518518519
"1095","Norway",2625,"240",10,"3","6","2609",41,"-1","-1","324",5.4,228,486.111111111111,1.85185185185185,7.59259259259259
"1096","Norway",2866,"241",12,"2","6","2848",44,"-1","-1","325",5.4,228,530.740740740741,2.22222222222222,8.14814814814815
"1097","Norway",3084,"218",14,"2","6","3064",57,"-1","-1","326",5.4,228,571.111111111111,2.59259259259259,10.5555555555556
"1098","Norway",3372,"288",14,NA,"6","3352",70,"-1","-1","327",5.4,228,624.444444444444,2.59259259259259,12.962962962963
"1099","Norway",3771,"399",19,"5","7","3745",70,"25","-1","328",5.4,228,698.333333333333,3.51851851851852,12.962962962963
"1100","Norway",4015,"244",23,"4","7","3985",84,"25","-1","329",5.4,228,743.518518518518,4.25925925925926,15.5555555555556
"1101","Norway",4284,"269",26,"3","7","4251",91,"25","-1","330",5.4,228,793.333333333333,4.81481481481481,16.8518518518519
"1102","Norway",4445,"161",32,"6","12","4401",97,"25","-1","331",5.4,228,823.148148148148,5.92592592592593,17.962962962963
"1103","Norway",4641,"196",39,"7","13","4589",97,"25","-1","401",5.4,228,859.444444444444,7.22222222222222,17.962962962963
"1104","Norway",4877,"236",44,"5","13","4820",105,"-1","-1","402",5.4,228,903.148148148148,8.14814814814815,19.4444444444444
"1105","Norway",5147,"270",50,"6","32","5065",96,"-1","-1","403",5.4,228,953.148148148148,9.25925925925926,17.7777777777778
"1106","Norway",5370,"223",59,"9","32","5279",96,"98587","18185","404",5.4,228,994.444444444444,10.9259259259259,17.7777777777778
"1107","Norway",5550,"180",62,"3","32","5456",98,"105865","19528","405",5.4,228,1027.77777777778,11.4814814814815,18.1481481481481
"1108","Norway",5687,"137",71,"9","32","5584",89,"105865","19528","406",5.4,228,1053.14814814815,13.1481481481481,16.4814814814815
"1109","Norway",5865,"178",76,"5","32","5757",83,"111299","20530","407",5.4,228,1086.11111111111,14.0740740740741,15.3703703703704
"1110","Norway",6086,"221",89,"13","32","5965",78,"113896","21009","408",5.4,228,1127.03703703704,16.4814814814815,14.4444444444444
"1111","Norway",6042,NA,101,"12","32","5909",78,"113896","21009","409",5.4,228,1118.88888888889,18.7037037037037,14.4444444444444
"1112","Norway",6219,"177",108,"7","32","6079",78,"121034","22326","410",5.4,228,1151.66666666667,20,14.4444444444444
"1113","Norway",6314,"95",113,"5","32","6169",70,"123170","22720","411",5.4,228,1169.25925925926,20.9259259259259,12.962962962963
"1114","Panama",1,"1",NA,NA,NA,"1",NA,"-1","-1","310",4.3,311,0.232558139534884,NA,NA
"1115","Panama",8,"7",1,"1",NA,"7",NA,"-1","-1","311",4.3,311,1.86046511627907,0.232558139534884,NA
"1116","Panama",14,NA,1,NA,NA,"13",NA,"-1","-1","312",4.3,311,3.25581395348837,0.232558139534884,NA
"1117","Panama",27,"13",1,NA,NA,"26",NA,"-1","-1","313",4.3,311,6.27906976744186,0.232558139534884,NA
"1118","Panama",36,"9",1,NA,NA,"35",NA,"-1","-1","314",4.3,311,8.37209302325581,0.232558139534884,NA
"1119","Panama",43,NA,1,NA,NA,"42",NA,"-1","-1","315",4.3,311,10,0.232558139534884,NA
"1120","Panama",55,NA,1,NA,NA,"54",NA,"-1","-1","316",4.3,311,12.7906976744186,0.232558139534884,NA
"1121","Panama",69,NA,1,NA,NA,"68",7,"-1","-1","317",4.3,311,16.046511627907,0.232558139534884,1.62790697674419
"1122","Panama",109,"40",1,NA,NA,"108",7,"-1","-1","319",4.3,311,25.3488372093023,0.232558139534884,1.62790697674419
"1123","Panama",137,"28",1,NA,"1","135",7,"-1","-1","320",4.3,311,31.8604651162791,0.232558139534884,1.62790697674419
"1124","Panama",200,"63",1,NA,"1","198",7,"-1","-1","321",4.3,311,46.5116279069767,0.232558139534884,1.62790697674419
"1125","Panama",245,"45",3,"2","1","241",7,"-1","-1","322",4.3,311,56.9767441860465,0.697674418604651,1.62790697674419
"1126","Panama",313,"68",3,NA,"1","309",7,"-1","-1","323",4.3,311,72.7906976744186,0.697674418604651,1.62790697674419
"1127","Panama",345,"32",6,"3","1","338",33,"-1","-1","324",4.3,311,80.2325581395349,1.3953488372093,7.67441860465116
"1128","Panama",443,"98",6,NA,"1","436",33,"-1","-1","325",4.3,311,103.023255813953,1.3953488372093,7.67441860465116
"1129","Panama",558,"115",8,"2","2","548",20,"-1","-1","326",4.3,311,129.767441860465,1.86046511627907,4.65116279069767
"1130","Panama",674,"116",9,"1","2","663",20,"-1","-1","327",4.3,311,156.744186046512,2.09302325581395,4.65116279069767
"1131","Panama",786,"112",14,"5","2","770",20,"9","-1","328",4.3,311,182.790697674419,3.25581395348837,4.65116279069767
"1132","Panama",901,"115",17,"3","4","880",32,"9","-1","329",4.3,311,209.53488372093,3.95348837209302,7.44186046511628
"1133","Panama",989,"88",24,"7","4","961",36,"9","-1","330",4.3,311,230,5.58139534883721,8.37209302325581
"1134","Panama",1075,"86",27,"3","9","1039",43,"9","-1","331",4.3,311,250,6.27906976744186,10
"1135","Panama",1181,"106",30,"3","9","1142",50,"9","-1","401",4.3,311,274.651162790698,6.97674418604651,11.6279069767442
"1136","Panama",1317,"136",32,"2","9","1276",50,"-1","-1","402",4.3,311,306.279069767442,7.44186046511628,11.6279069767442
"1137","Panama",1475,"158",37,"5","9","1429",50,"-1","-1","403",4.3,311,343.023255813953,8.6046511627907,11.6279069767442
"1138","Panama",1673,"198",41,"4","10","1622",50,"6582","1525","404",4.3,311,389.069767441861,9.53488372093023,11.6279069767442
"1139","Panama",1801,"128",46,"5","13","1742",50,"7333","1700","405",4.3,311,418.837209302326,10.6976744186047,11.6279069767442
"1140","Panama",1801,NA,46,NA,"13","1742",75,"9256","2145","406",4.3,311,418.837209302326,10.6976744186047,17.4418604651163
"1141","Panama",2100,"299",55,"9","14","2031",88,"10297","2386","407",4.3,311,488.372093023256,12.7906976744186,20.4651162790698
"1142","Panama",2100,NA,55,NA,"14","2031",88,"10297","2386","408",4.3,311,488.372093023256,12.7906976744186,20.4651162790698
"1143","Panama",2528,"428",63,"8","16","2449",101,"11776","2729","409",4.3,311,587.906976744186,14.6511627906977,23.4883720930233
"1144","Panama",2752,"224",66,"3","16","2670",107,"11776","2729","410",4.3,311,640,15.3488372093023,24.8837209302326
"1145","Panama",2974,"222",74,"8","17","2883",104,"11776","2729","411",4.3,311,691.627906976744,17.2093023255814,24.1860465116279
"1146","Peru",1,"1",NA,NA,"1",NA,NA,"-1","-1","306",33,313,0.0303030303030303,NA,NA
"1147","Peru",6,"5",NA,NA,NA,"6",NA,"-1","-1","307",33,313,0.181818181818182,NA,NA
"1148","Peru",6,NA,NA,NA,NA,"6",NA,"-1","-1","308",33,313,0.181818181818182,NA,NA
"1149","Peru",9,"2",NA,NA,NA,"9",NA,"-1","-1","309",33,313,0.272727272727273,NA,NA
"1150","Peru",11,"2",NA,NA,NA,"11",NA,"-1","-1","310",33,313,0.333333333333333,NA,NA
"1151","Peru",13,"2",NA,NA,NA,"13",NA,"-1","-1","311",33,313,0.393939393939394,NA,NA
"1152","Peru",22,"5",NA,NA,NA,"22",NA,"-1","-1","312",33,313,0.666666666666667,NA,NA
"1153","Peru",28,"6",NA,NA,NA,"28",NA,"-1","-1","313",33,313,0.848484848484849,NA,NA
"1154","Peru",38,NA,NA,NA,NA,"38",NA,"-1","-1","314",33,313,1.15151515151515,NA,NA
"1155","Peru",71,"28",NA,NA,NA,"71",NA,"-1","-1","315",33,313,2.15151515151515,NA,NA
"1156","Peru",86,"15",NA,NA,"1","85",8,"-1","-1","316",33,313,2.60606060606061,NA,0.242424242424242
"1157","Peru",117,"31",NA,NA,"1","116",8,"-1","-1","317",33,313,3.54545454545455,NA,0.242424242424242
"1158","Peru",145,"28",NA,NA,"1","144",8,"-1","-1","319",33,313,4.39393939393939,NA,0.242424242424242
"1159","Peru",234,"89",1,"1","1","232",7,"-1","-1","320",33,313,7.09090909090909,0.0303030303030303,0.212121212121212
"1160","Peru",263,"29",4,"3","1","258",5,"-1","-1","321",33,313,7.96969696969697,0.121212121212121,0.151515151515152
"1161","Peru",318,"55",5,"1","1","312",5,"-1","-1","322",33,313,9.63636363636364,0.151515151515152,0.151515151515152
"1162","Peru",363,"45",5,NA,"1","357",5,"-1","-1","323",33,313,11,0.151515151515152,0.151515151515152
"1163","Peru",395,"32",5,NA,"1","389",19,"-1","-1","324",33,313,11.969696969697,0.151515151515152,0.575757575757576
"1164","Peru",416,"21",7,"2","1","408",9,"-1","-1","325",33,313,12.6060606060606,0.212121212121212,0.272727272727273
"1165","Peru",480,"64",9,"2","1","470",9,"-1","-1","326",33,313,14.5454545454545,0.272727272727273,0.272727272727273
"1166","Peru",580,"100",9,NA,"14","557",14,"-1","-1","327",33,313,17.5757575757576,0.272727272727273,0.424242424242424
"1167","Peru",635,"55",11,"2","16","608",21,"5","-1","328",33,313,19.2424242424242,0.333333333333333,0.636363636363636
"1168","Peru",671,"36",16,"5","16","639",33,"5","-1","329",33,313,20.3333333333333,0.484848484848485,1
"1169","Peru",852,"181",18,"2","16","818",40,"5","-1","330",33,313,25.8181818181818,0.545454545454545,1.21212121212121
"1170","Peru",950,"98",24,"6","53","873",49,"5","-1","331",33,313,28.7878787878788,0.727272727272727,1.48484848484848
"1171","Peru",1065,"115",30,"6","394","641",49,"5","-1","401",33,313,32.2727272727273,0.909090909090909,1.48484848484848
"1172","Peru",1323,"258",38,"8","394","891",49,"-1","-1","402",33,313,40.0909090909091,1.15151515151515,1.48484848484848
"1173","Peru",1414,"91",55,"17","537","822",51,"-1","-1","403",33,313,42.8484848484849,1.66666666666667,1.54545454545455
"1174","Peru",1595,"181",61,"6","537","997",51,"16518","501","404",33,313,48.3333333333333,1.84848484848485,1.54545454545455
"1175","Peru",1746,"151",73,"12","914","759",88,"17841","541","405",33,313,52.9090909090909,2.21212121212121,2.66666666666667
"1176","Peru",2281,"535",83,"10","989","1209",81,"19410","589","406",33,313,69.1212121212121,2.51515151515152,2.45454545454545
"1177","Peru",2561,"280",92,"9","997","1472",89,"20414","619","407",33,313,77.6060606060606,2.78787878787879,2.6969696969697
"1178","Peru",2954,"393",107,"15","1301","1546",109,"21555","654","408",33,313,89.5151515151515,3.24242424242424,3.3030303030303
"1179","Peru",4342,"1388",121,"14","1333","2888",113,"39599","1201","409",33,313,131.575757575758,3.66666666666667,3.42424242424242
"1180","Peru",5256,"914",138,"17","1438","3680",124,"48465","1470","410",33,313,159.272727272727,4.18181818181818,3.75757575757576
"1181","Peru",5897,"641",169,"31","1569","4159",130,"56681","1719","411",33,313,178.69696969697,5.12121212121212,3.93939393939394
"1182","Poland",1,"1",NA,NA,"1",NA,NA,"-1","-1","304",37.97,312,0.0263365815117198,NA,NA
"1183","Poland",1,NA,NA,NA,"1",NA,NA,"-1","-1","305",37.97,312,0.0263365815117198,NA,NA
"1184","Poland",5,"4",NA,NA,"5",NA,NA,"-1","-1","306",37.97,312,0.131682907558599,NA,NA
"1185","Poland",6,"1",NA,NA,NA,"6",NA,"-1","-1","307",37.97,312,0.158019489070319,NA,NA
"1186","Poland",11,"5",NA,NA,NA,"11",1,"-1","-1","308",37.97,312,0.289702396628918,NA,0.0263365815117198
"1187","Poland",17,"6",NA,NA,NA,"17",2,"-1","-1","309",37.97,312,0.447721885699236,NA,0.0526731630234396
"1188","Poland",22,"5",NA,NA,NA,"22",2,"-1","-1","310",37.97,312,0.579404793257835,NA,0.0526731630234396
"1189","Poland",31,"9",NA,NA,NA,"31",3,"-1","-1","311",37.97,312,0.816434026863313,NA,0.0790097445351593
"1190","Poland",51,"20",1,"1",NA,"50",3,"-1","-1","312",37.97,312,1.34316565709771,0.0263365815117198,0.0790097445351593
"1191","Poland",68,"17",2,"1",NA,"66",3,"-1","-1","313",37.97,312,1.79088754279695,0.0526731630234396,0.0790097445351593
"1192","Poland",103,"35",3,"1","13","87",3,"-1","-1","314",37.97,312,2.71266789570714,0.0790097445351593,0.0790097445351593
"1193","Poland",125,"21",3,NA,"13","109",3,"-1","-1","315",37.97,312,3.29207268896497,0.0790097445351593,0.0790097445351593
"1194","Poland",177,"52",4,"1",NA,"173",3,"-1","-1","316",37.97,312,4.6615749275744,0.105346326046879,0.0790097445351593
"1195","Poland",238,"61",5,"1","1","232",3,"-1","-1","317",37.97,312,6.26810639978931,0.131682907558599,0.0790097445351593
"1196","Poland",287,"49",5,NA,"13","269",3,"-1","-1","319",37.97,312,7.55859889386358,0.131682907558599,0.0790097445351593
"1197","Poland",355,"68",5,NA,"13","337",3,"-1","-1","320",37.97,312,9.34948643666052,0.131682907558599,0.0790097445351593
"1198","Poland",425,"70",5,NA,"13","407",3,"-1","-1","321",37.97,312,11.1930471424809,0.131682907558599,0.0790097445351593
"1199","Poland",536,"111",5,NA,"13","518",3,"-1","-1","322",37.97,312,14.1164076902818,0.131682907558599,0.0790097445351593
"1200","Poland",634,"98",7,"2","13","614",3,"-1","-1","323",37.97,312,16.6973926784303,0.184356070582038,0.0790097445351593
"1201","Poland",749,"115",8,"1","13","728",3,"-1","-1","324",37.97,312,19.7260995522781,0.210692652093758,0.0790097445351593
"1202","Poland",901,"152",10,"2","1","890",3,"-1","-1","325",37.97,312,23.7292599420595,0.263365815117198,0.0790097445351593
"1203","Poland",1051,"150",14,"4","7","1030",3,"-1","-1","326",37.97,312,27.6797471688175,0.368712141164077,0.0790097445351593
"1204","Poland",1221,"170",16,"2","7","1198",3,"-1","-1","327",37.97,312,32.1569660258099,0.421385304187516,0.0790097445351593
"1205","Poland",1389,"168",16,NA,"7","1366",3,"3","-1","328",37.97,312,36.5815117197788,0.421385304187516,0.0790097445351593
"1206","Poland",1638,"249",18,"2","7","1613",3,"3","-1","329",37.97,312,43.139320516197,0.474058467210956,0.0790097445351593
"1207","Poland",1862,"224",22,"4","7","1833",3,"3","-1","330",37.97,312,49.0387147748222,0.579404793257835,0.0790097445351593
"1208","Poland",2055,"193",31,"9","7","2017",3,"3","-1","331",37.97,312,54.1216750065841,0.816434026863313,0.0790097445351593
"1209","Poland",2311,"256",33,"2","7","2271",50,"3","-1","401",37.97,312,60.8638398735844,0.869107189886753,1.31682907558599
"1210","Poland",2554,"243",43,"10","56","2455",50,"-1","-1","402",37.97,312,67.2636291809323,1.13247300500395,1.31682907558599
"1211","Poland",2946,"392",57,"14","56","2833",50,"-1","-1","403",37.97,312,77.5875691335265,1.50118514616803,1.31682907558599
"1212","Poland",3383,"437",71,"14","56","3256",50,"66938","1769","404",37.97,312,89.096655254148,1.8698972873321,1.31682907558599
"1213","Poland",3627,"244",79,"8","116","3432",50,"72901","1926","405",37.97,312,95.5227811430076,2.08058993942586,1.31682907558599
"1214","Poland",4102,"475",94,"15","134","3874",50,"80757","2134","406",37.97,312,108.032657361075,2.47563866210166,1.31682907558599
"1215","Poland",4413,"311",107,"13","162","4144",50,"85467","2258","407",37.97,312,116.223334211219,2.81801422175402,1.31682907558599
"1216","Poland",4848,"435",129,"22","191","4528",50,"92215","2437","408",37.97,312,127.679747168817,3.39741901501185,1.31682907558599
"1217","Poland",5205,"357",159,"30","222","4824",160,"99284","2623","409",37.97,312,137.081906768501,4.18751646036344,4.21385304187516
"1218","Poland",5575,"370",174,"15","284","5117",160,"107597","2843","410",37.97,312,146.826441927838,4.58256518303924,4.21385304187516
"1219","Poland",5955,"380",181,"7","318","5456",160,"118295","3126","411",37.97,312,156.834342902291,4.76692125362128,4.21385304187516
"1220","Portugal",2,"2",NA,NA,"2",NA,NA,"-1","-1","302",10.2,306,0.196078431372549,NA,NA
"1221","Portugal",4,"2",NA,NA,"4",NA,NA,"-1","-1","303",10.2,306,0.392156862745098,NA,NA
"1222","Portugal",6,"2",NA,NA,"6",NA,NA,"-1","-1","304",10.2,306,0.588235294117647,NA,NA
"1223","Portugal",9,"3",NA,NA,"9",NA,NA,"-1","-1","305",10.2,306,0.882352941176471,NA,NA
"1224","Portugal",13,"4",NA,NA,"13",NA,NA,"-1","-1","306",10.2,306,1.27450980392157,NA,NA
"1225","Portugal",21,"8",NA,NA,NA,"21",NA,"-1","-1","307",10.2,306,2.05882352941176,NA,NA
"1226","Portugal",30,"9",NA,NA,NA,"30",NA,"-1","-1","308",10.2,306,2.94117647058824,NA,NA
"1227","Portugal",39,"9",NA,NA,NA,"39",NA,"-1","-1","309",10.2,306,3.82352941176471,NA,NA
"1228","Portugal",41,"2",NA,NA,NA,"41",1,"-1","-1","310",10.2,306,4.01960784313725,NA,0.0980392156862745
"1229","Portugal",59,"18",NA,NA,NA,"59",1,"-1","-1","311",10.2,306,5.7843137254902,NA,0.0980392156862745
"1230","Portugal",78,"17",NA,NA,"1","77",1,"-1","-1","312",10.2,306,7.64705882352941,NA,0.0980392156862745
"1231","Portugal",112,"34",NA,NA,"1","111",1,"-1","-1","313",10.2,306,10.9803921568627,NA,0.0980392156862745
"1232","Portugal",169,"57",NA,NA,"2","167",10,"-1","-1","314",10.2,306,16.5686274509804,NA,0.980392156862745
"1233","Portugal",245,"76",NA,NA,"2","243",9,"-1","-1","315",10.2,306,24.0196078431373,NA,0.882352941176471
"1234","Portugal",331,"86",1,"1","3","327",18,"-1","-1","316",10.2,306,32.4509803921569,0.0980392156862745,1.76470588235294
"1235","Portugal",448,"117",1,NA,"3","444",18,"-1","-1","317",10.2,306,43.921568627451,0.0980392156862745,1.76470588235294
"1236","Portugal",642,"194",2,"1","4","636",18,"-1","-1","319",10.2,306,62.9411764705882,0.196078431372549,1.76470588235294
"1237","Portugal",786,"144",4,"2","4","778",20,"-1","-1","320",10.2,306,77.0588235294118,0.392156862745098,1.96078431372549
"1238","Portugal",1020,"234",6,"2","5","1009",26,"-1","-1","321",10.2,306,100,0.588235294117647,2.54901960784314
"1239","Portugal",1280,"260",12,"6","5","1263",26,"-1","-1","322",10.2,306,125.490196078431,1.17647058823529,2.54901960784314
"1240","Portugal",1600,"320",14,"2","5","1581",26,"-1","-1","323",10.2,306,156.862745098039,1.37254901960784,2.54901960784314
"1241","Portugal",2060,"460",23,"9","14","2023",47,"-1","-1","324",10.2,306,201.960784313725,2.25490196078431,4.6078431372549
"1242","Portugal",2362,"302",33,"10","22","2307",48,"-1","-1","325",10.2,306,231.56862745098,3.23529411764706,4.70588235294118
