,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
195,Suriname,10,,1,,4,5,,17,2,,,0413
196,Sierra Leone,10,,,,,10,,1,,,,0413
197,MS Zaandam,9,,2,,,7,,,,,,0413
198,Gambia,9,,1,,2,6,,4,04,281,116,0413
199,Nicaragua,9,,1,,4,4,,1,02,,,0413
200,Turks and Caicos,9,,1,,,8,,232,26,62,1601,0413
201,Montserrat,9,,,,,9,1,1803,,36,7212,0413
202,Cabo Verde,8,,1,,1,6,,14,2,,,0413
203,CAR,8,,,,,8,,2,,,,0413
204,Vatican City,8,,,,2,6,,9988,,,,0413
205,Mauritania,7,,1,,2,4,,2,02,496,107,0413
206,St. Barth,6,,,,4,2,,607,,,,0413
207,Western Sahara,6,,,,,6,,10,,,,0413
208,Bhutan,5,,,,2,3,,6,,1166,1511,0413
209,Burundi,5,,,,,5,,04,,,,0413
210,Falkland Islands,5,,,,1,4,,1437,,137,39368,0413
211,Sao Tome and Principe,4,,,,,4,,18,,19,87,0413
212,South Sudan,4,,,,,4,,04,,,,0413
213,Anguilla,3,,,,,3,,200,,,,0413
214,British Virgin Islands,3,,,,2,1,,99,,,,0413
215,Caribbean Netherlands,3,1,,,,3,,114,,10,381,0413
216,Papua New Guinea,2,,,,,2,,02,,72,8,0413
217,Timor-Leste,2,,,,1,1,,2,,,,0413
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0413
219,Yemen,1,,,,,1,,003,,,,0413
220,Total:,298844,11561,11004,407,146596,141244,6591,,,,,0413
221,Total:,598295,29346,23476,1684,42223,532596,12761,,,,,0413
222,Total:,881110,28211,76768,3143,221548,582794,29929,,,,,0413
223,Total:,50581,2513,2081,134,5681,42819,1206,,,,,0413
224,Total:,7732,30,63,3,3810,3859,87,,,,,0413
225,Total:,15082,862,791,46,2922,11369,174,,,,,0413
226,Total:,721,,13,,619,89,10,,,,,0413
