,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
95,Channel Islands,262,30,5,1,13,244,,1507,29,,,0405
96,San Marino,259,8,32,,27,200,14,7633,943,586,17270,0405
97,Ivory Coast,245,27,1,,25,219,,9,004,,,0405
98,Vietnam,240,1,,,90,150,3,2,,75458,775,0405
99,Senegal,219,12,2,1,72,145,1,13,01,195,12,0405
100,Palestine,217,23,1,,21,195,,43,02,7553,1481,0405
101,Nigeria,214,4,4,,25,185,2,1,002,4000,19,0405
102,Malta,213,11,,,2,211,3,482,,9703,21975,0405
103,Ghana,205,,5,,31,169,2,7,02,,,0405
104,Montenegro,201,27,2,,1,198,4,320,3,1456,2318,0405
105,Mauritius,196,10,7,,7,182,1,154,6,,,0405
106,Faeroe Islands,181,2,,,93,88,2,3704,,4800,98234,0405
107,Sri Lanka,166,7,5,1,27,134,5,8,02,,,0405
108,Georgia,162,7,1,1,36,125,6,41,03,,,0405
109,Venezuela,155,2,7,,52,96,6,5,02,1779,63,0405
110,DRC,154,6,18,2,3,133,,2,02,,,0405
111,Martinique,145,2,3,,27,115,22,386,8,,,0405
112,Niger,144,24,8,3,,136,,6,03,4012,166,0405
113,Kyrgyzstan,144,14,1,,9,134,5,22,02,9618,1474,0405
114,Bolivia,139,7,10,1,1,128,3,12,09,591,51,0405
115,Brunei ,135,1,1,,66,68,3,309,2,7801,17832,0405
116,Guadeloupe,134,4,7,,24,103,14,335,17,,,0405
117,Mayotte,134,6,2,,14,118,3,491,7,479,1756,0405
118,Kenya,126,4,4,,4,118,2,2,007,2201,41,0405
119,Isle of Man,126,12,1,,,125,,1482,12,1319,15512,0405
120,Cambodia,114,,,,50,64,1,7,,5768,345,0405
121,Guinea,111,38,,,5,106,,8,,,,0405
122,Trinidad and Tobago,103,5,6,,1,96,,74,4,736,526,0405
123,Rwanda,102,13,,,,102,,8,,,,0405
124,Gibraltar,98,3,,,52,46,,2909,,1269,37666,0405
125,Paraguay,96,4,3,,12,81,2,13,04,1289,181,0405
126,Liechtenstein,77,2,1,1,,76,,2020,26,900,23605,0405
127,Bangladesh,70,9,8,2,30,32,1,04,005,2086,13,0405
128,Madagascar,70,,,,,70,6,3,,,,0405
129,Monaco,66,2,1,,3,62,2,1682,25,,,0405
130,Aruba,64,2,,,1,63,,599,,863,8083,0405
131,Guatemala,61,11,2,1,15,44,1,3,01,1134,63,0405
132,French Guiana,61,4,,,22,39,1,204,,,,0405
133,El Salvador,56,10,3,,2,51,4,9,05,,,0405
134,Jamaica,53,,3,,7,43,,18,1,540,182,0405
135,Barbados,52,1,,,,52,,181,,382,1329,0405
136,Djibouti,50,1,,,8,42,,51,,,,0405
137,Uganda,48,,,,,48,,1,,2629,57,0405
138,Macao,44,2,,,10,34,,68,,,,0405
139,Mali,41,2,3,,1,37,,2,01,,,0405
140,Togo,41,1,3,,17,21,,5,04,,,0405
141,French Polynesia,40,1,,,,40,1,142,,583,2075,0405
142,Zambia,39,,1,,2,36,,2,005,619,34,0405
143,Ethiopia,38,3,,,4,34,1,03,,1222,11,0405
144,Bermuda,37,2,,,14,23,,594,,291,4673,0405
145,Cayman Islands,35,6,1,,1,33,,533,15,319,4854,0405
146,Eritrea,29,7,,,,29,,8,,,,0405
147,Bahamas,28,4,4,1,,24,1,71,10,,,0405
148,Saint Martin,24,2,2,1,5,17,6,621,52,18,466,0405
149,Guyana,23,,4,,,19,,29,5,83,106,0405
150,Sint Maarten,23,,4,,6,13,,536,93,82,1912,0405
151,Congo,22,,2,,2,18,,4,04,,,0405
152,Gabon,21,,1,,1,19,,9,04,,,0405
153,Myanmar,21,1,1,,,20,,04,002,,,0405
154,Tanzania,20,,1,,3,16,,03,002,,,0405
155,Haiti,20,2,,,1,19,,2,,200,18,0405
156,Maldives,19,,,,13,6,,35,,,,0405
157,Libya,18,1,1,,,17,,3,01,131,19,0405
158,Guinea-Bissau,18,3,,,,18,,9,,,,0405
159,New Caledonia,17,,,,1,16,,60,,1390,4869,0405
160,Syria,16,,2,,2,12,,09,01,,,0405
161,Benin,16,,,,2,14,,1,,,,0405
162,Equatorial Guinea,16,,,,1,15,,11,,,,0405
163,Antigua and Barbuda,15,,,,,15,1,153,,40,408,0405
164,Dominica,14,,,,,14,,194,,255,3542,0405
165,Mongolia,14,,,,2,12,,4,,,,0405
166,Namibia,14,,,,3,11,,6,,301,118,0405
167,Saint Lucia,14,1,,,1,13,,76,,,,0405
168,Fiji,12,5,,,,12,,13,,,,0405
169,Grenada,12,,,,,12,2,107,,45,400,0405
170,Curaçao,11,,1,,5,5,,67,6,,,0405
171,Greenland,11,1,,,3,8,,194,,542,9547,0405
172,Angola,10,2,2,,2,6,,03,006,,,0405
173,Sudan,10,,2,,2,6,,02,005,,,0405
174,Liberia,10,3,1,1,3,6,,2,02,,,0405
175,Suriname,10,,1,,,9,,17,2,,,0405
176,Laos,10,,,,,10,,1,,437,60,0405
177,Mozambique,10,,,,1,9,,03,,338,11,0405
178,Seychelles,10,,,,,10,,102,,,,0405
179,MS Zaandam,9,,2,,,7,,,,,,0405
180,Zimbabwe,9,,1,,,8,,06,007,316,21,0405
181,Nepal,9,3,,,1,8,,03,,1521,52,0405
182,Chad,9,1,,,,9,,05,,,,0405
183,Saint Kitts and Nevis,9,,,,,9,,169,,113,2124,0405
184,Eswatini,9,,,,,9,,8,,,,0405
185,CAR,8,,,,,8,,2,,,,0405
186,Cabo Verde,7,1,1,,,6,,13,2,,,0405
187,Vatican City,7,,,,,7,,8739,,,,0405
188,St. Vincent Grenadines,7,,,,1,6,,63,,,,0405
189,Somalia,7,,,,1,6,,04,,,,0405
190,Mauritania,6,,1,,2,3,,1,02,67,14,0405
191,Montserrat,6,,,,,6,,1202,,,,0405
192,St. Barth,6,,,,1,5,,607,,,,0405
193,Nicaragua,5,,1,,,4,,08,02,,,0405
194,Bhutan,5,,,,2,3,,6,,,,0405
195,Turks and Caicos,5,,,,,5,,129,,,,0405
196,Botswana,4,,1,,,3,,2,04,175,74,0405
197,Gambia,4,,1,,2,1,,2,04,,,0405
198,Belize,4,,,,,4,,10,,25,63,0405
199,Malawi,4,1,,,,4,,02,,,,0405
200,Sierra Leone,4,2,,,,4,,05,,2,03,0405
201,Western Sahara,4,4,,,,4,,7,,,,0405
202,Anguilla,3,,,,,3,,200,,,,0405
203,British Virgin Islands,3,,,,,3,,99,,,,0405
204,Burundi,3,,,,,3,,03,,2,02,0405
205,Caribbean Netherlands,2,,,,,2,,76,,10,381,0405
206,Falkland Islands,1,,,,,1,,287,,,,0405
207,Papua New Guinea,1,,,,,1,,01,,72,8,0405
208,Timor-Leste,1,,,,,1,,08,,,,0405
