,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
112,Montenegro,84,2,1,,,83,1,134,2,16,-1,0329
113,Trinidad and Tobago,76,10,3,1,1,72,,54,2,11,-1,0329
114,Bolivia,74,13,,,,74,,6,,09,-1,0329
115,DRC,65,14,6,3,2,57,,07,007,09,-1,0329
116,Mayotte,63,13,,,,63,,231,,13,-1,0329
117,Rwanda,60,6,,,,60,,5,,13,-1,0329
118,Kyrgyzstan,58,,,,,58,,9,,17,-1,0329
119,Paraguay,56,4,3,,1,52,1,8,04,06,-1,0329
120,Gibraltar,56,1,,,14,42,,1662,,02,-1,0329
121,Liechtenstein,56,,,,,56,,1469,,02,-1,0329
122,Bangladesh,48,,5,,15,28,1,03,003,07,-1,0329
123,Aruba,46,13,,,1,45,,431,,12,-1,0329
124,Monaco,43,1,1,1,1,41,,1096,25,27,-1,0329
125,Kenya,38,7,1,,1,36,2,07,002,12,-1,0329
126,Guatemala,34,6,1,,10,23,1,2,006,12,-1,0329
127,Macao,34,,,,10,24,,52,,21,-1,0329
128,Isle of Man,32,3,,,,32,,376,,18,-1,0329
129,Jamaica,30,4,1,,2,27,,10,03,09,-1,0329
130,French Polynesia,30,,,,,30,,107,,10,-1,0329
131,Uganda,30,7,,,,30,,07,,20,-1,0329
132,French Guiana,28,,,,6,22,,94,,06,-1,0329
133,Zambia,28,6,,,,28,,2,,17,-1,0329
134,Barbados,26,,,,,26,,90,,16,-1,0329
135,Madagascar,26,,,,,26,,09,,19,-1,0329
136,Togo,25,,1,,1,23,,3,01,05,-1,0329
137,El Salvador,19,6,,,,19,,3,,18,-1,0329
138,Mali,18,7,1,1,,17,,09,005,24,-1,0329
139,Bermuda,17,,,,2,15,,273,,17,-1,0329
140,Ethiopia,16,,,,1,15,,01,,12,-1,0329
141,Maldives,16,,,,9,7,,30,,06,-1,0329
142,New Caledonia,15,,,,,15,,53,,17,-1,0329
143,Djibouti,14,2,,,,14,,14,,17,-1,0329
144,Tanzania,14,1,,,1,13,,02,,15,-1,0329
145,Equatorial Guinea,12,,,,,12,,9,,13,-1,0329
146,Mongolia,12,1,,,,12,,4,,09,-1,0329
147,Dominica,11,,,,,11,,153,,21,-1,0329
148,Saint Martin,11,,,,,11,,284,,29,-1,0329
149,Niger,10,,1,,,9,,04,004,18,-1,0329
150,Bahamas,10,,,,1,9,,25,,14,-1,0329
151,Greenland,10,,,,2,8,,176,,15,-1,0329
152,Eswatini,9,,,,,9,,8,,13,-1,0329
153,Cayman Islands,8,,1,,,7,,122,15,12,-1,0329
154,Curaçao,8,,1,,2,5,,49,6,12,-1,0329
155,Guyana,8,3,1,,,7,,10,1,11,-1,0329
156,Guinea,8,,,,,8,,06,,12,-1,0329
157,Haiti,8,,,,,8,,07,,19,-1,0329
158,Laos,8,2,,,,8,,1,,23,-1,0329
159,Mozambique,8,1,,,,8,,03,,21,-1,0329
160,Myanmar,8,,,,,8,,01,,22,-1,0329
161,Namibia,8,,,,2,6,,3,,13,-1,0329
162,Seychelles,8,1,,,,8,,81,,13,-1,0329
163,Suriname,8,,,,,8,,14,,12,-1,0329
164,Gabon,7,,1,,,6,,3,04,12,-1,0329
165,Zimbabwe,7,2,1,,,6,,05,007,19,-1,0329
166,Antigua and Barbuda,7,,,,,7,,71,,12,-1,0329
167,Grenada,7,,,,,7,,62,,21,-1,0329
168,Cabo Verde,6,1,1,,,5,,11,2,19,-1,0329
169,Benin,6,,,,,6,,05,,15,-1,0329
170,Eritrea,6,,,,,6,,2,,20,-1,0329
171,Vatican City,6,2,,,,6,,7491,,05,-1,0329
172,Sint Maarten,6,3,,,,6,,140,,17,-1,0329
173,Sudan,5,2,1,,,4,,01,002,12,-1,0329
174,Nepal,5,1,,,1,4,,02,,23,-1,0329
175,Angola,5,1,,,,5,,02,,19,-1,0329
176,Fiji,5,,,,,5,,6,,18,-1,0329
177,Mauritania,5,2,,,,5,,1,,12,-1,0329
178,Montserrat,5,,,,,5,,1002,,17,-1,0329
179,St. Barth,5,,,,,5,,506,,29,-1,0329
180,Syria,5,,,,,5,,03,,21,-1,0329
181,Nicaragua,4,,1,,,3,,06,02,18,-1,0329
182,Congo,4,,,,,4,,07,,14,-1,0329
183,Turks and Caicos,4,2,,,,4,,103,,22,-1,0329
184,Gambia,3,,1,,,2,,1,04,16,-1,0329
185,Bhutan,3,,,,,3,,4,,05,-1,0329
186,CAR,3,,,,,3,,06,,14,-1,0329
187,Chad,3,,,,,3,,02,,18,-1,0329
188,Liberia,3,,,,,3,,06,,15,-1,0329
189,Libya,3,2,,,,3,,04,,23,-1,0329
190,Saint Lucia,3,,,,1,2,,16,,12,-1,0329
191,Somalia,3,,,,,3,,02,,15,-1,0329
192,MS Zaandam,2,,,,,2,,,,26,-1,0329
193,Anguilla,2,,,,,2,,133,,25,-1,0329
194,Belize,2,,,,,2,,5,,22,-1,0329
195,British Virgin Islands,2,,,,,2,,66,,24,-1,0329
196,Guinea-Bissau,2,,,,,2,,1,,24,-1,0329
197,Saint Kitts and Nevis,2,,,,,2,,38,,24,-1,0329
198,Papua New Guinea,1,,,,,1,,01,,19,-1,0329
199,St. Vincent Grenadines,1,,,,1,0,,9,,10,-1,0329
200,Timor-Leste,1,,,,,1,,08,,20,-1,0329
