,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
50,Iraq,208,16,17,4,49,142,,5,-1,-1,-1,0321
51,South Africa,202,52,,,,202,,3,-1,-1,-1,0321
52,Panama,200,63,1,,1,198,7,46,-1,-1,-1,0321
53,Lebanon,177,20,4,,4,169,3,26,-1,-1,-1,0321
54,Mexico,164,46,1,,4,159,1,1,-1,-1,-1,0321
55,Kuwait,159,11,,,22,137,5,37,-1,-1,-1,0321
56,Argentina,158,30,3,,3,152,,3,-1,-1,-1,0321
57,San Marino,151,7,14,,4,133,12,4450,-1,-1,-1,0321
58,Colombia,145,37,,,1,144,,3,-1,-1,-1,0321
59,UAE,140,,2,2,31,107,2,14,-1,-1,-1,0321
60,Slovakia,137,13,,,,137,2,25,-1,-1,-1,0321
61,Armenia,136,14,,,1,135,2,46,-1,-1,-1,0321
62,Taiwan,135,27,2,1,28,105,,6,-1,-1,-1,0321
63,Serbia,135,32,1,1,2,132,4,15,-1,-1,-1,0321
64,Croatia,130,20,1,,5,124,,32,-1,-1,-1,0321
65,Bulgaria,127,20,3,,1,123,,18,-1,-1,-1,0321
66,Costa Rica,113,26,2,1,2,109,2,22,-1,-1,-1,0321
67,Latvia,111,25,,,1,110,,59,-1,-1,-1,0321
68,Uruguay,110,31,,,,110,,32,-1,-1,-1,0321
69,Algeria,94,4,11,2,32,51,,2,-1,-1,-1,0321
70,Vietnam,91,6,,,17,74,,09,-1,-1,-1,0321
71,Bosnia and Herzegovina,89,25,,,2,87,1,27,-1,-1,-1,0321
72,Morocco,86,23,3,1,2,81,1,2,-1,-1,-1,0321
73,Hungary,85,12,4,3,7,74,6,9,-1,-1,-1,0321
74,Jordan,84,15,,,1,83,,8,-1,-1,-1,0321
75,Faeroe Islands,80,8,,,3,77,,1637,-1,-1,-1,0321
76,Brunei ,78,5,,,1,77,2,178,-1,-1,-1,0321
77,North Macedonia,76,26,,,1,75,1,36,-1,-1,-1,0321
78,Andorra,75,1,,,1,74,2,971,-1,-1,-1,0321
79,Cyprus,75,8,,,,75,1,62,-1,-1,-1,0321
80,Sri Lanka,73,13,,,3,70,,3,-1,-1,-1,0321
81,Dominican Republic,72,38,2,,,70,,7,-1,-1,-1,0321
82,Albania,70,6,2,,2,66,2,24,-1,-1,-1,0321
83,Lithuania,69,21,1,1,1,67,1,25,-1,-1,-1,0321
84,Belarus,69,18,,,15,54,,7,-1,-1,-1,0321
85,Moldova,66,17,1,,1,64,3,16,-1,-1,-1,0321
86,Venezuela,65,23,,,1,64,,2,-1,-1,-1,0321
87,Malta,64,11,,,2,62,1,145,-1,-1,-1,0321
88,Tunisia,54,15,1,,1,52,7,5,-1,-1,-1,0321
89,Kazakhstan,52,8,,,,52,,3,-1,-1,-1,0321
90,New Zealand,52,24,,,,52,,11,-1,-1,-1,0321
91,Guadeloupe,51,18,1,1,,50,4,127,-1,-1,-1,0321
92,Cambodia,51,14,,,1,50,,3,-1,-1,-1,0321
93,Oman,48,,,,13,35,,9,-1,-1,-1,0321
94,Palestine,48,1,,,17,31,,9,-1,-1,-1,0321
95,Senegal,47,11,,,5,42,,3,-1,-1,-1,0321
96,Azerbaijan,44,,1,,7,36,,4,-1,-1,-1,0321
97,Georgia,44,4,,,1,43,1,11,-1,-1,-1,0321
98,Ukraine,41,15,3,,1,37,,09,-1,-1,-1,0321
99,Burkina Faso,40,7,1,,4,35,,2,-1,-1,-1,0321
100,Réunion,38,10,,,,38,,42,-1,-1,-1,0321
101,Uzbekistan,33,10,,,,33,,10,-1,-1,-1,0321
102,Martinique,32,9,1,,,31,7,85,-1,-1,-1,0321
103,Liechtenstein,28,,,,,28,,734,-1,-1,-1,0321
104,Cameroon,27,14,,,2,25,,1,-1,-1,-1,0321
105,Afghanistan,24,2,,,1,23,,06,-1,-1,-1,0321
106,Honduras,24,12,,,,24,,2,-1,-1,-1,0321
107,Cuba,21,10,1,,,20,,2,-1,-1,-1,0321
108,Bangladesh,20,2,1,,3,16,1,01,-1,-1,-1,0321
109,Jamaica,19,4,1,,2,16,,6,-1,-1,-1,0321
110,DRC,18,4,,,,18,,02,-1,-1,-1,0321
111,Paraguay,18,5,,,,18,1,3,-1,-1,-1,0321
112,Macao,17,,,,10,7,,26,-1,-1,-1,0321
113,Rwanda,17,6,,,,17,,1,-1,-1,-1,0321
114,Bolivia,16,1,,,,16,,1,-1,-1,-1,0321
115,Ghana,16,5,,,,16,,05,-1,-1,-1,0321
116,Guyana,15,10,1,,,14,,19,-1,-1,-1,0321
117,French Guiana,15,,,,,15,,50,-1,-1,-1,0321
118,Guam,14,2,,,,14,,83,-1,-1,-1,0321
119,Montenegro,14,1,,,,14,,22,-1,-1,-1,0321
120,Puerto Rico,14,8,,,,14,,5,-1,-1,-1,0321
121,Maldives,13,,,,2,11,,24,-1,-1,-1,0321
122,Guatemala,12,3,1,,,11,,07,-1,-1,-1,0321
123,Nigeria,12,,,,1,11,,006,-1,-1,-1,0321
124,Channel Islands,12,1,,,,12,,69,-1,-1,-1,0321
125,Mauritius,12,5,,,,12,,9,-1,-1,-1,0321
126,Monaco,11,1,,,,11,,280,-1,-1,-1,0321
127,French Polynesia,11,5,,,,11,,39,-1,-1,-1,0321
128,Gibraltar,10,,,,2,8,,297,-1,-1,-1,0321
129,Ivory Coast,9,,,,1,8,,03,-1,-1,-1,0321
130,Ethiopia,9,2,,,,9,,008,-1,-1,-1,0321
131,Togo,9,8,,,,9,,1,-1,-1,-1,0321
132,Trinidad and Tobago,9,,,,,9,,6,-1,-1,-1,0321
133,Kenya,7,,,,,7,,01,-1,-1,-1,0321
134,Mayotte,7,3,,,,7,,26,-1,-1,-1,0321
135,Seychelles,7,1,,,,7,,71,-1,-1,-1,0321
136,Barbados,6,1,,,,6,,21,-1,-1,-1,0321
137,Equatorial Guinea,6,,,,,6,,4,-1,-1,-1,0321
138,Kyrgyzstan,6,3,,,,6,,09,-1,-1,-1,0321
139,Mongolia,6,,,,,6,,2,-1,-1,-1,0321
140,Tanzania,6,,,,,6,,01,-1,-1,-1,0321
141,Aruba,5,,,,1,4,,47,-1,-1,-1,0321
142,Gabon,4,1,1,1,,3,,2,-1,-1,-1,0321
143,Bahamas,4,1,,,,4,,10,-1,-1,-1,0321
144,Saint Martin,4,1,,,,4,,103,-1,-1,-1,0321
145,Suriname,4,3,,,,4,,7,-1,-1,-1,0321
146,Cayman Islands,3,,1,,,2,,46,-1,-1,-1,0321
147,Curaçao,3,,1,,,2,,18,-1,-1,-1,0321
148,CAR,3,2,,,,3,,06,-1,-1,-1,0321
149,Congo,3,,,,,3,,05,-1,-1,-1,0321
150,Madagascar,3,3,,,,3,,01,-1,-1,-1,0321
151,Namibia,3,,,,,3,,1,-1,-1,-1,0321
152,St. Barth,3,,,,,3,,304,-1,-1,-1,0321
153,U.S. Virgin Islands,3,,,,,3,,29,-1,-1,-1,0321
154,Sudan,2,,1,,,1,,005,-1,-1,-1,0321
155,Benin,2,,,,,2,,02,-1,-1,-1,0321
156,Bermuda,2,,,,,2,,32,-1,-1,-1,0321
157,Bhutan,2,1,,,,2,,3,-1,-1,-1,0321
158,Greenland,2,,,,,2,,35,-1,-1,-1,0321
159,Guinea,2,1,,,,2,,02,-1,-1,-1,0321
160,Haiti,2,2,,,,2,,02,-1,-1,-1,0321
161,Isle of Man,2,1,,,,2,,24,-1,-1,-1,0321
162,Liberia,2,,,,,2,,04,-1,-1,-1,0321
163,Mauritania,2,,,,,2,,04,-1,-1,-1,0321
164,New Caledonia,2,,,,,2,,7,-1,-1,-1,0321
165,Nicaragua,2,1,,,,2,,03,-1,-1,-1,0321
166,Saint Lucia,2,,,,,2,,11,-1,-1,-1,0321
167,Zambia,2,,,,,2,,01,-1,-1,-1,0321
168,Nepal,1,,,,1,0,,003,-1,-1,-1,0321
169,Angola,1,1,,,,1,,003,-1,-1,-1,0321
170,Antigua and Barbuda,1,,,,,1,,10,-1,-1,-1,0321
171,Cabo Verde,1,1,,,,1,,2,-1,-1,-1,0321
172,Chad,1,,,,,1,,006,-1,-1,-1,0321
173,Djibouti,1,,,,,1,,1,-1,-1,-1,0321
174,El Salvador,1,,,,,1,,02,-1,-1,-1,0321
175,Fiji,1,,,,,1,,1,-1,-1,-1,0321
176,Gambia,1,,,,,1,,04,-1,-1,-1,0321
177,Vatican City,1,,,,,1,,1248,-1,-1,-1,0321
178,Montserrat,1,,,,,1,,200,-1,-1,-1,0321
179,Niger,1,,,,,1,,004,-1,-1,-1,0321
180,Papua New Guinea,1,1,,,,1,,01,-1,-1,-1,0321
181,St. Vincent Grenadines,1,,,,,1,,9,-1,-1,-1,0321
182,Sint Maarten,1,,,,,1,,23,-1,-1,-1,0321
183,Somalia,1,,,,,1,,006,-1,-1,-1,0321
184,Eswatini,1,,,,,1,,09,-1,-1,-1,0321
185,Zimbabwe,1,1,,,,1,,007,-1,-1,-1,0321
