,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
59,Serbia,303,54,3,,15,285,21,35,03,-1,-1,0325
60,Algeria,264,34,19,2,24,221,,6,04,-1,-1,0325
61,Armenia,249,14,,,14,235,6,84,,-1,-1,0325
62,UAE,248,50,2,,45,201,2,25,02,-1,-1,0325
63,Bulgaria,218,17,3,,3,212,8,31,04,-1,-1,0325
64,Taiwan,216,21,2,,29,185,,9,008,-1,-1,0325
65,Lithuania,209,30,2,1,1,206,1,77,07,-1,-1,0325
66,New Zealand,205,103,,,22,183,,43,,-1,-1,0325
67,Slovakia,204,18,,,7,197,2,37,,-1,-1,0325
68,Latvia,197,17,,,1,196,,104,,-1,-1,0325
69,Kuwait,191,2,,,39,152,5,45,,-1,-1,0325
70,Uruguay,189,27,,,,189,3,54,,-1,-1,0325
71,San Marino,187,,21,1,4,162,12,5511,619,-1,-1,0325
72,Hungary,187,20,9,1,21,157,6,19,09,-1,-1,0325
73,Costa Rica,177,19,2,,2,173,4,35,04,-1,-1,0325
74,Morocco,170,27,5,1,6,159,1,5,01,-1,-1,0325
75,Bosnia and Herzegovina,168,32,3,2,2,163,1,51,09,-1,-1,0325
76,Andorra,164,31,1,,1,162,7,2123,13,-1,-1,0325
77,Jordan,154,27,,,1,153,,15,,-1,-1,0325
78,North Macedonia,148,12,2,,1,145,1,71,10,-1,-1,0325
79,Vietnam,134,11,,,17,117,3,1,,-1,-1,0325
80,Moldova,125,16,1,,2,122,10,31,02,-1,-1,0325
81,Cyprus,124,8,3,2,3,118,3,103,2,-1,-1,0325
82,Albania,123,19,5,1,10,108,2,43,2,-1,-1,0325
83,Faeroe Islands,122,4,,,33,89,,2497,,-1,-1,0325
84,Burkina Faso,114,15,4,,7,103,,5,02,-1,-1,0325
85,Tunisia,114,25,4,1,1,109,11,10,03,-1,-1,0325
86,Malta,110,3,,,2,108,1,249,,-1,-1,0325
87,Brunei ,104,13,,,2,102,2,238,,-1,-1,0325
88,Ukraine,102,29,3,,1,98,,2,007,-1,-1,0325
89,Sri Lanka,102,5,,,2,100,2,5,,-1,-1,0325
90,Réunion,94,23,,,1,93,,105,,-1,-1,0325
91,Cambodia,91,4,,,4,87,1,5,,-1,-1,0325
92,Azerbaijan,87,15,1,,10,76,6,9,010,-1,-1,0325
93,Senegal,86,7,,,8,78,,5,,-1,-1,0325
94,Oman,84,18,,,17,67,,16,,-1,-1,0325
95,Venezuela,84,,,,15,69,2,3,,-1,-1,0325
96,Belarus,81,,,,22,59,,9,,-1,-1,0325
97,Afghanistan,74,34,1,,1,72,,2,003,-1,-1,0325
98,Guadeloupe,73,11,1,,,72,4,182,2,-1,-1,0325
99,Ivory Coast,73,48,,,2,71,,3,,-1,-1,0325
100,Kazakhstan,72,10,,,,72,,4,,-1,-1,0325
101,Georgia,70,9,,,9,61,1,18,,-1,-1,0325
102,Cameroon,66,10,1,1,2,63,,2,004,-1,-1,0325
103,Palestine,60,1,,,16,44,,12,,-1,-1,0325
104,Martinique,57,4,1,,,56,7,152,3,-1,-1,0325
105,Trinidad and Tobago,57,6,,,,57,,41,,-1,-1,0325
106,Ghana,53,26,2,,,51,,2,006,-1,-1,0325
107,Liechtenstein,51,,,,,51,,1338,,-1,-1,0325
108,Uzbekistan,50,4,,,,50,,1,,-1,-1,0325
109,Cuba,48,8,1,,1,46,2,4,009,-1,-1,0325
110,Montenegro,47,20,1,,,46,,75,2,-1,-1,0325
111,DRC,45,9,2,,,43,,05,002,-1,-1,0325
112,Nigeria,44,4,1,,2,41,,02,000,-1,-1,0325
113,Mauritius,42,6,2,,,40,1,33,2,-1,-1,0325
114,Kyrgyzstan,42,26,,,,42,,6,,-1,-1,0325
115,Rwanda,40,4,,,,40,,3,,-1,-1,0325
116,Bangladesh,39,6,4,1,5,30,,02,002,-1,-1,0325
117,Channel Islands,36,,,,,36,,207,,-1,-1,0325
118,Mayotte,36,12,,,,36,,132,,-1,-1,0325
119,Honduras,30,,,,,30,,3,,-1,-1,0325
120,Macao,29,4,,,10,19,,45,,-1,-1,0325
121,Bolivia,29,2,,,,29,,2,,-1,-1,0325
122,Paraguay,27,5,2,1,,25,1,4,03,-1,-1,0325
123,French Polynesia,25,7,,,,25,,89,,-1,-1,0325
124,Kenya,25,9,,,,25,,05,,-1,-1,0325
125,Monaco,23,,,,1,22,,586,,-1,-1,0325
126,French Guiana,23,3,,,6,17,,77,,-1,-1,0325
127,Isle of Man,23,10,,,,23,,270,,-1,-1,0325
128,Guatemala,21,1,1,,,20,,1,006,-1,-1,0325
129,Jamaica,21,2,1,,2,18,,7,03,-1,-1,0325
130,Togo,20,2,,,1,19,,2,,-1,-1,0325
131,Barbados,18,1,,,,18,,63,,-1,-1,0325
132,Aruba,17,8,,,1,16,,159,,-1,-1,0325
133,Madagascar,17,5,,,,17,,06,,-1,-1,0325
134,Gibraltar,15,,,,5,10,,445,,-1,-1,0325
135,Maldives,13,,,,5,8,,24,,-1,-1,0325
136,Ethiopia,12,1,,,,12,,01,,-1,-1,0325
137,Tanzania,12,,,,,12,,02,,-1,-1,0325
138,Mongolia,10,,,,,10,,3,,-1,-1,0325
139,New Caledonia,10,2,,,,10,,35,,-1,-1,0325
140,Equatorial Guinea,9,,,,,9,,6,,-1,-1,0325
141,Uganda,9,,,,,9,,02,,-1,-1,0325
142,Saint Martin,8,,,,,8,,207,,-1,-1,0325
143,Dominica,7,5,,,,7,,97,,-1,-1,0325
144,Haiti,7,1,,,,7,,06,,-1,-1,0325
145,Namibia,7,3,,,2,5,,3,,-1,-1,0325
146,Seychelles,7,,,,,7,,71,,-1,-1,0325
147,Suriname,7,2,,,,7,,12,,-1,-1,0325
148,Cayman Islands,6,1,1,,,5,,91,15,-1,-1,0325
149,Curaçao,6,2,1,,,5,,37,6,-1,-1,0325
150,Gabon,6,,1,,,5,,3,04,-1,-1,0325
151,Benin,6,,,,,6,,05,,-1,-1,0325
152,Bermuda,6,,,,,6,,96,,-1,-1,0325
153,Guyana,5,,1,,,4,,6,1,-1,-1,0325
154,Bahamas,5,1,,,1,4,,13,,-1,-1,0325
155,El Salvador,5,2,,,,5,,08,,-1,-1,0325
156,Greenland,5,1,,,2,3,,88,,-1,-1,0325
157,Congo,4,,,,,4,,07,,-1,-1,0325
158,Fiji,4,1,,,,4,,4,,-1,-1,0325
159,Guinea,4,,,,,4,,03,,-1,-1,0325
160,Vatican City,4,3,,,,4,,4994,,-1,-1,0325
161,Eswatini,4,,,,,4,,3,,-1,-1,0325
162,Cabo Verde,3,,1,1,,2,,5,2,-1,-1,0325
163,Gambia,3,1,1,,,2,,1,04,-1,-1,0325
164,Sudan,3,1,1,,,2,,007,002,-1,-1,0325
165,Zimbabwe,3,,1,,,2,,02,007,-1,-1,0325
166,Angola,3,,,,,3,,009,,-1,-1,0325
167,Antigua and Barbuda,3,,,,,3,,31,,-1,-1,0325
168,CAR,3,,,,,3,,06,,-1,-1,0325
169,Chad,3,1,,,,3,,02,,-1,-1,0325
170,Djibouti,3,,,,,3,,3,,-1,-1,0325
171,Liberia,3,,,,,3,,06,,-1,-1,0325
172,Mozambique,3,2,,,,3,,010,,-1,-1,0325
173,Myanmar,3,1,,,,3,,006,,-1,-1,0325
174,Niger,3,,,,,3,,01,,-1,-1,0325
175,St. Barth,3,,,,,3,,304,,-1,-1,0325
176,Saint Lucia,3,,,,,3,,16,,-1,-1,0325
177,Zambia,3,,,,,3,,02,,-1,-1,0325
178,Nepal,2,,,,1,1,,007,,-1,-1,0325
179,Bhutan,2,,,,,2,,3,,-1,-1,0325
180,Laos,2,2,,,,2,,03,,-1,-1,0325
181,Mauritania,2,,,,,2,,04,,-1,-1,0325
182,Nicaragua,2,,,,,2,,03,,-1,-1,0325
183,Sint Maarten,2,,,,,2,,47,,-1,-1,0325
184,Belize,1,,,,,1,,3,,-1,-1,0325
185,Eritrea,1,,,,,1,,03,,-1,-1,0325
186,Grenada,1,,,,,1,,9,,-1,-1,0325
187,Libya,1,1,,,,1,,01,,-1,-1,0325
188,Montserrat,1,,,,,1,,200,,-1,-1,0325
189,Papua New Guinea,1,,,,,1,,01,,-1,-1,0325
190,St. Vincent Grenadines,1,,,,,1,,9,,-1,-1,0325
191,Somalia,1,,,,,1,,006,,-1,-1,0325
192,Syria,1,,,,,1,,006,,-1,-1,0325
193,Timor-Leste,1,,,,,1,,08,,-1,-1,0325
194,Turks and Caicos,1,,,,,1,,26,,-1,-1,0325
