,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
60,Morocco,3446,237,149,4,417,2880,1,93,4,19885,539,0423
61,Argentina,3288,144,159,8,872,2257,123,73,4,39228,868,0423
62,Algeria,2910,99,402,10,1204,1304,40,66,9,6500,148,0423
63,Thailand,2826,15,49,1,2352,425,61,40,07,142589,2043,0423
64,Moldova,2778,164,75,3,560,2143,212,689,19,11763,2916,0423
65,Greece,2408,7,121,,577,1710,55,231,12,56944,5463,0423
66,Kuwait,2248,168,13,2,443,1792,50,526,3,,,0423
67,Hungary,2168,70,225,12,295,1648,82,224,23,52702,5455,0423
68,Kazakhstan,2135,140,19,,515,1601,32,114,1,139207,7414,0423
69,Bahrain,2027,54,7,,1026,994,2,1191,4,97796,57474,0423
70,Croatia,1950,42,48,,869,1033,19,475,12,27614,6726,0423
71,Iceland,1785,7,10,,1462,313,5,5231,29,44468,130312,0423
72,Uzbekistan,1716,38,7,1,450,1259,8,51,02,150000,4482,0423
73,Iraq,1631,29,83,,1146,402,,41,2,62880,1563,0423
74,Oman,1614,106,8,,238,1368,3,316,2,,,0423
75,Estonia,1559,7,44,1,184,1331,7,1175,33,43637,32895,0423
76,Azerbaijan,1518,38,20,,907,591,14,150,2,108221,10674,0423
77,Armenia,1473,72,24,,633,816,30,497,8,14966,5051,0423
78,New Zealand,1448,3,14,1,1036,398,2,300,3,94797,19658,0423
79,Lithuania,1370,20,38,,357,975,17,503,14,76973,28275,0423
80,Bosnia and Herzegovina,1368,26,53,2,460,855,4,417,16,20125,6134,0423
81,Slovenia,1353,9,79,2,205,1069,24,651,38,44435,21374,0423
82,North Macedonia,1259,28,56,1,272,931,8,604,27,13000,6240,0423
83,Slovakia,1244,45,14,,284,946,7,228,3,52649,9643,0423
84,Cuba,1189,52,40,2,341,808,16,105,4,30416,2685,0423
85,Afghanistan,1176,84,40,4,166,970,7,30,1,6422,165,0423
86,Cameroon,1163,,43,,397,723,33,44,2,,,0423
87,Ghana,1154,112,9,,99,1046,4,37,03,68591,2207,0423
88,Hong Kong,1034,4,4,,678,352,8,138,05,131786,17579,0423
89,Bulgaria,1024,49,49,4,174,801,37,147,7,27000,3886,0423
90,Djibouti,974,29,2,,183,789,,986,2,10272,10397,0423
91,Ivory Coast,952,36,14,1,310,628,,36,05,,,0423
92,Tunisia,909,8,38,,190,681,32,77,3,18861,1596,0423
93,Nigeria,873,91,28,3,197,648,2,4,01,8003,39,0423
94,Cyprus,790,6,13,1,98,679,15,654,11,37081,30712,0423
95,Latvia,761,13,11,2,133,617,5,403,6,39336,20855,0423
96,Guinea,761,73,6,,164,591,,58,05,,,0423
97,Andorra,723,6,37,,309,377,17,9357,479,1673,21653,0423
98,Diamond Princess,712,,13,,645,54,4,,,,,0423
99,Lebanon,682,5,22,1,113,547,26,100,3,22853,3348,0423
100,Costa Rica,681,12,6,,180,495,6,134,1,11766,2310,0423
101,Niger,662,5,22,2,193,447,,27,09,4832,200,0423
102,Albania,634,25,27,1,356,251,4,220,9,6269,2178,0423
103,Kyrgyzstan,612,22,7,,254,351,5,94,1,26147,4008,0423
104,Burkina Faso,609,9,39,1,389,181,,29,2,,,0423
105,Bolivia,609,11,37,3,44,528,3,52,3,4420,379,0423
106,Uruguay,549,6,12,,337,200,10,158,3,14532,4183,0423
107,Honduras,510,16,46,,30,434,10,51,5,2535,256,0423
108,Channel Islands,498,2,28,4,285,185,,2864,161,3320,19095,0423
109,San Marino,488,12,40,,62,386,4,14382,1179,1872,55171,0423
110,Palestine,474,8,4,,71,399,,93,08,17329,3397,0423
111,Malta,444,1,3,,165,276,2,1006,7,26148,59220,0423
112,Senegal,442,30,6,1,253,183,1,26,04,466,28,0423
113,Jordan,435,7,7,,315,113,5,43,07,35000,3430,0423
114,Taiwan,426,1,6,,236,184,,18,03,56853,2387,0423
115,Georgia,416,8,5,1,107,304,6,104,1,8375,2099,0423
116,Réunion,410,,,,238,172,2,458,,,,0423
117,DRC,359,9,25,,45,289,,4,03,,,0423
118,Sri Lanka,330,20,7,,105,218,2,15,03,7393,345,0423
119,Mauritius,329,1,9,,261,59,3,259,7,9755,7670,0423
120,Mayotte,326,15,4,,125,197,4,1195,15,2100,7698,0423
121,Guatemala,316,22,8,1,24,284,3,18,04,7200,402,0423
122,Montenegro,315,2,5,,116,194,7,502,8,5085,8096,0423
123,Isle of Man,307,,15,6,212,80,20,3610,176,2654,31211,0423
124,Kenya,303,7,14,,74,215,2,6,03,14704,273,0423
125,Venezuela,298,10,10,,122,166,4,10,04,347236,12211,0423
126,Mali,293,35,17,3,73,203,,14,08,2023,100,0423
127,Somalia,286,,8,,4,274,2,18,05,,,0423
128,Tanzania,284,30,10,,11,263,7,5,02,,,0423
129,Vietnam,268,,,,223,45,8,3,,206253,2119,0423
130,Jamaica,252,24,6,,27,219,,85,2,2125,718,0423
131,El Salvador,237,12,7,,63,167,3,37,1,14375,2216,0423
132,Paraguay,213,5,9,1,62,142,1,30,1,6292,882,0423
133,Congo,186,21,6,,16,164,,34,1,,,0423
134,Faeroe Islands,185,,,,178,7,,3786,,6270,128318,0423
135,Gabon,166,10,1,,24,141,2,75,04,572,257,0423
136,Martinique,164,1,14,,73,77,6,437,37,,,0423
137,Rwanda,153,3,,,84,69,,12,,6959,537,0423
138,Guadeloupe,148,,12,,76,60,13,370,30,,,0423
139,Sudan,140,,13,,12,115,,3,03,,,0423
140,Brunei ,138,,1,,117,20,2,315,2,12149,27770,0423
141,Gibraltar,132,,,,127,5,1,3918,,2020,59957,0423
142,Myanmar,123,2,5,,7,111,,2,009,5198,96,0423
143,Cambodia,122,,,,110,12,1,7,,5768,345,0423
144,Madagascar,121,,,,52,69,1,4,,2357,85,0423
145,Ethiopia,116,2,3,,21,92,,1,003,9771,85,0423
146,Trinidad and Tobago,115,,8,,37,70,,82,6,1449,1035,0423
147,French Guiana,107,10,1,,84,22,1,358,3,,,0423
148,Liberia,101,,8,,20,73,,20,2,,,0423
149,Aruba,100,3,2,,68,30,4,937,19,1504,14087,0423
150,Bermuda,99,1,5,,39,55,10,1590,80,949,15238,0423
151,Monaco,94,,3,,26,65,2,2395,76,,,0423
152,Togo,88,2,6,,56,26,,11,07,4733,572,0423
153,Maldives,86,,,,16,70,2,159,,4139,7657,0423
154,Equatorial Guinea,84,1,1,1,7,76,,60,07,854,609,0423
155,Liechtenstein,81,,1,,55,25,,2124,26,900,23605,0423
156,Barbados,76,1,6,1,27,43,4,264,21,1162,4043,0423
157,Zambia,74,4,3,,35,36,1,4,02,2586,141,0423
158,Cabo Verde,73,5,1,,1,71,,131,2,,,0423
159,Sint Maarten,71,3,11,1,22,38,2,1656,257,258,6017,0423
160,Guyana,67,1,7,,9,51,5,85,9,348,442,0423
161,Cayman Islands,66,,1,,7,58,3,1004,15,778,11838,0423
162,Bahamas,65,,9,,12,44,1,165,23,,,0423
163,Uganda,63,2,,,45,18,,1,,14761,323,0423
164,Haiti,62,5,4,1,2,56,,5,04,642,56,0423
165,Sierra Leone,61,11,,,6,55,,8,,,,0423
166,Libya,60,1,1,,15,44,,9,01,1181,172,0423
167,French Polynesia,57,,,,35,22,1,203,,1655,5892,0423
168,Benin,54,,1,,27,26,,4,008,,,0423
169,Guinea-Bissau,50,,,,3,47,,25,,1500,762,0423
170,Macao,45,,,,26,19,1,69,,,,0423
171,Nepal,45,3,,,7,38,,2,,8773,301,0423
172,Syria,42,,3,,6,33,,2,02,,,0423
173,Mozambique,41,2,,,8,33,,1,,1247,40,0423
174,Eritrea,39,,,,6,33,,11,,,,0423
175,Saint Martin,38,,2,,19,17,3,983,52,,,0423
176,Mongolia,35,1,,,8,27,,11,,7130,2175,0423
177,Chad,33,,,,8,25,,2,,,,0423
178,Eswatini,31,,1,,8,22,,27,09,714,615,0423
179,Zimbabwe,28,,4,1,2,22,,2,03,4159,280,0423
180,Angola,25,1,2,,6,17,,08,006,,,0423
181,Antigua and Barbuda,24,1,3,,10,11,1,245,31,108,1103,0423
182,Malawi,23,5,3,1,3,17,1,1,02,519,27,0423
183,Timor-Leste,23,,,,1,22,,17,,322,244,0423
184,Botswana,22,2,1,,,21,,9,04,4432,1885,0423
185,Laos,19,,,,4,15,,3,,1461,201,0423
186,Belize,18,,2,,2,14,1,45,5,785,1974,0423
187,Fiji,18,,,,8,10,,20,,,,0423
188,New Caledonia,18,,,,17,1,1,63,,3552,12441,0423
189,CAR,16,2,,,10,6,,3,,,,0423
190,Dominica,16,,,,9,7,,222,,377,5237,0423
191,Namibia,16,,,,6,10,,6,,524,206,0423
192,Grenada,15,1,,,6,9,4,133,,92,818,0423
193,Saint Kitts and Nevis,15,,,,1,14,,282,,257,4831,0423
194,Saint Lucia,15,,,,15,0,,82,,364,1982,0423
195,Curaçao,14,,1,,11,2,,85,6,302,1840,0423
196,St. Vincent Grenadines,13,1,,,3,10,,117,,99,892,0423
197,Burundi,11,6,1,,4,6,,09,008,284,24,0423
198,Turks and Caicos,11,,1,,4,6,,284,26,83,2144,0423
199,Falkland Islands,11,,,,3,8,,3161,,319,91667,0423
200,Greenland,11,,,,11,0,,194,,1150,20257,0423
201,Montserrat,11,,,,2,9,1,2204,,36,7212,0423
202,Seychelles,11,,,,5,6,,112,,,,0423
203,Nicaragua,10,,2,,7,1,,2,03,,,0423
204,Gambia,10,,1,,2,7,,4,04,316,131,0423
205,Suriname,10,,1,,6,3,,17,2,404,689,0423
206,MS Zaandam,9,,2,,,7,,,,,,0423
207,Vatican City,9,,,,2,7,,11236,,,,0423
208,Papua New Guinea,8,1,,,,8,,09,,604,68,0423
209,Mauritania,7,,1,,6,0,,2,02,969,208,0423
210,Bhutan,7,1,,,2,5,,9,,8953,11603,0423
211,St. Barth,6,,,,6,0,,607,,,,0423
212,Western Sahara,6,,,,,6,,10,,,,0423
213,British Virgin Islands,5,,1,,3,1,,165,33,,,0423
214,Caribbean Netherlands,5,,,,,5,,191,,110,4195,0423
215,Sao Tome and Principe,4,,,,,4,,18,,19,87,0423
216,South Sudan,4,,,,,4,,04,,,,0423
217,Anguilla,3,,,,1,2,,200,,,,0423
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0423
219,Yemen,1,,,,,1,,003,,,,0423
220,Total:,422287,12027,15854,345,198656,207777,6178,,,,,0423
221,Total:,912911,33044,51088,2652,102613,759210,15271,,,,,0423
222,Total:,1164351,28819,111202,3296,360797,692352,25509,,,,,0423
223,Total:,96661,5401,4575,263,41402,50684,9499,,,,,0423
224,Total:,8198,8,88,4,6016,2094,51,,,,,0423
225,Total:,26656,1245,1244,47,7315,18097,174,,,,,0423
226,Total:,721,,15,,645,61,4,,,,,0423
