,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
41, Lebanon ,68,,3,1,1,64,3,100,-1,-1,-1,0312
42, Romania ,59,12,,,6,53,1,31,-1,-1,-1,0312
43, Philippines ,52,3,2,,2,48,1,05,-1,-1,-1,0312
44, Poland ,51,20,1,1,,50,3,13,-1,-1,-1,0312
45, Taiwan ,49,1,1,,20,28,,21,-1,-1,-1,0312
46, Saudi Arabia ,45,,,,1,44,,13,-1,-1,-1,0312
47, Vietnam ,39,,,,16,23,,04,-1,-1,-1,0312
48, Indonesia ,34,,1,,3,30,,01,-1,-1,-1,0312
49, Russia ,34,6,,,3,31,,02,-1,-1,-1,0312
50, Chile ,33,10,,,,33,,17,-1,-1,-1,0312
51, Palestine ,31,1,,,,31,,61,-1,-1,-1,0312
52, Argentina ,30,9,1,,,29,1,07,-1,-1,-1,0312
53, Croatia ,27,8,,,1,26,,66,-1,-1,-1,0312
54, Estonia ,27,11,,,,27,,204,-1,-1,-1,0312
55, Algeria ,26,6,2,2,10,14,,06,-1,-1,-1,0312
56, Luxembourg ,26,19,,,,26,1,,-1,-1,-1,0312
57, Georgia ,25,1,,,,25,1,63,-1,-1,-1,0312
58, Brunei ,25,14,,,,25,,,-1,-1,-1,0312
59, Serbia ,24,6,,,,24,,27,-1,-1,-1,0312
60, Albania ,23,8,1,,,22,,80,-1,-1,-1,0312
61, Bulgaria ,23,16,1,,,22,,33,-1,-1,-1,0312
62, Costa Rica ,23,1,,,,23,1,45,-1,-1,-1,0312
63, Peru ,22,5,,,,22,,07,-1,-1,-1,0312
64, Belarus ,21,12,,,3,18,,22,-1,-1,-1,0312
65, Pakistan ,21,1,,,2,19,,01,-1,-1,-1,0312
66, Slovakia ,21,11,,,,21,,38,-1,-1,-1,0312
67, Oman ,18,,,,9,9,,35,-1,-1,-1,0312
68, Ecuador ,17,,,,,17,1,10,-1,-1,-1,0312
69, South Africa ,17,4,,,,17,,03,-1,-1,-1,0312
70, Latvia ,16,6,,,1,15,,85,-1,-1,-1,0312
71, Hungary ,16,3,,,,16,,17,-1,-1,-1,0312
72, Azerbaijan ,15,4,1,1,3,11,,15,-1,-1,-1,0312
73, Panama ,14,,1,,,13,,32,-1,-1,-1,0312
74, Tunisia ,13,6,,,,13,2,11,-1,-1,-1,0312
75, Mexico ,12,1,,,4,8,1,01,-1,-1,-1,0312
76, Bosnia and Herzegovina ,11,4,,,,11,,34,-1,-1,-1,0312
77, Macao ,10,,,,10,0,,,-1,-1,-1,0312
78, Senegal ,10,6,,,1,9,,06,-1,-1,-1,0312
79, Cyprus ,10,4,,,,10,,83,-1,-1,-1,0312
80, North Macedonia ,9,,,,1,8,,43,-1,-1,-1,0312
81, Colombia ,9,,,,,9,,02,-1,-1,-1,0312
82, Malta ,9,2,,,,9,,,-1,-1,-1,0312
83, Maldives ,8,,,,,8,,,-1,-1,-1,0312
84, Afghanistan ,7,,,,,7,,02,-1,-1,-1,0312
85, Morocco ,6,,1,,,5,1,02,-1,-1,-1,0312
86, Armenia ,6,5,,,,6,,20,-1,-1,-1,0312
87, French Guiana ,6,,,,,6,,,-1,-1,-1,0312
88, Moldova ,6,3,,,,6,,15,-1,-1,-1,0312
89, Cambodia ,5,,,,1,4,,03,-1,-1,-1,0312
90, Dominican Republic ,5,,,,,5,,05,-1,-1,-1,0312
91, New Zealand ,5,,,,,5,,10,-1,-1,-1,0312
92, Paraguay ,5,,,,,5,1,07,-1,-1,-1,0312
93, Liechtenstein ,4,1,,,,4,,,-1,-1,-1,0312
94, Réunion ,4,3,,,,4,,,-1,-1,-1,0312
95, Lithuania ,3,,,,,3,,11,-1,-1,-1,0312
96, Sri Lanka ,3,1,,,1,2,,01,-1,-1,-1,0312
97, Ukraine ,3,2,,,,3,,01,-1,-1,-1,0312
98, Bangladesh ,3,,,,,3,,,-1,-1,-1,0312
99, Bolivia ,3,1,,,,3,,03,-1,-1,-1,0312
100, Channel Islands ,3,1,,,,3,,,-1,-1,-1,0312
101, Cuba ,3,,,,,3,,03,-1,-1,-1,0312
102, Martinique ,3,,,,,3,,,-1,-1,-1,0312
103, Nigeria ,2,,,,,2,,,-1,-1,-1,0312
104, Burkina Faso ,2,,,,,2,,01,-1,-1,-1,0312
105, Cameroon ,2,,,,,2,,01,-1,-1,-1,0312
106, Faeroe Islands ,2,,,,,2,,,-1,-1,-1,0312
107, Ghana ,2,2,,,,2,,01,-1,-1,-1,0312
108, Honduras ,2,,,,,2,,02,-1,-1,-1,0312
109, Jamaica ,2,,,,,2,,07,-1,-1,-1,0312
110, Saint Martin ,2,,,,,2,,,-1,-1,-1,0312
111, Guyana ,1,1,1,1,,0,,,-1,-1,-1,0312
112, Andorra ,1,,,,,1,,,-1,-1,-1,0312
113, Jordan ,1,,,,,1,,01,-1,-1,-1,0312
114, Monaco ,1,,,,,1,,,-1,-1,-1,0312
115, Nepal ,1,,,,1,0,,,-1,-1,-1,0312
116, Bhutan ,1,,,,,1,,,-1,-1,-1,0312
117, Ivory Coast ,1,,,,,1,,,-1,-1,-1,0312
118, DRC ,1,,,,,1,,,-1,-1,-1,0312
119, French Polynesia ,1,,,,,1,,,-1,-1,-1,0312
120, Gibraltar ,1,,,,1,0,,,-1,-1,-1,0312
121, Vatican City ,1,,,,,1,,,-1,-1,-1,0312
122, Mongolia ,1,,,,,1,,03,-1,-1,-1,0312
123, St. Barth ,1,,,,,1,,,-1,-1,-1,0312
124, St. Vincent Grenadines ,1,,,,,1,,,-1,-1,-1,0312
125, Togo ,1,,,,,1,,01,-1,-1,-1,0312
126, Trinidad and Tobago ,1,1,,,,1,,07,-1,-1,-1,0312
127, Turkey ,1,,,,,1,,,-1,-1,-1,0312
