,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
125,Venezuela,323,5,10,,132,181,3,11,04,423592,14896,0426
126,Montenegro,320,1,6,,153,161,7,510,10,5085,8096,0426
127,Isle of Man,308,,18,,243,47,22,3622,212,2796,32881,0426
128,Tanzania,299,,10,,48,241,7,5,02,,,0426
129,Jamaica,288,31,7,,28,253,,97,2,2518,850,0426
130,El Salvador,274,13,8,,75,191,2,42,1,17423,2686,0426
131,Vietnam,270,,,,225,45,8,3,,206253,2119,0426
132,Equatorial Guinea,258,44,1,,7,250,,184,07,854,609,0426
133,Paraguay,223,3,9,,78,136,1,31,1,7322,1027,0426
134,Sudan,213,39,17,1,19,177,,5,04,,,0426
135,Congo,200,,6,,19,175,,36,1,,,0426
136,Faeroe Islands,187,,,,178,9,,3827,,6548,134007,0426
137,Rwanda,183,7,,,88,95,,14,,6959,537,0426
138,Maldives,177,48,,,17,160,2,327,,5296,9798,0426
139,Gabon,176,4,3,,30,143,1,79,1,572,257,0426
140,Martinique,175,5,14,,77,84,7,466,37,,,0426
141,Guadeloupe,149,,12,,82,55,11,372,30,,,0426
142,Myanmar,144,,5,,10,129,,3,009,6256,115,0426
143,Brunei ,138,,1,,121,16,2,315,2,12886,29455,0426
144,Gibraltar,136,3,,,131,5,,4037,,2174,64528,0426
145,Madagascar,123,1,,,62,61,1,4,,2357,85,0426
146,Ethiopia,122,5,3,,29,90,,1,003,12688,110,0426
147,Cambodia,122,,,,117,5,1,7,,5768,345,0426
148,Liberia,120,3,11,3,25,84,,24,2,,,0426
149,Trinidad and Tobago,115,,8,,53,54,,82,6,1510,1079,0426
150,French Guiana,111,,1,,87,23,,372,3,,,0426
151,Bermuda,109,10,5,,39,65,10,1750,80,1173,18835,0426
152,Aruba,100,,2,,69,29,4,937,19,1577,14771,0426
153,Togo,96,6,6,,62,28,,12,07,5584,675,0426
154,Monaco,94,,4,,42,48,1,2395,102,,,0426
155,Cabo Verde,90,2,1,,1,88,,162,2,791,1423,0426
156,Zambia,84,,3,,37,44,1,5,02,2586,141,0426
157,Sierra Leone,82,,2,,10,70,,10,03,,,0426
158,Liechtenstein,81,,1,,55,25,,2124,26,900,23605,0426
159,Barbados,79,2,6,,31,42,4,275,21,1327,4618,0426
160,Bahamas,78,5,11,,15,52,1,198,28,,,0426
161,Uganda,75,,,,46,29,,2,,20329,444,0426
162,Sint Maarten,73,,12,,22,39,8,1703,280,266,6204,0426
163,Guyana,73,,7,,12,54,5,93,9,375,477,0426
164,Haiti,72,,6,1,6,60,,6,05,719,63,0426
165,Cayman Islands,70,,1,,8,61,3,1065,15,940,14303,0426
166,Mozambique,70,5,,,12,58,,2,,1575,50,0426
167,Libya,61,,2,,18,41,,9,03,1461,213,0426
168,French Polynesia,57,,,,41,16,1,203,,2069,7365,0426
169,Eswatini,56,20,1,,10,45,,48,09,714,615,0426
170,Benin,54,,1,,27,26,,4,008,,,0426
171,Guinea-Bissau,52,,,,3,49,,26,,1500,762,0426
172,Nepal,49,,,,12,37,,2,,49336,1693,0426
173,Chad,46,6,,,15,31,,3,,,,0426
174,Macao,45,,,,27,18,1,69,,,,0426
175,Syria,42,,3,,11,28,,2,02,,,0426
176,Eritrea,39,,,,13,26,,11,,,,0426
177,Saint Martin,38,,3,,24,11,3,983,78,,,0426
178,Mongolia,37,1,,,9,28,,11,,7292,2224,0426
179,Malawi,33,,3,,4,26,1,2,02,617,32,0426
180,Zimbabwe,31,2,4,,2,25,,2,03,5450,367,0426
181,Angola,25,,2,,6,17,,08,006,,,0426
182,Antigua and Barbuda,24,,3,,11,10,1,245,31,113,1154,0426
183,Timor-Leste,24,,,,2,22,,18,,322,244,0426
184,Botswana,22,,1,,,21,,9,04,5023,2136,0426
185,Laos,19,,,,7,12,,3,,1661,228,0426
186,Belize,18,,2,,5,11,1,45,5,816,2052,0426
187,Fiji,18,,,,10,8,,20,,900,1004,0426
188,Grenada,18,3,,,7,11,4,160,,175,1555,0426
189,New Caledonia,18,,,,17,1,1,63,,3952,13842,0426
190,Curaçao,16,,1,,11,4,,98,6,304,1853,0426
191,CAR,16,,,,10,6,,3,,,,0426
192,Dominica,16,,,,10,6,,222,,383,5320,0426
193,Namibia,16,,,,7,9,,6,,675,266,0426
194,Saint Kitts and Nevis,15,,,,2,13,,282,,260,4887,0426
195,Saint Lucia,15,,,,15,0,,82,,364,1982,0426
196,St. Vincent Grenadines,14,,,,5,9,,126,,108,973,0426
197,Falkland Islands,13,1,,,11,2,,3736,,353,101437,0426
198,Nicaragua,12,1,3,,7,2,,2,05,,,0426
199,Burundi,11,,1,,4,6,,09,008,284,24,0426
200,Montserrat,11,,1,1,2,8,1,2204,200,36,7212,0426
201,Turks and Caicos,11,,1,,4,6,,284,26,83,2144,0426
202,Greenland,11,,,,11,0,,194,,1200,21138,0426
203,Seychelles,11,,,,6,5,,112,,,,0426
204,Gambia,10,,1,,8,1,,4,04,401,166,0426
205,Suriname,10,,1,,7,2,,17,2,404,689,0426
206,MS Zaandam,9,,2,,,7,,,,,,0426
207,Vatican City,9,,,,2,7,,11236,,,,0426
208,Papua New Guinea,8,,,,,8,,09,,604,68,0426
209,Mauritania,7,,1,,6,0,,2,02,1032,222,0426
210,Bhutan,7,,,,3,4,,9,,8953,11603,0426
211,British Virgin Islands,6,1,1,,3,2,,198,33,,,0426
212,St. Barth,6,,,,6,0,,607,,,,0426
213,Western Sahara,6,,,,5,1,,10,,,,0426
214,Caribbean Netherlands,5,,,,,5,,191,,110,4195,0426
215,South Sudan,5,,,,,5,,04,,,,0426
216,Sao Tome and Principe,4,,,,,4,,18,,19,87,0426
217,Anguilla,3,,,,1,2,,200,,,,0426
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0426
219,Yemen,1,,,,1,0,,003,,120,4,0426
220,Total:,460664,12592,16951,350,220641,223072,6053,,,,,0426
221,Total:,1035014,38677,58599,2406,144273,832142,16361,,,,,0426
222,Total:,1252497,27183,120118,2794,407049,725330,25893,,,,,0426
223,Total:,131149,10983,6004,466,47916,77229,9690,,,,,0426
224,Total:,8257,25,98,2,6558,1601,46,,,,,0426
225,Total:,31102,1262,1379,51,9530,20193,155,,,,,0426
226,Total:,721,,15,,645,61,4,,,,,0426
