,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
58,New Zealand,1039,89,1,,156,882,3,215,02,36209,7509,0406
59,Morocco,1021,102,70,11,76,875,1,28,2,4848,131,0406
60,Slovenia,997,20,28,6,79,890,31,480,13,27764,13355,0406
61,Iraq,961,83,61,5,279,621,,24,2,,,0406
62,Hong Kong,891,29,4,,206,681,8,119,05,96709,12900,0406
63,Moldova,864,112,15,3,30,819,80,214,4,,,0406
64,Armenia,822,52,7,,57,758,30,277,2,4666,1575,0406
65,Lithuania,811,40,13,2,7,791,11,298,5,23645,8686,0406
66,Hungary,733,55,34,2,66,633,17,76,4,21250,2200,0406
67,Diamond Princess,712,,11,,619,82,10,,,,,0406
68,Bahrain,700,12,4,,431,265,3,411,2,44386,26085,0406
69,Bosnia and Herzegovina,654,30,23,2,30,601,4,199,7,5934,1809,0406
70,Cameroon,650,95,9,,17,624,,24,03,,,0406
71,Azerbaijan,584,63,7,2,32,545,17,58,07,40000,3945,0406
72,Kazakhstan,584,53,6,1,42,536,6,31,03,5093,271,0406
73,Tunisia,574,21,22,4,5,547,39,49,2,7145,605,0406
74,Belarus,562,122,8,3,52,502,11,59,08,32000,3386,0406
75,Kuwait,556,77,1,,99,456,17,130,02,,,0406
76,North Macedonia,555,72,18,1,23,514,15,266,9,5291,2540,0406
77,Latvia,533,24,1,,1,531,4,283,05,20680,10964,0406
78,Bulgaria,531,28,20,3,37,474,22,76,3,15899,2288,0406
79,Lebanon,527,7,18,1,54,455,28,77,3,9411,1379,0406
80,Andorra,501,35,18,1,26,457,12,6484,233,,,0406
81,Slovakia,485,14,1,,8,476,3,89,02,15155,2776,0406
82,Costa Rica,454,19,2,,16,436,14,89,04,5098,1001,0406
83,Cyprus,446,20,9,,37,400,11,369,7,10946,9066,0406
84,Uruguay,406,6,6,1,104,296,14,117,2,5208,1499,0406
85,Taiwan,363,8,5,,54,304,,15,02,37219,1563,0406
86,Albania,361,28,20,,104,237,7,125,7,2396,833,0406
87,Afghanistan,349,40,7,,15,327,,9,02,,,0406
88,Burkina Faso,345,27,17,1,90,238,,17,08,,,0406
89,Jordan,345,22,5,,110,230,5,34,05,,,0406
90,Réunion,344,10,,,40,304,4,384,,,,0406
91,Uzbekistan,342,76,2,,30,310,8,10,006,,,0406
92,Cuba,320,32,8,2,15,297,11,28,07,5234,462,0406
93,Channel Islands,309,47,6,1,27,276,,1777,35,,,0406
94,Oman,298,21,2,,61,235,3,58,04,,,0406
95,Honduras,268,4,22,7,6,240,10,27,2,,,0406
96,San Marino,266,7,32,,35,199,14,7839,943,586,17270,0406
97,Ivory Coast,261,16,3,2,37,221,,10,01,,,0406
98,Vietnam,241,1,,,90,151,3,2,,88551,910,0406
99,Palestine,237,20,1,,25,211,,46,02,12738,2497,0406
100,Nigeria,232,18,5,1,33,194,2,1,002,4000,19,0406
101,Mauritius,227,31,7,,7,213,1,178,6,,,0406
102,Malta,227,14,,,5,222,3,514,,10358,23459,0406
103,Senegal,222,3,2,,82,138,1,13,01,,,0406
104,Ghana,214,9,5,,31,178,2,7,02,,,0406
105,Montenegro,214,13,2,,1,211,4,341,3,1637,2606,0406
106,Niger,184,40,10,2,13,161,,8,04,4012,166,0406
107,Faeroe Islands,181,,,,99,82,1,3704,,4890,100076,0406
108,Sri Lanka,176,10,5,,33,138,5,8,02,,,0406
109,Georgia,174,12,2,1,36,136,6,44,05,2762,692,0406
110,Venezuela,159,4,7,,52,100,6,6,02,1779,63,0406
111,Bolivia,157,18,10,,2,145,3,13,09,591,51,0406
112,DRC,154,,18,,3,133,,2,02,,,0406
113,Martinique,149,4,4,1,50,95,21,397,11,,,0406
114,Mayotte,147,13,2,,14,131,3,539,7,479,1756,0406
115,Kyrgyzstan,147,3,1,,9,137,5,23,02,9618,1474,0406
116,Kenya,142,16,4,,4,134,2,3,007,3836,71,0406
117,Guadeloupe,135,1,7,,31,97,14,337,17,,,0406
118,Brunei ,135,,1,,73,61,3,309,2,8129,18581,0406
119,Isle of Man,127,1,1,,,126,,1494,12,1334,15688,0406
120,Guinea,121,10,,,5,116,,9,,,,0406
121,Cambodia,114,,,,50,64,1,7,,5768,345,0406
122,Trinidad and Tobago,104,1,7,1,1,96,,74,5,797,569,0406
123,Paraguay,104,8,3,,12,89,2,15,04,1381,194,0406
124,Rwanda,104,2,,,4,100,,8,,,,0406
125,Gibraltar,103,5,,,52,51,,3057,,1345,39922,0406
126,Bangladesh,88,18,9,1,33,46,1,05,005,2914,18,0406
127,Liechtenstein,77,,1,,,76,,2020,26,900,23605,0406
128,Monaco,73,7,1,,3,69,4,1860,25,,,0406
129,Madagascar,72,2,,,2,70,6,3,,,,0406
130,Guatemala,70,9,3,1,15,52,3,4,02,1134,63,0406
131,French Guiana,68,7,,,27,41,1,228,,,,0406
132,Aruba,64,,,,1,63,,599,,869,8139,0406
133,El Salvador,62,6,3,,2,57,4,10,05,,,0406
134,Djibouti,59,9,,,9,50,,60,,,,0406
135,Jamaica,58,5,3,,8,47,,20,1,540,182,0406
136,Barbados,56,4,1,1,6,49,4,195,3,527,1834,0406
137,Uganda,52,4,,,,52,,1,,2629,57,0406
138,Congo,45,23,5,3,2,38,,8,09,,,0406
139,Mali,45,4,5,2,1,39,,2,02,,,0406
140,Togo,44,3,3,,20,21,,5,04,,,0406
141,Macao,44,,,,10,34,,68,,,,0406
142,Ethiopia,43,5,2,2,4,37,1,04,002,1843,16,0406
143,French Polynesia,41,1,,,,41,,146,,612,2179,0406
144,Cayman Islands,39,4,1,,1,37,,593,15,365,5554,0406
145,Zambia,39,,1,,3,35,,2,005,619,34,0406
146,Bermuda,37,,,,14,23,,594,,298,4785,0406
147,Saint Martin,32,8,2,,7,23,6,828,52,,,0406
148,Bahamas,29,1,5,1,4,20,1,74,13,,,0406
149,Eritrea,29,,,,,29,,8,,,,0406
150,Sint Maarten,25,2,4,,1,20,,583,93,82,1912,0406
151,Guyana,24,1,4,,,20,,31,5,93,118,0406
152,Tanzania,22,2,1,,3,18,,04,002,,,0406
153,Benin,22,6,,,5,17,,2,,,,0406
154,Gabon,21,,1,,1,19,,9,04,,,0406
155,Haiti,21,1,1,1,1,19,,2,009,247,22,0406
156,Myanmar,21,,1,,,20,,04,002,,,0406
157,Syria,19,3,2,,2,15,,1,01,,,0406
158,Maldives,19,,,,13,6,,35,,,,0406
159,Libya,18,,1,,,17,,3,01,294,43,0406
160,Guinea-Bissau,18,,,,,18,,9,,,,0406
161,New Caledonia,18,1,,,1,17,,63,,1983,6946,0406
162,Equatorial Guinea,16,,,,1,15,,11,,,,0406
163,Namibia,16,2,,,3,13,,6,,301,118,0406
164,Antigua and Barbuda,15,,,,,15,1,153,,40,408,0406
165,Angola,14,4,2,,2,10,,04,006,,,0406
166,Dominica,14,,,,,14,,194,,255,3542,0406
167,Mongolia,14,,,,2,12,,4,,,,0406
168,Saint Lucia,14,,,,1,13,,76,,,,0406
169,Liberia,13,3,3,2,3,7,,3,06,,,0406
170,Sudan,12,2,2,,2,8,,03,005,,,0406
171,Fiji,12,,,,,12,,13,,,,0406
172,Grenada,12,,,,,12,2,107,,45,400,0406
173,Curaçao,11,,1,,5,5,,67,6,,,0406
174,Greenland,11,,,,3,8,,194,,542,9547,0406
175,Laos,11,1,,,,11,,2,,604,83,0406
176,Suriname,10,,1,,,9,,17,2,,,0406
177,Mozambique,10,,,,1,9,,03,,338,11,0406
178,Saint Kitts and Nevis,10,1,,,,10,,188,,149,2801,0406
179,Seychelles,10,,,,,10,,102,,,,0406
180,MS Zaandam,9,,2,,,7,,,,,,0406
181,Zimbabwe,9,,1,,,8,,06,007,316,21,0406
182,Nepal,9,,,,1,8,,03,,1521,52,0406
183,Chad,9,,,,,9,,05,,,,0406
184,Eswatini,9,,,,,9,,8,,,,0406
185,CAR,8,,,,,8,,2,,,,0406
186,Cabo Verde,7,,1,,,6,,13,2,,,0406
187,Vatican City,7,,,,,7,,8739,,,,0406
188,St. Vincent Grenadines,7,,,,1,6,,63,,,,0406
189,Somalia,7,,,,1,6,,04,,,,0406
190,Botswana,6,2,1,,,5,,3,04,966,411,0406
191,Mauritania,6,,1,,2,3,,1,02,67,14,0406
192,Nicaragua,6,1,1,,,5,,09,02,,,0406
193,Montserrat,6,,,,,6,,1202,,,,0406
194,St. Barth,6,,,,1,5,,607,,,,0406
195,Sierra Leone,6,2,,,,6,,08,,,,0406
196,Turks and Caicos,5,,1,1,,4,,129,26,,,0406
197,Belize,5,1,,,,5,1,13,,102,257,0406
198,Bhutan,5,,,,2,3,,6,,,,0406
199,Gambia,4,,1,,2,1,,2,04,,,0406
200,Malawi,4,,,,,4,,02,,,,0406
201,Western Sahara,4,,,,,4,,7,,,,0406
202,Anguilla,3,,,,,3,,200,,,,0406
203,British Virgin Islands,3,,,,,3,,99,,,,0406
204,Burundi,3,,,,,3,,03,,,,0406
205,Caribbean Netherlands,2,,,,,2,,76,,10,381,0406
206,Falkland Islands,2,1,,,,2,,575,,,,0406
207,Papua New Guinea,1,,,,,1,,01,,72,8,0406
208,Saint Pierre Miquelon,1,1,,,,1,,173,,,,0406
209,South Sudan,1,1,,,,1,,009,,,,0406
210,Timor-Leste,1,,,,,1,,08,,,,0406
