,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
68,Kazakhstan,1995,143,19,,489,1487,22,106,1,126727,6749,0422
69,Bahrain,1973,66,7,,784,1182,2,1160,4,94380,55466,0422
70,Croatia,1908,27,48,1,801,1059,18,465,12,26610,6482,0422
71,Iceland,1778,5,10,,1417,351,5,5210,29,43831,128445,0422
72,Uzbekistan,1678,51,6,1,357,1315,8,50,02,150000,4482,0422
73,Iraq,1602,28,83,1,1096,423,,40,2,60837,1513,0422
74,Estonia,1552,17,43,3,169,1340,9,1170,32,42213,31822,0422
75,Oman,1508,98,8,1,238,1262,3,295,2,,,0422
76,Azerbaijan,1480,44,20,1,865,595,16,146,2,102764,10135,0422
77,New Zealand,1445,5,13,1,1006,426,3,300,3,89508,18562,0422
78,Armenia,1401,62,24,2,609,768,30,473,8,13929,4701,0422
79,Lithuania,1350,24,38,1,298,1014,17,496,14,70753,25990,0422
80,Slovenia,1344,9,77,,197,1070,25,646,37,42976,20672,0422
81,Bosnia and Herzegovina,1342,33,51,2,437,854,4,409,16,19195,5851,0422
82,North Macedonia,1231,6,55,1,224,952,9,591,26,12340,5923,0422
83,Slovakia,1199,26,14,1,258,927,7,220,3,49428,9053,0422
84,Cameroon,1163,,43,1,329,791,33,44,2,,,0422
85,Cuba,1137,50,38,2,309,790,18,100,3,30416,2685,0422
86,Afghanistan,1092,66,36,,150,906,7,28,09,6422,165,0422
87,Ghana,1042,,9,,99,934,4,34,03,68591,2207,0422
88,Hong Kong,1030,4,4,,650,376,8,137,05,131786,17579,0422
89,Bulgaria,975,46,45,2,170,760,34,140,6,26417,3802,0422
90,Djibouti,945,99,2,,112,831,,956,2,8955,9064,0422
91,Ivory Coast,916,37,13,3,303,600,,35,05,,,0422
92,Tunisia,901,17,38,,170,693,25,76,3,18165,1537,0422
93,Cyprus,784,12,12,,98,674,15,649,10,37081,30712,0422
94,Nigeria,782,117,25,3,197,560,2,4,01,8003,39,0422
95,Latvia,748,9,9,4,133,606,3,397,5,37972,20132,0422
96,Andorra,717,,37,,282,398,17,9280,479,1673,21653,0422
97,Diamond Princess,712,,13,,644,55,7,,,,,0422
98,Guinea,688,66,6,1,127,555,,52,05,,,0422
99,Lebanon,677,,21,,108,548,27,99,3,21764,3189,0422
100,Costa Rica,669,7,6,,150,513,6,131,1,11387,2235,0422
101,Niger,657,9,20,,127,510,,27,08,4832,200,0422
102,Albania,609,25,26,,345,238,10,212,9,6017,2091,0422
103,Burkina Faso,600,19,38,,362,200,,29,2,,,0422
104,Bolivia,598,34,34,1,37,527,3,51,3,3569,306,0422
105,Kyrgyzstan,590,22,7,,216,367,5,90,1,26147,4008,0422
106,Uruguay,543,8,12,2,324,207,10,156,3,13923,4008,0422
107,Channel Islands,496,8,24,,256,216,,2853,138,3320,19095,0422
108,Honduras,494,17,46,,29,419,10,50,5,2535,256,0422
109,San Marino,476,14,40,1,62,374,4,14028,1179,1820,53638,0422
110,Palestine,466,17,4,1,71,391,,91,08,17329,3397,0422
111,Malta,443,12,3,,150,290,2,1003,7,25645,58080,0422
112,Jordan,428,3,7,,297,124,5,42,07,33000,3234,0422
113,Taiwan,425,3,6,,217,202,,18,03,55476,2329,0422
114,Senegal,412,35,5,,242,165,1,25,03,466,28,0422
115,Réunion,410,2,,,238,172,2,458,,,,0422
116,Georgia,408,6,4,,97,307,6,102,1,7611,1908,0422
117,DRC,350,18,25,,35,290,,4,03,,,0422
118,Mauritius,328,,9,,243,76,3,258,7,9755,7670,0422
119,Montenegro,313,1,5,,101,207,7,498,8,5085,8096,0422
120,Mayotte,311,40,4,,117,190,4,1140,15,2000,7331,0422
121,Sri Lanka,310,6,7,,102,201,1,14,03,6793,317,0422
122,Isle of Man,307,7,9,,209,89,15,3610,106,2509,29506,0422
123,Kenya,296,15,14,,74,208,2,6,03,14704,273,0422
124,Guatemala,294,5,7,,24,263,3,16,04,7200,402,0422
125,Venezuela,288,3,10,,122,156,4,10,04,347236,12211,0422
126,Somalia,286,49,8,,4,274,2,18,05,,,0422
127,Vietnam,268,,,,216,52,8,3,,206253,2119,0422
128,Mali,258,12,14,,57,187,,13,07,,,0422
129,Tanzania,254,,10,,11,233,4,4,02,,,0422
130,Jamaica,228,5,6,1,27,195,,77,2,1889,638,0422
131,El Salvador,225,7,7,,48,170,2,35,1,13352,2059,0422
132,Paraguay,208,,8,,53,147,1,29,1,5878,824,0422
133,Faeroe Islands,185,,,,178,7,,3786,,6171,126292,0422
134,Congo,165,5,6,,16,143,,30,1,,,0422
135,Martinique,163,,14,2,73,76,11,434,37,,,0422
136,Gabon,156,36,1,,16,139,2,70,04,572,257,0422
137,Rwanda,150,3,,,84,66,,12,,6959,537,0422
138,Guadeloupe,148,,12,4,73,63,13,370,30,,,0422
139,Sudan,140,33,13,1,8,119,,3,03,,,0422
140,Brunei ,138,,1,,116,21,2,315,2,11633,26591,0422
141,Gibraltar,132,,,,120,12,1,3918,,1912,56751,0422
142,Cambodia,122,,,,110,12,1,7,,5768,345,0422
143,Myanmar,121,2,5,,7,109,,2,009,5198,96,0422
144,Madagascar,121,,,,44,77,1,4,,2357,85,0422
145,Trinidad and Tobago,115,1,8,,28,79,,82,6,1393,995,0422
146,Ethiopia,114,3,3,,16,95,,10,003,8698,76,0422
147,Liberia,101,2,8,,7,86,,20,2,,,0422
148,Bermuda,98,9,5,,39,54,10,1574,80,877,14082,0422
149,Aruba,97,,2,,51,44,4,909,19,1445,13534,0422
150,French Guiana,97,,1,,76,20,1,325,3,,,0422
151,Monaco,94,,3,,26,65,2,2395,76,,,0422
152,Togo,86,2,6,,56,24,,10,07,4600,556,0422
153,Maldives,86,17,,,16,70,2,159,,4139,7657,0422
154,Equatorial Guinea,83,4,,,7,76,,59,,854,609,0422
155,Liechtenstein,81,,1,,55,25,,2124,26,900,23605,0422
156,Barbados,75,,5,,25,45,4,261,17,1098,3821,0422
157,Zambia,70,5,3,,35,32,1,4,02,2586,141,0422
158,Sint Maarten,68,1,10,,12,46,6,1586,233,249,5807,0422
159,Cabo Verde,68,1,1,,1,66,,122,2,,,0422
160,Guyana,66,1,7,,9,50,5,84,9,328,417,0422
161,Cayman Islands,66,,1,,7,58,3,1004,15,778,11838,0422
162,Bahamas,65,5,9,,12,44,1,165,23,,,0422
163,Uganda,61,5,,,38,23,,1,,13742,300,0422
164,Libya,59,8,1,,15,43,,9,01,891,130,0422
165,Haiti,57,,3,,,54,,5,03,618,54,0422
166,French Polynesia,57,1,,,35,22,1,203,,1655,5892,0422
167,Benin,54,,1,,27,26,,4,008,,,0422
168,Guinea-Bissau,50,,,,3,47,,25,,1500,762,0422
169,Sierra Leone,50,7,,,6,44,,6,,,,0422
170,Macao,45,,,,24,21,1,69,,,,0422
171,Syria,42,3,3,,6,33,,2,02,,,0422
172,Nepal,42,11,,,4,38,,1,,29567,1015,0422
173,Eritrea,39,,,,6,33,,11,,,,0422
174,Mozambique,39,,,,8,31,,1,,1163,37,0422
175,Saint Martin,38,1,2,,19,17,3,983,52,,,0422
176,Mongolia,34,1,,,8,26,,10,,6800,2074,0422
177,Chad,33,,,,8,25,,2,,,,0422
178,Eswatini,31,7,1,,8,22,,27,09,714,615,0422
179,Zimbabwe,28,3,3,,2,23,,2,02,4159,280,0422
180,Angola,24,,2,,6,16,,07,006,,,0422
181,Antigua and Barbuda,23,,3,,7,13,1,235,31,108,1103,0422
182,Timor-Leste,23,1,,,1,22,,17,,322,244,0422
183,Botswana,20,,1,,,19,,9,04,4432,1885,0422
184,Laos,19,,,,2,17,,3,,1349,185,0422
185,Belize,18,,2,,2,14,1,45,5,651,1637,0422
186,Malawi,18,1,2,,3,13,1,09,01,429,22,0422
187,Fiji,18,,,,8,10,,20,,,,0422
188,New Caledonia,18,,,,17,1,1,63,,3552,12441,0422
189,Dominica,16,,,,8,8,,222,,345,4793,0422
190,Namibia,16,,,,6,10,,6,,524,206,0422
191,Saint Kitts and Nevis,15,,,,,15,,282,,247,4643,0422
192,Saint Lucia,15,,,,13,2,,82,,364,1982,0422
193,Curaçao,14,,1,,11,2,,85,6,286,1743,0422
194,CAR,14,2,,,10,4,,3,,,,0422
195,Grenada,14,,,,6,8,4,124,,92,818,0422
196,St. Vincent Grenadines,12,,,,2,10,,108,,94,847,0422
197,Turks and Caicos,11,,1,,,10,,284,26,83,2144,0422
198,Falkland Islands,11,,,,3,8,,3161,,319,91667,0422
199,Greenland,11,,,,11,0,,194,,1150,20257,0422
200,Montserrat,11,,,,2,9,1,2204,,36,7212,0422
201,Seychelles,11,,,,5,6,,112,,,,0422
202,Nicaragua,10,,2,,7,1,,2,03,,,0422
203,Gambia,10,,1,,2,7,,4,04,316,131,0422
204,Suriname,10,,1,,6,3,,17,2,404,689,0422
205,MS Zaandam,9,,2,,,7,,,,,,0422
206,Vatican City,9,,,,2,7,,11236,,,,0422
207,Mauritania,7,,1,,6,0,,2,02,913,196,0422
208,Papua New Guinea,7,,,,,7,,08,,604,68,0422
209,Bhutan,6,1,,,2,4,,8,,8765,11359,0422
210,St. Barth,6,,,,6,0,,607,,,,0422
211,Western Sahara,6,,,,,6,,10,,,,0422
212,British Virgin Islands,5,,1,,3,1,,165,33,,,0422
213,Burundi,5,,1,,4,0,,04,008,80,7,0422
214,Caribbean Netherlands,5,,,,,5,,191,,110,4195,0422
215,Sao Tome and Principe,4,,,,,4,,18,,19,87,0422
216,South Sudan,4,,,,,4,,04,,,,0422
217,Anguilla,3,,,,1,2,,200,,,,0422
218,Saint Pierre Miquelon,1,,,,,1,,173,,,,0422
219,Yemen,1,,,,,1,,003,,,,0422
220,Total:,410260,13791,15509,377,192074,202677,6239,,,,,0422
221,Total:,879867,28468,48436,3003,100410,731021,15276,,,,,0422
222,Total:,1140051,26955,107906,3415,344820,687325,26042,,,,,0422
223,Total:,91260,4774,4312,233,39757,47191,9472,,,,,0422
224,Total:,8190,26,84,1,5751,2355,54,,,,,0422
225,Total:,25411,1240,1197,33,6770,17444,164,,,,,0422
226,Total:,721,,15,,644,62,7,,,,,0422
