,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
55, Oman ,18,,,,9,9,,35,-1,-1,-1,0310
56, Chile ,17,4,,,,17,,09,-1,-1,-1,0310
57, Croatia ,15,2,,,,15,,37,-1,-1,-1,0310
58, Ecuador ,15,,,,,15,1,09,-1,-1,-1,0310
59, Estonia ,13,3,,,,13,,98,-1,-1,-1,0310
60, Costa Rica ,13,4,,,,13,1,26,-1,-1,-1,0310
61, Hungary ,12,3,,,,12,,12,-1,-1,-1,0310
62, Azerbaijan ,11,2,,,,11,,11,-1,-1,-1,0310
63, Peru ,11,2,,,,11,,03,-1,-1,-1,0310
64, Macao ,10,,,,10,0,,,-1,-1,-1,0310
65, Albania ,10,4,,,,10,,35,-1,-1,-1,0310
66, Belarus ,9,3,,,3,6,,10,-1,-1,-1,0310
67, Latvia ,8,2,,,1,7,,42,-1,-1,-1,0310
68, Luxembourg ,7,2,,,,7,,,-1,-1,-1,0310
69, North Macedonia ,7,2,,,,7,,34,-1,-1,-1,0310
70, Mexico ,7,,,,4,3,1,01,-1,-1,-1,0310
71, Slovakia ,7,,,,,7,,13,-1,-1,-1,0310
72, South Africa ,7,,,,,7,,01,-1,-1,-1,0310
73, Tunisia ,6,1,,,,6,,05,-1,-1,-1,0310
74, Brunei ,6,5,,,,6,,,-1,-1,-1,0310
75, Bulgaria ,6,2,,,,6,,09,-1,-1,-1,0310
76, Maldives ,6,,,,,6,,,-1,-1,-1,0310
77, Afghanistan ,5,1,,,,5,,01,-1,-1,-1,0310
78, Dominican Republic ,5,,,,,5,,05,-1,-1,-1,0310
79, New Zealand ,5,,,,,5,,10,-1,-1,-1,0310
80, Bosnia and Herzegovina ,5,,,,,5,,15,-1,-1,-1,0310
81, French Guiana ,5,,,,,5,,,-1,-1,-1,0310
82, Malta ,5,1,,,,5,,,-1,-1,-1,0310
83, Serbia ,5,3,,,,5,,06,-1,-1,-1,0310
84, Senegal ,4,,,,1,3,,02,-1,-1,-1,0310
85, Morocco ,3,1,1,1,,2,1,01,-1,-1,-1,0310
86, Cambodia ,3,1,,,1,2,,02,-1,-1,-1,0310
87, Lithuania ,3,2,,,,3,,11,-1,-1,-1,0310
88, Bangladesh ,3,,,,,3,,,-1,-1,-1,0310
89, Colombia ,3,,,,,3,,01,-1,-1,-1,0310
90, Martinique ,3,1,,,,3,,,-1,-1,-1,0310
91, Moldova ,3,2,,,,3,,07,-1,-1,-1,0310
92, Nigeria ,2,,,,,2,,,-1,-1,-1,0310
93, Burkina Faso ,2,1,,,,2,,01,-1,-1,-1,0310
94, Cameroon ,2,,,,,2,,01,-1,-1,-1,0310
95, Channel Islands ,2,1,,,,2,,,-1,-1,-1,0310
96, Cyprus ,2,,,,,2,,17,-1,-1,-1,0310
97, Faeroe Islands ,2,,,,,2,,,-1,-1,-1,0310
98, Paraguay ,2,1,,,,2,1,03,-1,-1,-1,0310
99, Saint Martin ,2,,,,,2,,,-1,-1,-1,0310
100, Andorra ,1,,,,,1,,,-1,-1,-1,0310
101, Armenia ,1,,,,,1,,03,-1,-1,-1,0310
102, Jordan ,1,,,,,1,,01,-1,-1,-1,0310
103, Monaco ,1,,,,,1,,,-1,-1,-1,0310
104, Nepal ,1,,,,1,0,,,-1,-1,-1,0310
105, Sri Lanka ,1,,,,1,0,,,-1,-1,-1,0310
106, Ukraine ,1,,,,,1,,,-1,-1,-1,0310
107, Bhutan ,1,,,,,1,,,-1,-1,-1,0310
108, DRC ,1,1,,,,1,,,-1,-1,-1,0310
109, Gibraltar ,1,,,,1,0,,,-1,-1,-1,0310
110, Vatican City ,1,,,,,1,,,-1,-1,-1,0310
111, Jamaica ,1,1,,,,1,,03,-1,-1,-1,0310
112, Liechtenstein ,1,,,,,1,,,-1,-1,-1,0310
113, Mongolia ,1,1,,,,1,,03,-1,-1,-1,0310
114, Panama ,1,1,,,,1,,02,-1,-1,-1,0310
115, St. Barth ,1,,,,,1,,,-1,-1,-1,0310
116, Togo ,1,,,,,1,,01,-1,-1,-1,0310
117, Turkey ,1,1,,,,1,,,-1,-1,-1,0310
