,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
50, Peru ,117,31,,,1,116,8,35,-1,-1,-1,0317
51, Russia ,114,21,,,8,106,,08,-1,-1,-1,0317
52, UAE ,113,15,,,26,87,2,114,-1,-1,-1,0317
53, Ecuador ,111,53,2,,,109,2,63,-1,-1,-1,0317
54, Turkey ,98,51,1,1,,97,,12,-1,-1,-1,0317
55, Slovakia ,97,25,,,,97,2,178,-1,-1,-1,0317
56, South Africa ,85,21,,,,85,,14,-1,-1,-1,0317
57, Mexico ,82,29,,,4,78,1,06,-1,-1,-1,0317
58, Bulgaria ,81,19,2,,,79,,117,-1,-1,-1,0317
59, Argentina ,79,14,2,,3,74,1,17,-1,-1,-1,0317
60, Armenia ,78,26,,,1,77,2,263,-1,-1,-1,0317
61, Taiwan ,77,10,1,,20,56,,32,-1,-1,-1,0317
62, Serbia ,72,15,,,1,71,4,82,-1,-1,-1,0317
63, Panama ,69,,1,,,68,7,160,-1,-1,-1,0317
64, Croatia ,69,12,,,5,64,,168,-1,-1,-1,0317
65, Vietnam ,66,5,,,16,50,,07,-1,-1,-1,0317
66, Colombia ,65,11,,,1,64,,13,-1,-1,-1,0317
67, Algeria ,61,1,5,1,10,46,,14,-1,-1,-1,0317
68, Latvia ,60,26,,,1,59,,318,-1,-1,-1,0317
69, Brunei ,56,2,,,,56,1,,-1,-1,-1,0317
70, Albania ,55,4,1,,,54,2,191,-1,-1,-1,0317
71, Hungary ,50,11,1,,2,47,,52,-1,-1,-1,0317
72, Costa Rica ,50,9,,,,50,3,98,-1,-1,-1,0317
73, Cyprus ,49,3,,,,49,1,406,-1,-1,-1,0317
74, Jordan ,48,19,,,1,47,,47,-1,-1,-1,0317
75, Faeroe Islands ,47,29,,,,47,,,-1,-1,-1,0317
76, Morocco ,44,7,2,1,1,41,1,12,-1,-1,-1,0317
77, Sri Lanka ,44,16,,,1,43,,21,-1,-1,-1,0317
78, Palestine ,41,2,,,,41,,80,-1,-1,-1,0317
79, Andorra ,39,25,,,1,38,,,-1,-1,-1,0317
80, Malta ,38,8,,,2,36,,,-1,-1,-1,0317
81, Belarus ,36,,,,3,33,,38,-1,-1,-1,0317
82, Azerbaijan ,34,9,1,,6,27,,34,-1,-1,-1,0317
83, Georgia ,34,1,,,1,33,1,85,-1,-1,-1,0317
84, Bosnia and Herzegovina ,34,9,,,2,32,,104,-1,-1,-1,0317
85, Cambodia ,33,21,,,1,32,,20,-1,-1,-1,0317
86, Oman ,33,9,,,12,21,,65,-1,-1,-1,0317
87, Kazakhstan ,33,23,,,,33,,18,-1,-1,-1,0317
88, Venezuela ,33,16,,,,33,,12,-1,-1,-1,0317
89, North Macedonia ,31,7,,,1,30,1,149,-1,-1,-1,0317
90, Moldova ,30,1,,,1,29,1,74,-1,-1,-1,0317
91, Uruguay ,29,,,,,29,,83,-1,-1,-1,0317
92, Senegal ,27,,,,2,25,,16,-1,-1,-1,0317
93, Lithuania ,26,8,,,1,25,1,96,-1,-1,-1,0317
94, Tunisia ,25,1,,,1,24,2,21,-1,-1,-1,0317
95, Afghanistan ,22,1,,,1,21,,06,-1,-1,-1,0317
96, Dominican Republic ,21,,1,,,20,,19,-1,-1,-1,0317
97, Liechtenstein ,19,12,,,,19,,,-1,-1,-1,0317
98, Martinique ,15,,1,,,14,,,-1,-1,-1,0317
99, Burkina Faso ,15,,,,,15,,07,-1,-1,-1,0317
100, Ukraine ,14,7,2,1,,12,,03,-1,-1,-1,0317
101, Macao ,13,1,,,10,3,,,-1,-1,-1,0317
102, Maldives ,13,,,,,13,,,-1,-1,-1,0317
103, New Zealand ,12,4,,,,12,,25,-1,-1,-1,0317
104, Bolivia ,12,1,,,,12,,10,-1,-1,-1,0317
105, Jamaica ,12,,,,2,10,,41,-1,-1,-1,0317
106, French Guiana ,11,,,,,11,,,-1,-1,-1,0317
107, Uzbekistan ,11,3,,,,11,,03,-1,-1,-1,0317
108, Bangladesh ,10,2,,,3,7,,01,-1,-1,-1,0317
109, Cameroon ,10,5,,,,10,,04,-1,-1,-1,0317
110, Monaco ,9,,,,,9,,,-1,-1,-1,0317
111, Paraguay ,9,1,,,,9,1,13,-1,-1,-1,0317
112, Réunion ,9,,,,,9,,,-1,-1,-1,0317
113, Guatemala ,8,,1,,,7,,04,-1,-1,-1,0317
114, Honduras ,8,2,,,,8,,08,-1,-1,-1,0317
115, Guyana ,7,,1,,,6,,,-1,-1,-1,0317
116, Ghana ,7,1,,,,7,,02,-1,-1,-1,0317
117, Rwanda ,7,,,,,7,,05,-1,-1,-1,0317
118, Channel Islands ,6,,,,,6,,,-1,-1,-1,0317
119, Ethiopia ,6,1,,,,6,,01,-1,-1,-1,0317
120, Guadeloupe ,6,,,,,6,,,-1,-1,-1,0317
121, Cuba ,5,1,,,,5,,04,-1,-1,-1,0317
122, Guam ,5,2,,,,5,,,-1,-1,-1,0317
123, Mongolia ,5,1,,,,5,,15,-1,-1,-1,0317
124, Puerto Rico ,5,,,,,5,,17,-1,-1,-1,0317
125, Trinidad and Tobago ,5,1,,,,5,,36,-1,-1,-1,0317
126, Ivory Coast ,4,,,,,4,,02,-1,-1,-1,0317
127, Kenya ,4,1,,,,4,,01,-1,-1,-1,0317
128, Seychelles ,4,1,,,,4,,,-1,-1,-1,0317
129, Nigeria ,3,1,,,1,2,,,-1,-1,-1,0317
130, Aruba ,3,1,,,,3,,,-1,-1,-1,0317
131, Curaçao ,3,1,,,,3,,,-1,-1,-1,0317
132, DRC ,3,,,,,3,,,-1,-1,-1,0317
133, French Polynesia ,3,,,,,3,,,-1,-1,-1,0317
134, Gibraltar ,3,,,,2,1,,,-1,-1,-1,0317
135, Mayotte ,3,1,,,,3,,,-1,-1,-1,0317
136, St. Barth ,3,,,,,3,,,-1,-1,-1,0317
137, Barbados ,2,2,,,,2,,,-1,-1,-1,0317
138, Liberia ,2,1,,,,2,,04,-1,-1,-1,0317
139, Montenegro ,2,2,,,,2,,,-1,-1,-1,0317
140, Namibia ,2,,,,,2,,08,-1,-1,-1,0317
141, Saint Lucia ,2,,,,,2,,,-1,-1,-1,0317
142, Saint Martin ,2,,,,,2,,,-1,-1,-1,0317
143, U.S. Virgin Islands ,2,1,,,,2,,,-1,-1,-1,0317
144, Cayman Islands ,1,,1,,,0,,,-1,-1,-1,0317
145, Sudan ,1,,1,,,0,,,-1,-1,-1,0317
146, Nepal ,1,,,,1,0,,,-1,-1,-1,0317
147, Antigua and Barbuda ,1,,,,,1,,,-1,-1,-1,0317
148, Bahamas ,1,,,,,1,,,-1,-1,-1,0317
149, Benin ,1,,,,,1,,01,-1,-1,-1,0317
150, Bhutan ,1,,,,,1,,,-1,-1,-1,0317
151, CAR ,1,,,,,1,,02,-1,-1,-1,0317
152, Congo ,1,,,,,1,,02,-1,-1,-1,0317
153, Equatorial Guinea ,1,,,,,1,,07,-1,-1,-1,0317
154, Gabon ,1,,,,,1,,04,-1,-1,-1,0317
155, Gambia ,1,1,,,,1,,04,-1,-1,-1,0317
156, Greenland ,1,,,,,1,,,-1,-1,-1,0317
157, Guinea ,1,,,,,1,,01,-1,-1,-1,0317
158, Vatican City ,1,,,,,1,,,-1,-1,-1,0317
159, Mauritania ,1,,,,,1,,02,-1,-1,-1,0317
160, St. Vincent Grenadines ,1,,,,,1,,,-1,-1,-1,0317
161, Somalia ,1,,,,,1,,01,-1,-1,-1,0317
162, Suriname ,1,,,,,1,,,-1,-1,-1,0317
163, Eswatini ,1,,,,,1,,09,-1,-1,-1,0317
164, Tanzania ,1,,,,,1,,,-1,-1,-1,0317
165, Togo ,1,,,,,1,,01,-1,-1,-1,0317
