,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
64,Slovakia,185,7,,,7,178,2,34,-1,-1,-1,0323
65,San Marino,175,15,20,,4,151,13,5158,-1,-1,-1,0323
66,Taiwan,169,16,2,,28,139,,7,-1,-1,-1,0323
67,Uruguay,158,48,,,,158,2,45,-1,-1,-1,0323
68,UAE,153,,2,,38,113,2,15,-1,-1,-1,0323
69,Lithuania,143,44,1,,1,141,1,53,-1,-1,-1,0323
70,Latvia,139,15,,,1,138,,74,-1,-1,-1,0323
71,Costa Rica,134,17,2,,2,130,2,26,-1,-1,-1,0323
72,Hungary,131,28,6,2,16,109,6,14,-1,-1,-1,0323
73,Bosnia and Herzegovina,126,33,1,,2,123,1,38,-1,-1,-1,0323
74,Morocco,115,19,4,1,3,108,1,3,-1,-1,-1,0323
75,North Macedonia,115,30,1,1,1,113,1,55,-1,-1,-1,0323
76,Faeroe Islands,115,23,,,3,112,,2354,-1,-1,-1,0323
77,Andorra,113,25,1,1,1,111,2,1462,-1,-1,-1,0323
78,Vietnam,113,19,,,17,96,2,1,-1,-1,-1,0323
79,Jordan,112,12,,,1,111,,11,-1,-1,-1,0323
80,New Zealand,102,50,,,,102,,21,-1,-1,-1,0323
81,Cyprus,95,11,1,,3,91,3,79,-1,-1,-1,0323
82,Moldova,94,14,1,,1,92,3,23,-1,-1,-1,0323
83,Malta,90,17,,,2,88,1,204,-1,-1,-1,0323
84,Albania,89,13,2,,2,85,2,31,-1,-1,-1,0323
85,Brunei ,88,5,,,2,86,2,201,-1,-1,-1,0323
86,Cambodia,84,31,,,2,82,,5,-1,-1,-1,0323
87,Sri Lanka,82,5,,,3,79,2,4,-1,-1,-1,0323
88,Belarus,76,,,,15,61,,8,-1,-1,-1,0323
89,Burkina Faso,75,11,4,1,5,66,,4,-1,-1,-1,0323
90,Tunisia,75,15,3,2,1,71,7,6,-1,-1,-1,0323
91,Ukraine,73,26,3,,1,69,,2,-1,-1,-1,0323
92,Venezuela,70,,,,15,55,2,2,-1,-1,-1,0323
93,Senegal,67,11,,,5,62,,4,-1,-1,-1,0323
94,Azerbaijan,65,12,1,,11,53,,6,-1,-1,-1,0323
95,Réunion,64,17,,,1,63,,71,-1,-1,-1,0323
96,Kazakhstan,60,6,,,,60,,3,-1,-1,-1,0323
97,Palestine,59,6,,,17,42,,12,-1,-1,-1,0323
98,Guadeloupe,58,2,1,,,57,4,145,-1,-1,-1,0323
99,Oman,55,3,,,17,38,,11,-1,-1,-1,0323
100,Georgia,54,5,,,1,53,1,14,-1,-1,-1,0323
101,Trinidad and Tobago,50,1,,,,50,,36,-1,-1,-1,0323
102,Martinique,44,7,1,,,43,7,117,-1,-1,-1,0323
103,Uzbekistan,43,2,,,,43,,1,-1,-1,-1,0323
104,Afghanistan,40,16,1,1,1,38,,1,-1,-1,-1,0323
105,Cameroon,40,,,,2,38,,2,-1,-1,-1,0323
106,Liechtenstein,37,,,,,37,,970,-1,-1,-1,0323
107,Cuba,35,14,1,,,34,,3,-1,-1,-1,0323
108,Channel Islands,32,,,,,32,,184,-1,-1,-1,0323
109,DRC,30,7,1,,,29,,03,-1,-1,-1,0323
110,Nigeria,30,8,,,2,28,,01,-1,-1,-1,0323
111,Mauritius,28,14,2,1,,26,1,22,-1,-1,-1,0323
112,Bangladesh,27,3,2,,3,22,,02,-1,-1,-1,0323
113,Guam,27,12,1,1,,26,,160,-1,-1,-1,0323
114,Honduras,26,2,,,,26,,3,-1,-1,-1,0323
115,Bolivia,24,5,,,,24,,2,-1,-1,-1,0323
116,Ghana,23,2,1,,,22,,07,-1,-1,-1,0323
117,Puerto Rico,23,2,1,,,22,,8,-1,-1,-1,0323
118,Monaco,23,5,,,1,22,,586,-1,-1,-1,0323
119,Paraguay,22,,1,,,21,1,3,-1,-1,-1,0323
120,Macao,22,3,,,10,12,,34,-1,-1,-1,0323
121,Montenegro,21,5,,,,21,,33,-1,-1,-1,0323
122,Guatemala,19,2,1,,,18,,1,-1,-1,-1,0323
123,Guyana,19,1,1,,,18,,24,-1,-1,-1,0323
124,Jamaica,19,,1,,2,16,,6,-1,-1,-1,0323
125,Rwanda,19,2,,,,19,,1,-1,-1,-1,0323
126,French Guiana,18,,,,,18,,60,-1,-1,-1,0323
127,French Polynesia,18,3,,,,18,,64,-1,-1,-1,0323
128,Togo,16,,,,,16,,2,-1,-1,-1,0323
129,Gibraltar,15,5,,,2,13,,445,-1,-1,-1,0323
130,Kenya,15,8,,,,15,,03,-1,-1,-1,0323
131,Barbados,14,,,,,14,,49,-1,-1,-1,0323
132,Ivory Coast,14,,,,1,13,,05,-1,-1,-1,0323
133,Kyrgyzstan,14,,,,,14,,2,-1,-1,-1,0323
134,Maldives,13,,,,3,10,,24,-1,-1,-1,0323
135,Tanzania,12,6,,,,12,,02,-1,-1,-1,0323
136,Ethiopia,11,2,,,,11,,010,-1,-1,-1,0323
137,Mayotte,11,,,,,11,,40,-1,-1,-1,0323
138,Mongolia,10,,,,,10,,3,-1,-1,-1,0323
139,Aruba,9,4,,,1,8,,84,-1,-1,-1,0323
140,Seychelles,7,,,,,7,,71,-1,-1,-1,0323
141,Bermuda,6,4,,,,6,,96,-1,-1,-1,0323
142,Equatorial Guinea,6,,,,,6,,4,-1,-1,-1,0323
143,U.S. Virgin Islands,6,,,,,6,,57,-1,-1,-1,0323
144,Gabon,5,,1,,,4,,2,-1,-1,-1,0323
145,Isle of Man,5,3,,,,5,,59,-1,-1,-1,0323
146,Saint Martin,5,,,,,5,,129,-1,-1,-1,0323
147,Suriname,5,,,,,5,,9,-1,-1,-1,0323
148,Bahamas,4,,,,,4,,10,-1,-1,-1,0323
149,Greenland,4,2,,,,4,,70,-1,-1,-1,0323
150,New Caledonia,4,,,,,4,,14,-1,-1,-1,0323
151,Eswatini,4,3,,,,4,,3,-1,-1,-1,0323
152,Cayman Islands,3,,1,,,2,,46,-1,-1,-1,0323
153,Curaçao,3,,1,,,2,,18,-1,-1,-1,0323
154,Cabo Verde,3,,,,,3,,5,-1,-1,-1,0323
155,CAR,3,,,,,3,,06,-1,-1,-1,0323
156,Congo,3,,,,,3,,05,-1,-1,-1,0323
157,El Salvador,3,,,,,3,,05,-1,-1,-1,0323
158,Liberia,3,,,,,3,,06,-1,-1,-1,0323
159,Madagascar,3,,,,,3,,01,-1,-1,-1,0323
160,Namibia,3,,,,,3,,1,-1,-1,-1,0323
161,St. Barth,3,,,,,3,,304,-1,-1,-1,0323
162,Zambia,3,1,,,,3,,02,-1,-1,-1,0323
163,Zimbabwe,3,,,,,3,,02,-1,-1,-1,0323
164,Sudan,2,,1,,,1,,005,-1,-1,-1,0323
165,Angola,2,,,,,2,,006,-1,-1,-1,0323
166,Benin,2,,,,,2,,02,-1,-1,-1,0323
167,Bhutan,2,,,,,2,,3,-1,-1,-1,0323
168,Fiji,2,,,,,2,,2,-1,-1,-1,0323
169,Guinea,2,,,,,2,,02,-1,-1,-1,0323
170,Haiti,2,,,,,2,,02,-1,-1,-1,0323
171,Mauritania,2,,,,,2,,04,-1,-1,-1,0323
172,Nicaragua,2,,,,,2,,03,-1,-1,-1,0323
173,Niger,2,1,,,,2,,008,-1,-1,-1,0323
174,Saint Lucia,2,,,,,2,,11,-1,-1,-1,0323
175,Nepal,1,,,,1,0,,003,-1,-1,-1,0323
176,Antigua and Barbuda,1,,,,,1,,10,-1,-1,-1,0323
177,Chad,1,,,,,1,,006,-1,-1,-1,0323
178,Djibouti,1,,,,,1,,1,-1,-1,-1,0323
179,Dominica,1,1,,,,1,,14,-1,-1,-1,0323
180,Eritrea,1,,,,,1,,03,-1,-1,-1,0323
181,Gambia,1,,,,,1,,04,-1,-1,-1,0323
182,Grenada,1,1,,,,1,,9,-1,-1,-1,0323
183,Vatican City,1,,,,,1,,1248,-1,-1,-1,0323
184,Montserrat,1,,,,,1,,200,-1,-1,-1,0323
185,Mozambique,1,1,,,,1,,003,-1,-1,-1,0323
186,Papua New Guinea,1,,,,,1,,01,-1,-1,-1,0323
187,St. Vincent Grenadines,1,,,,,1,,9,-1,-1,-1,0323
188,Sint Maarten,1,,,,,1,,23,-1,-1,-1,0323
189,Somalia,1,,,,,1,,006,-1,-1,-1,0323
190,Syria,1,1,,,,1,,006,-1,-1,-1,0323
191,Timor-Leste,1,,,,,1,,08,-1,-1,-1,0323
192,Uganda,1,,,,,1,,002,-1,-1,-1,0323
