,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
32,South Africa,1170,243,1,1,31,1138,7,20,002,04,-1,0328
33,Thailand,1136,91,5,1,97,1034,11,16,007,12,-1,0328
34,Saudi Arabia,1104,92,3,,35,1066,6,32,009,01,-1,0328
35,Indonesia,1046,153,87,9,46,913,,4,03,01,-1,0328
36,Finland,1041,83,7,2,10,1024,32,188,1,28,-1,0328
37,Russia,1036,196,4,1,45,987,8,7,003,30,-1,0328
38,Greece,966,74,28,1,52,886,66,93,3,25,-1,0328
39,Iceland,890,88,2,,97,791,18,2608,6,27,-1,0328
40,India,887,160,20,,73,794,,06,001,29,-1,0328
41,Philippines,803,96,54,9,31,718,1,7,05,29,-1,0328
42,Panama,786,112,14,5,2,770,20,182,3,09,-1,0328
43,Singapore,732,49,2,,183,547,17,125,03,22,-1,0328
44,Diamond Princess,712,,10,,597,105,15,,,04,-1,0328
45,Peru,635,55,11,2,16,608,21,19,03,05,-1,0328
46,Slovenia,632,70,9,3,10,613,14,304,4,03,-1,0328
47,Argentina,589,,13,1,72,504,,13,03,02,-1,0328
48,Croatia,586,91,3,,37,546,14,143,07,24,-1,0328
49,Mexico,585,110,8,2,4,573,1,5,006,27,-1,0328
50,Dominican Republic,581,93,20,10,3,558,,54,2,29,-1,0328
51,Estonia,575,37,1,,11,563,7,433,08,26,-1,0328
52,Qatar,562,13,,,43,519,6,195,,28,-1,0328
53,Colombia,539,48,6,,10,523,,11,01,05,-1,0328
54,Egypt,536,41,30,6,116,390,,5,03,13,-1,0328
55,Serbia,528,71,8,1,42,478,25,60,09,05,-1,0328
56,Hong Kong,519,65,4,,111,404,5,69,05,22,-1,0328
57,Bahrain,466,8,4,,227,235,1,274,2,23,-1,0328
58,Iraq,458,76,40,4,122,296,,11,10,21,-1,0328
59,Algeria,409,42,26,1,29,354,,9,06,24,-1,0328
60,UAE,405,72,2,,52,351,2,41,02,28,-1,0328
61,Lebanon,391,23,8,2,27,356,3,57,1,20,-1,0328
62,New Zealand,368,,,,37,331,1,76,,27,-1,0328
63,Lithuania,358,59,5,1,1,352,2,132,2,27,-1,0328
64,Morocco,345,70,23,12,11,311,1,9,06,01,-1,0328
65,Armenia,329,39,1,,28,300,6,111,03,29,-1,0328
66,Ukraine,310,114,5,,5,300,,7,01,02,-1,0328
67,Hungary,300,39,10,,34,256,6,31,1,03,-1,0328
68,Bulgaria,293,29,3,,9,281,8,42,04,06,-1,0328
69,Latvia,280,36,,,1,279,,148,,01,-1,0328
70,Slovakia,269,43,,,2,267,1,49,,05,-1,0328
71,Andorra,267,43,3,,1,263,11,3456,39,01,-1,0328
72,Taiwan,267,15,2,,30,235,,11,008,20,-1,0328
73,Costa Rica,263,32,2,,3,258,5,52,04,04,-1,0328
74,Uruguay,238,,,,,238,3,69,,12,-1,0328
75,Bosnia and Herzegovina,237,46,4,1,5,228,1,72,1,04,-1,0328
76,Jordan,235,23,1,1,18,216,,23,010,01,-1,0328
77,Tunisia,227,30,7,2,2,218,10,19,06,01,-1,0328
78,Kuwait,225,17,,,57,168,11,53,,23,-1,0328
79,San Marino,223,15,21,,6,196,15,6572,619,26,-1,0328
80,North Macedonia,219,18,3,,3,213,1,105,1,25,-1,0328
81,Moldova,199,22,2,1,2,195,33,49,05,06,-1,0328
82,Albania,186,12,8,2,31,147,3,65,3,07,-1,0328
83,Burkina Faso,180,28,9,2,12,159,,9,04,08,-1,0328
84,Azerbaijan,165,43,3,,15,147,6,16,03,27,-1,0328
85,Vietnam,163,10,,,20,143,3,2,,22,-1,0328
86,Cyprus,162,16,5,2,15,142,3,134,4,08,-1,0328
87,Kazakhstan,150,37,1,,3,146,,8,005,12,-1,0328
88,Réunion,145,10,,,1,144,,162,,10,-1,0328
89,Faeroe Islands,144,4,,,54,90,2,2947,,03,-1,0328
90,Malta,139,5,,,2,137,1,315,,06,-1,0328
91,Ghana,137,5,4,,2,131,1,4,01,11,-1,0328
92,Oman,131,22,,,23,108,,26,,23,-1,0328
93,Senegal,119,14,,,11,108,,7,,01,-1,0328
94,Brunei ,115,1,,,11,104,1,263,,08,-1,0328
95,Venezuela,113,6,2,1,31,80,2,4,007,12,-1,0328
96,Afghanistan,110,16,4,,2,104,,3,01,23,-1,0328
97,Sri Lanka,106,,,,7,99,5,5,,26,-1,0328
98,Ivory Coast,101,5,,,3,98,,4,,10,-1,0328
99,Cambodia,99,1,,,11,88,1,6,,26,-1,0328
100,Mauritius,94,13,2,,,92,1,74,2,17,-1,0328
101,Belarus,94,8,,,32,62,2,10,,27,-1,0328
102,Martinique,93,12,1,,,92,12,248,3,04,-1,0328
103,Cameroon,91,16,2,1,2,87,,3,008,05,-1,0328
104,Palestine,91,5,1,,17,73,,18,02,04,-1,0328
105,Channel Islands,88,22,1,,,87,,506,6,08,-1,0328
106,Uzbekistan,88,13,1,1,5,82,8,3,003,14,-1,0328
107,Georgia,83,4,,,14,69,1,21,,25,-1,0328
108,Montenegro,82,13,1,,,81,1,131,2,16,-1,0328
109,Cuba,80,13,2,,4,74,2,7,02,10,-1,0328
110,Guadeloupe,73,,1,,,72,4,182,2,12,-1,0328
111,Nigeria,70,5,1,,3,66,,03,000,27,-1,0328
112,Honduras,68,1,1,,,67,4,7,01,10,-1,0328
113,Trinidad and Tobago,66,1,2,1,1,63,,47,1,11,-1,0328
114,Bolivia,61,,,,,61,,5,,09,-1,0328
115,Kyrgyzstan,58,14,,,,58,,9,,17,-1,0328
116,Liechtenstein,56,,,,,56,,1469,,02,-1,0328
117,Gibraltar,55,20,,,14,41,,1632,,02,-1,0328
118,Rwanda,54,4,,,,54,,4,,13,-1,0328
119,Paraguay,52,11,3,,1,48,1,7,04,06,-1,0328
120,DRC,51,,3,,2,46,,06,003,09,-1,0328
121,Mayotte,50,14,,,,50,,183,,13,-1,0328
122,Bangladesh,48,4,5,,11,32,1,03,003,07,-1,0328
123,Monaco,42,9,,,1,41,,1070,,27,-1,0328
124,Macao,34,1,,,10,24,,52,,21,-1,0328
125,Aruba,33,5,,,1,32,,309,,12,-1,0328
126,Kenya,31,,1,,1,29,2,06,002,12,-1,0328
127,French Polynesia,30,,,,,30,,107,,10,-1,0328
128,Isle of Man,29,3,,,,29,,341,,18,-1,0328
129,Guatemala,28,3,1,,4,23,1,2,006,12,-1,0328
130,French Guiana,28,,,,6,22,,94,,06,-1,0328
131,Jamaica,26,,1,,2,23,,9,03,09,-1,0328
132,Barbados,26,2,,,,26,,90,,16,-1,0328
133,Madagascar,26,3,,,,26,,09,,19,-1,0328
134,Togo,25,1,1,1,1,23,,3,01,05,-1,0328
135,Uganda,23,9,,,,23,,05,,20,-1,0328
136,Zambia,22,6,,,,22,,1,,17,-1,0328
137,Bermuda,17,2,,,2,15,,273,,17,-1,0328
138,Ethiopia,16,4,,,,16,,01,,12,-1,0328
139,Maldives,16,3,,,9,7,,30,,06,-1,0328
140,New Caledonia,15,1,,,,15,,53,,17,-1,0328
141,El Salvador,13,,,,,13,,2,,18,-1,0328
142,Tanzania,13,,,,1,12,,02,,15,-1,0328
143,Djibouti,12,1,,,,12,,12,,17,-1,0328
144,Equatorial Guinea,12,,,,,12,,9,,13,-1,0328
145,Dominica,11,,,,,11,,153,,21,-1,0328
146,Mali,11,7,,,,11,,05,,24,-1,0328
147,Mongolia,11,,,,,11,,3,,09,-1,0328
148,Saint Martin,11,,,,,11,,284,,29,-1,0328
149,Niger,10,,1,,,9,,04,004,18,-1,0328
150,Bahamas,10,1,,,1,9,,25,,14,-1,0328
151,Greenland,10,4,,,2,8,,176,,15,-1,0328
152,Eswatini,9,3,,,,9,,8,,13,-1,0328
153,Cayman Islands,8,,1,,,7,,122,15,12,-1,0328
154,Curaçao,8,1,1,,2,5,,49,6,12,-1,0328
155,Guinea,8,4,,,,8,,06,,12,-1,0328
156,Haiti,8,,,,,8,,07,,19,-1,0328
157,Myanmar,8,3,,,,8,,01,,22,-1,0328
158,Namibia,8,,,,2,6,,3,,13,-1,0328
159,Suriname,8,,,,,8,,14,,12,-1,0328
160,Gabon,7,,1,,,6,,3,04,12,-1,0328
161,Antigua and Barbuda,7,,,,,7,,71,,12,-1,0328
162,Grenada,7,,,,,7,,62,,21,-1,0328
163,Mozambique,7,,,,,7,,02,,21,-1,0328
164,Seychelles,7,,,,,7,,71,,13,-1,0328
165,Benin,6,,,,,6,,05,,15,-1,0328
166,Eritrea,6,,,,,6,,2,,20,-1,0328
167,Laos,6,,,,,6,,08,,23,-1,0328
168,Cabo Verde,5,,1,,,4,,9,2,19,-1,0328
169,Guyana,5,,1,,,4,,6,1,11,-1,0328
170,Zimbabwe,5,2,1,,,4,,03,007,19,-1,0328
171,Fiji,5,,,,,5,,6,,18,-1,0328
172,Montserrat,5,,,,,5,,1002,,17,-1,0328
173,St. Barth,5,2,,,,5,,506,,29,-1,0328
174,Syria,5,,,,,5,,03,,21,-1,0328
175,Nicaragua,4,2,1,1,,3,,06,02,18,-1,0328
176,Nepal,4,1,,,1,3,,01,,23,-1,0328
177,Angola,4,,,,,4,,01,,19,-1,0328
178,Congo,4,,,,,4,,07,,14,-1,0328
179,Vatican City,4,,,,,4,,4994,,05,-1,0328
180,Gambia,3,,1,,,2,,1,04,16,-1,0328
181,Sudan,3,,1,,,2,,007,002,12,-1,0328
182,Bhutan,3,1,,,,3,,4,,05,-1,0328
183,CAR,3,,,,,3,,06,,14,-1,0328
184,Chad,3,,,,,3,,02,,18,-1,0328
185,Liberia,3,,,,,3,,06,,15,-1,0328
186,Mauritania,3,,,,,3,,06,,12,-1,0328
187,Saint Lucia,3,,,,1,2,,16,,12,-1,0328
188,Sint Maarten,3,,,,,3,,70,,17,-1,0328
189,Somalia,3,1,,,,3,,02,,15,-1,0328
190,MS Zaandam,2,2,,,,2,,,,26,-1,0328
191,Anguilla,2,,,,,2,,133,,25,-1,0328
192,Belize,2,,,,,2,,5,,22,-1,0328
193,British Virgin Islands,2,,,,,2,,66,,24,-1,0328
194,Guinea-Bissau,2,,,,,2,,1,,24,-1,0328
195,Saint Kitts and Nevis,2,,,,,2,,38,,24,-1,0328
196,Turks and Caicos,2,,,,,2,,52,,22,-1,0328
197,Libya,1,,,,,1,,01,,23,-1,0328
198,Papua New Guinea,1,,,,,1,,01,,19,-1,0328
199,St. Vincent Grenadines,1,,,,,1,,9,,10,-1,0328
200,Timor-Leste,1,,,,,1,,08,,20,-1,0328
