,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
122,Paraguay,115,2,5,,15,95,1,16,07,2039,286,0408
123,Cambodia,115,1,,,58,57,1,7,,5768,345,0408
124,Gibraltar,113,4,,,60,53,,3354,,1440,42741,0408
125,Trinidad and Tobago,107,2,8,,1,98,,76,6,878,627,0408
126,Rwanda,105,,,,7,98,,8,,806,62,0408
127,Djibouti,90,,,,9,81,,91,,2229,2256,0408
128,Madagascar,88,6,,,7,81,6,3,,,,0408
129,Monaco,79,2,1,,4,74,4,2013,25,,,0408
130,El Salvador,78,9,4,,5,69,4,12,06,,,0408
131,Liechtenstein,78,1,1,,55,22,,2046,26,900,23605,0408
132,Guatemala,77,7,3,,17,57,3,4,02,1134,63,0408
133,French Guiana,77,5,,,34,43,1,258,,,,0408
134,Aruba,74,3,,,14,60,,693,,954,8935,0408
135,Togo,65,7,3,,23,39,,8,04,1617,195,0408
136,Barbados,63,3,3,1,6,54,4,219,10,557,1938,0408
137,Jamaica,63,4,3,,9,51,,21,1,540,182,0408
138,Mali,56,9,5,,12,39,,3,02,,,0408
139,Ethiopia,52,8,2,,4,46,1,05,002,2271,20,0408
140,Uganda,52,,,,,52,,1,,3310,72,0408
141,French Polynesia,47,5,,,,47,,167,,694,2471,0408
142,Congo,45,,5,,2,38,,8,09,,,0408
143,Cayman Islands,45,6,1,,6,38,,685,15,479,7288,0408
144,Macao,44,,,,10,34,1,68,,,,0408
145,Sint Maarten,40,3,6,,1,33,2,933,140,112,2612,0408
146,Bermuda,39,,2,,17,20,,626,32,306,4913,0408
147,Zambia,39,,1,,7,31,,2,005,619,34,0408
148,Bahamas,33,,6,1,5,22,1,84,15,,,0408
149,Guyana,33,2,5,1,8,20,4,42,6,132,168,0408
150,Guinea-Bissau,33,15,,,,33,,17,,,,0408
151,Saint Martin,32,,2,,7,23,6,828,52,,,0408
152,Eritrea,31,,,,,31,,9,,,,0408
153,Gabon,30,6,1,,1,28,,13,04,,,0408
154,Benin,26,,1,,5,20,,2,008,,,0408
155,Haiti,25,1,1,,,24,,2,009,257,23,0408
156,Tanzania,24,,1,,5,18,,04,002,,,0408
157,Myanmar,22,,1,,,21,,04,002,1246,23,0408
158,Libya,20,1,1,,1,18,,3,01,326,47,0408
159,Syria,19,,2,,3,14,,1,01,,,0408
160,Antigua and Barbuda,19,4,1,1,,18,1,194,10,40,408,0408
161,Maldives,19,,,,13,6,,35,,,,0408
162,New Caledonia,18,,,,1,17,,63,,2320,8126,0408
163,Angola,17,1,2,,2,13,,05,006,,,0408
164,Equatorial Guinea,16,,,,3,13,,11,,854,609,0408
165,Namibia,16,,,,3,13,,6,,362,142,0408
166,Dominica,15,,,,1,14,,208,,293,4070,0408
167,Fiji,15,1,,,,15,,17,,,,0408
168,Mongolia,15,,,,4,11,,5,,,,0408
169,Liberia,14,,3,,3,8,,3,06,,,0408
170,Sudan,14,2,2,,2,10,,03,005,,,0408
171,Laos,14,2,,,,14,,2,,765,105,0408
172,Saint Lucia,14,,,,1,13,,76,,,,0408
173,Curaçao,13,,1,,7,5,,79,6,,,0408
174,Grenada,12,,,,,12,2,107,,45,400,0408
175,Zimbabwe,11,1,2,1,,9,,07,01,371,25,0408
176,Greenland,11,,,,10,1,,194,,752,13246,0408
177,Saint Kitts and Nevis,11,1,,,,11,,207,,183,3440,0408
178,Seychelles,11,,,,,11,,112,,,,0408
179,Suriname,10,,1,,,9,,17,2,,,0408
180,Chad,10,1,,,2,8,,06,,,,0408
181,Mozambique,10,,,,1,9,,03,,424,14,0408
182,Eswatini,10,,,,4,6,,9,,,,0408
183,MS Zaandam,9,,2,,,7,,,,,,0408
184,Nepal,9,,,,1,8,,03,,1890,65,0408
185,Montserrat,9,3,,,,9,1,1803,,36,7212,0408
186,Malawi,8,3,1,1,,7,1,04,005,,,0408
187,Turks and Caicos,8,,1,,,7,,207,26,61,1576,0408
188,CAR,8,,,,,8,,2,,,,0408
189,St. Vincent Grenadines,8,1,,,1,7,,72,,56,505,0408
190,Somalia,8,1,,,1,7,,05,,,,0408
191,Belize,7,,1,,,6,1,18,3,268,674,0408
192,Cabo Verde,7,,1,,1,5,,13,2,,,0408
193,Vatican City,7,,,,,7,,8739,,,,0408
194,Botswana,6,,1,,,5,,3,04,1154,491,0408
195,Mauritania,6,,1,,2,3,,1,02,67,14,0408
196,Nicaragua,6,,1,,,5,,09,02,,,0408
197,St. Barth,6,,,,1,5,,607,,,,0408
198,Sierra Leone,6,,,,,6,,08,,,,0408
199,Bhutan,5,,,,2,3,,6,,1166,1511,0408
200,Gambia,4,,1,,2,1,,2,04,,,0408
201,Sao Tome and Principe,4,,,,,4,,18,,19,87,0408
202,Western Sahara,4,,,,,4,,7,,,,0408
203,Anguilla,3,,,,,3,,200,,,,0408
204,British Virgin Islands,3,,,,,3,,99,,,,0408
205,Burundi,3,,,,,3,,03,,,,0408
206,Caribbean Netherlands,2,,,,,2,,76,,10,381,0408
207,Falkland Islands,2,,,,,2,,575,,,,0408
208,Papua New Guinea,2,,,,,2,,02,,72,8,0408
209,South Sudan,2,1,,,,2,,02,,,,0408
210,Saint Pierre Miquelon,1,,,,,1,,173,,,,0408
211,Timor-Leste,1,,,,,1,,08,,,,0408
