,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
97,Tunisia,1022,4,43,,482,497,17,86,4,25165,2129,0506
98,Latvia,896,,17,1,348,531,4,475,9,66150,35071,0506
99,Cyprus,878,4,15,,296,567,15,727,12,66975,55472,0506
100,Kyrgyzstan,843,13,11,1,600,232,13,129,2,56488,8658,0506
101,Somalia,835,79,38,3,75,722,2,53,2,,,0506
102,Albania,820,17,31,,570,219,7,285,11,9276,3223,0506
103,Sudan,778,100,45,4,70,663,,18,1,,,0506
104,Sri Lanka,771,20,9,1,213,549,1,36,04,26842,1254,0506
105,Niger,763,8,38,1,543,182,,32,2,5375,222,0506
106,Costa Rica,755,13,6,,413,336,5,148,1,14121,2772,0506
107,Andorra,751,1,46,1,514,191,16,9720,595,1673,21653,0506
108,Lebanon,741,1,25,,206,510,43,109,4,42488,6225,0506
109,Mayotte,739,53,9,3,352,378,6,2709,33,3400,12463,0506
110,Guatemala,730,27,19,2,79,632,5,41,1,7200,402,0506
111,Diamond Princess,712,,13,,645,54,4,,,,,0506
112,DRC,705,23,34,,90,581,,8,04,,,0506
113,Burkina Faso,688,16,48,2,548,92,,33,2,,,0506
114,Uruguay,670,13,17,,468,185,10,193,5,23811,6855,0506
115,Mali,612,32,32,3,228,352,,30,2,2172,107,0506
116,Georgia,604,11,9,,240,355,6,151,2,20579,5159,0506
117,San Marino,589,7,41,,92,456,5,17359,1208,2538,74799,0506
118,El Salvador,587,32,13,,201,373,3,90,2,30387,4685,0506
119,Maldives,573,32,2,1,20,551,2,1060,4,9863,18246,0506
120,Channel Islands,545,1,40,,406,99,,3135,230,5342,30725,0506
121,Kenya,535,45,24,,182,329,2,10,04,24784,461,0506
122,Malta,482,2,5,1,403,74,1,1092,11,36945,83672,0506
123,Tanzania,480,,16,,167,297,7,8,03,,,0506
124,Jamaica,471,2,9,,49,413,2,159,3,5830,1969,0506
125,Jordan,471,6,9,,375,87,5,46,09,91666,8984,0506
126,Taiwan,438,,6,,334,98,,18,03,64958,2727,0506
127,Paraguay,431,35,10,,135,286,7,60,1,11913,1670,0506
128,Réunion,424,,,,300,124,2,474,,,,0506
129,Guinea-Bissau,413,,1,,19,393,,210,05,1500,762,0506
130,Gabon,397,30,6,,93,298,1,178,3,724,325,0506
131,Palestine,371,9,2,,127,242,,73,04,32200,6312,0506
132,Venezuela,361,4,10,,158,193,1,13,04,482953,16984,0506
133,Mauritius,332,,10,,319,3,3,261,8,18959,14908,0506
134,Isle of Man,326,1,23,,271,32,19,3834,270,3459,40678,0506
135,Montenegro,324,1,8,,253,63,2,516,13,7816,12445,0506
136,Equatorial Guinea,315,,3,,13,299,,225,2,854,609,0506
137,Tajikistan,293,63,5,2,,288,,31,05,,,0506
138,Vietnam,271,,,,232,39,8,3,,261004,2681,0506
139,Rwanda,261,,,,129,132,,20,,35992,2779,0506
140,Congo,236,,10,,26,200,,43,2,,,0506
141,Sierra Leone,199,21,11,2,43,145,,25,1,,,0506
142,Faeroe Islands,187,,,,185,2,,3827,,8157,166936,0506
143,Cabo Verde,186,11,2,,37,147,,335,4,791,1423,0506
144,Martinique,181,,14,,83,84,5,482,37,,,0506
145,Sao Tome and Principe,174,151,3,,4,167,,794,14,175,799,0506
146,Liberia,170,4,20,2,58,92,,34,4,,,0506
147,Chad,170,53,17,7,43,110,,10,1,,,0506
148,Myanmar,161,,6,,49,106,,3,01,9037,166,0506
149,Guadeloupe,152,,12,,98,42,5,380,30,,,0506
150,Madagascar,151,2,,,101,50,1,5,,3861,139,0506
151,Ethiopia,145,5,4,1,91,50,,1,003,25135,219,0506
152,Gibraltar,144,,,,133,11,,4274,,2931,86997,0506
153,Zambia,138,1,3,,92,43,1,8,02,7277,396,0506
154,Brunei ,138,,1,,131,6,2,315,2,14610,33396,0506
155,French Guiana,133,,1,,100,32,2,445,3,,,0506
156,Togo,128,2,9,,74,45,,15,1,7896,954,0506
157,Cambodia,122,,,,120,2,1,7,,12461,745,0506
158,Eswatini,119,3,1,,12,106,,103,09,714,615,0506
159,Trinidad and Tobago,116,,8,,102,6,,83,6,2071,1480,0506
160,Bermuda,115,,7,,54,54,4,1847,112,3374,54176,0506
161,Haiti,101,1,12,1,10,79,,9,1,1037,91,0506
162,Aruba,101,1,2,,82,17,4,946,19,1780,16672,0506
163,Uganda,98,1,,,55,43,,2,,41478,907,0506
164,Benin,96,,2,,50,44,,8,02,,,0506
165,Monaco,95,,4,,81,10,1,2421,102,,,0506
166,Guyana,92,,9,,27,56,3,117,11,579,736,0506
167,Bahamas,89,6,11,,26,52,1,226,28,1485,3776,0506
168,CAR,85,,,,10,75,,18,,3498,724,0506
169,Barbados,82,,7,,47,28,4,285,24,2549,8870,0506
170,Liechtenstein,82,,1,,55,26,,2151,26,900,23605,0506
171,Nepal,82,7,,,16,66,,3,,64492,2213,0506
172,Mozambique,81,1,,,19,62,,3,,2867,92,0506
173,Sint Maarten,76,,14,1,44,18,7,1773,327,329,7673,0506
174,Cayman Islands,75,,1,,14,60,3,1141,15,2528,38465,0506
175,Libya,63,,3,,23,37,,9,04,2338,340,0506
176,French Polynesia,60,2,,,54,6,1,214,,2697,9601,0506
177,South Sudan,52,6,,,,52,,5,,1247,111,0506
178,Macao,45,,,,39,6,1,69,,,,0506
179,Syria,44,,3,,27,14,,3,02,,,0506
180,Malawi,41,,3,,9,29,1,2,02,907,47,0506
181,Mongolia,41,1,,,13,28,,13,,8889,2711,0506
182,Eritrea,39,,,,30,9,,11,,,,0506
183,Saint Martin,38,,3,,29,6,1,983,78,,,0506
184,Angola,36,1,2,,11,23,,1,006,3000,91,0506
185,Zimbabwe,34,,4,,5,25,,2,03,7642,514,0506
186,Antigua and Barbuda,25,,3,,16,6,1,255,31,153,1562,0506
187,Timor-Leste,24,,,,20,4,,18,,664,504,0506
188,Botswana,23,,1,,8,14,,10,04,8636,3672,0506
189,Yemen,22,10,4,2,1,17,,07,01,120,4,0506
190,Grenada,21,,,,13,8,4,187,,1406,12495,0506
191,Laos,19,,,,9,10,,3,,2418,332,0506
192,Belize,18,,2,,16,0,,45,5,1043,2623,0506
193,Fiji,18,,,,14,4,,20,,1007,1123,0506
194,New Caledonia,18,,,,17,1,1,63,,5052,17695,0506
195,Saint Lucia,18,,,,15,3,,98,,446,2429,0506
196,Gambia,17,,1,,9,7,,7,04,401,166,0506
197,St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,0506
198,Nicaragua,16,1,5,,7,4,,2,08,,,0506
199,Curaçao,16,,1,,13,2,,98,6,374,2279,0506
200,Dominica,16,,,,14,2,,222,,416,5779,0506
201,Namibia,16,,,,8,8,,6,,1122,442,0506
202,Burundi,15,,1,,7,7,,1,008,284,24,0506
203,Saint Kitts and Nevis,15,,,,12,3,,282,,318,5978,0506
204,Falkland Islands,13,,,,13,0,,3736,,388,111494,0506
205,Turks and Caicos,12,,1,,6,5,,310,26,107,2764,0506
206,Montserrat,11,,1,,7,3,1,2204,200,36,7212,0506
207,Greenland,11,,,,11,0,,194,,1332,23463,0506
208,Vatican City,11,,,,2,9,,13733,,,,0506
209,Seychelles,11,,,,8,3,,112,,,,0506
210,Suriname,10,,1,,9,0,,17,2,404,689,0506
211,MS Zaandam,9,,2,,,7,,,,,,0506
212,Mauritania,8,,1,,6,1,,2,02,1032,222,0506
213,Papua New Guinea,8,,,,8,0,,09,,2402,268,0506
214,British Virgin Islands,7,1,1,,3,3,,232,33,132,4366,0506
215,Bhutan,7,,,,5,2,,9,,11015,14275,0506
216,Caribbean Netherlands,6,,,,,6,,229,,110,4195,0506
217,St. Barth,6,,,,6,0,,607,,,,0506
218,Western Sahara,6,,,,5,1,,10,,,,0506
219,Anguilla,3,,,,3,0,,200,,,,0506
220,Comoros,3,,,,,3,,3,,,,0506
221,Saint Pierre Miquelon,1,,,,,1,,173,,,,0506
222,Total:,587192,14353,20450,372,316185,250557,5261,,,,,0506
223,Total:,1347202,28165,79446,2672,248746,1019010,17369,,,,,0506
224,Total:,1493973,24062,144102,1960,568522,781349,16507,,,,,0506
225,Total:,236825,12551,11981,713,82346,142498,9958,,,,,0506
226,Total:,50166,2091,1917,69,16977,31272,128,,,,,0506
227,Total:,8439,25,116,1,7284,1039,29,,,,,0506
228,Total:,721,,15,,645,61,4,,,,,0506
