,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
140,Congo,264,28,10,,30,224,,48,2,,,0507
141,Sierra Leone,225,26,14,3,54,157,,28,2,,,0507
142,Cabo Verde,191,5,2,,38,151,,344,4,791,1423,0507
143,Faeroe Islands,187,,,,185,2,,3827,,8241,168655,0507
144,Martinique,182,1,14,,83,85,5,485,37,,,0507
145,Liberia,178,8,20,,75,83,,35,4,,,0507
146,Sao Tome and Principe,174,,3,,4,167,,794,14,175,799,0507
147,Chad,170,,17,,43,110,,10,1,,,0507
148,Ethiopia,162,17,4,,93,65,,1,003,26517,231,0507
149,Myanmar,161,,6,,50,105,,3,01,9980,183,0507
150,Madagascar,158,7,,,101,57,1,6,,3907,141,0507
151,Guadeloupe,152,,13,1,104,35,4,380,32,,,0507
152,Zambia,146,8,4,1,101,41,1,8,02,10270,559,0507
153,Gibraltar,144,,,,136,8,,4274,,3252,96524,0507
154,Brunei ,139,1,1,,131,7,2,318,2,14754,33725,0507
155,French Guiana,138,5,1,,111,26,2,462,3,,,0507
156,Togo,128,,9,,77,42,,15,1,8835,1067,0507
157,Eswatini,123,4,2,1,12,109,,106,2,714,615,0507
158,Cambodia,122,,,,120,2,1,7,,12611,754,0507
159,Bermuda,118,3,7,,59,52,4,1895,112,3569,57308,0507
160,Trinidad and Tobago,116,,8,,103,5,,83,6,2121,1516,0507
161,Haiti,101,,12,,10,79,,9,1,1037,91,0507
162,Aruba,101,,2,,89,10,4,946,19,1798,16841,0507
163,Uganda,100,2,,,55,45,,2,,44110,964,0507
164,Nepal,99,17,,,22,77,,3,,64492,2213,0507
165,Benin,96,,2,,50,44,,8,02,,,0507
166,Monaco,95,,4,,82,9,1,2421,102,,,0507
167,CAR,94,9,,,10,84,,19,,3498,724,0507
168,Guyana,93,1,10,1,27,56,3,118,13,680,865,0507
169,Bahamas,92,3,11,,26,55,1,234,28,1500,3814,0507
170,Barbados,82,,7,,47,28,4,285,24,2629,9148,0507
171,Liechtenstein,82,,1,,55,26,,2151,26,900,23605,0507
172,Mozambique,81,,,,21,60,,3,,3041,97,0507
173,Cayman Islands,78,3,1,,30,47,3,1187,15,3050,46408,0507
174,Sint Maarten,76,,14,,44,18,7,1773,327,329,7673,0507
175,Libya,64,1,3,,24,37,,9,04,2338,340,0507
176,French Polynesia,60,,,,54,6,1,214,,2697,9601,0507
177,South Sudan,58,6,,,,58,,5,,1247,111,0507
178,Syria,45,1,3,,27,15,,3,02,,,0507
179,Macao,45,,,,39,6,1,69,,,,0507
180,Malawi,43,2,3,,9,31,1,2,02,961,50,0507
181,Mongolia,41,,,,13,28,,13,,8946,2729,0507
182,Eritrea,39,,,,30,9,,11,,,,0507
183,Saint Martin,38,,3,,29,6,1,983,78,,,0507
184,Angola,36,,2,,11,23,,1,006,3000,91,0507
185,Zimbabwe,34,,4,,5,25,,2,03,7642,514,0507
186,Yemen,25,3,5,1,1,19,,08,02,120,4,0507
187,Antigua and Barbuda,25,,3,,16,6,1,255,31,153,1562,0507
188,Timor-Leste,24,,,,20,4,,18,,664,504,0507
189,Botswana,23,,1,,8,14,,10,04,9066,3855,0507
190,Grenada,21,,,,13,8,4,187,,1406,12495,0507
191,Laos,19,,,,10,9,,3,,2505,344,0507
192,Belize,18,,2,,16,0,,45,5,1043,2623,0507
193,Fiji,18,,,,14,4,,20,,1300,1450,0507
194,New Caledonia,18,,,,17,1,1,63,,5213,18259,0507
195,Saint Lucia,18,,,,15,3,,98,,446,2429,0507
196,Gambia,17,,1,,9,7,,7,04,562,233,0507
197,St. Vincent Grenadines,17,,,,9,8,,153,,137,1235,0507
198,Nicaragua,16,,5,,7,4,,2,08,,,0507
199,Curaçao,16,,1,,13,2,,98,6,374,2279,0507
200,Dominica,16,,,,14,2,,222,,416,5779,0507
201,Namibia,16,,,,8,8,,6,,1122,442,0507
202,Burundi,15,,1,,7,7,,1,008,284,24,0507
203,Saint Kitts and Nevis,15,,,,12,3,,282,,318,5978,0507
204,Falkland Islands,13,,,,13,0,,3736,,388,111494,0507
205,Turks and Caicos,12,,1,,6,5,,310,26,107,2764,0507
206,Vatican City,12,1,,,2,10,,14981,,,,0507
207,Montserrat,11,,1,,7,3,1,2204,200,36,7212,0507
208,Greenland,11,,,,11,0,,194,,1362,23992,0507
209,Seychelles,11,,,,8,3,,112,,,,0507
210,Suriname,10,,1,,9,0,,17,2,404,689,0507
211,MS Zaandam,9,,2,,,7,,,,,,0507
212,Comoros,8,5,1,1,,7,,9,1,,,0507
213,Mauritania,8,,1,,6,1,,2,02,1842,396,0507
214,Papua New Guinea,8,,,,8,0,,09,,2402,268,0507
215,British Virgin Islands,7,,1,,3,3,,232,33,132,4366,0507
216,Bhutan,7,,,,5,2,,9,,11373,14739,0507
217,Caribbean Netherlands,6,,,,,6,,229,,110,4195,0507
218,St. Barth,6,,,,6,0,,607,,,,0507
219,Western Sahara,6,,,,5,1,,10,,,,0507
220,Anguilla,3,,,,3,0,,200,,,,0507
221,Saint Pierre Miquelon,1,,,,,1,,173,,,,0507
222,Total:,603065,15873,20806,357,327108,255151,5232,,,,,0507
223,Total:,1375901,28699,82427,2981,263425,1030049,17016,,,,,0507
224,Total:,1524904,30931,146631,2529,594063,784210,15843,,,,,0507
225,Total:,251611,17247,12825,844,88342,150444,9960,,,,,0507
226,Total:,52713,2547,2015,98,18286,32412,128,,,,,0507
227,Total:,8467,28,118,2,7393,956,31,,,,,0507
228,Total:,721,,15,,645,61,4,,,,,0507
