,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
50,Estonia,352,26,,,4,348,4,265,,-1,-1,0324
51,Panama,345,32,6,3,1,338,33,80,1,-1,-1,0324
52,Mexico,316,65,3,1,4,309,1,2,002,-1,-1,0324
53,Croatia,315,61,1,,5,309,5,77,02,-1,-1,0324
54,Argentina,301,35,4,,51,246,,7,009,-1,-1,0324
55,Colombia,277,46,3,1,3,271,,5,006,-1,-1,0324
56,Lebanon,267,19,4,,8,255,4,39,06,-1,-1,0324
57,Iraq,266,33,23,3,62,181,,7,06,-1,-1,0324
58,Serbia,249,27,3,1,3,243,12,28,03,-1,-1,0324
59,Dominican Republic,245,43,3,,3,239,,23,03,-1,-1,0324
60,Armenia,235,41,,,2,233,6,79,,-1,-1,0324
61,Algeria,230,29,17,,65,148,,5,04,-1,-1,0324
62,Bulgaria,201,14,3,,3,195,8,29,04,-1,-1,0324
63,UAE,198,45,2,,41,155,2,20,02,-1,-1,0324
64,Taiwan,195,26,2,,28,165,,8,008,-1,-1,0324
65,Kuwait,189,1,,,30,159,5,44,,-1,-1,0324
66,San Marino,187,12,20,,4,163,13,5511,589,-1,-1,0324
67,Slovakia,186,1,,,7,179,2,34,,-1,-1,0324
68,Latvia,180,41,,,1,179,,95,,-1,-1,0324
69,Lithuania,179,36,1,,1,177,1,66,04,-1,-1,0324
70,Hungary,167,36,8,2,21,138,6,17,08,-1,-1,0324
71,Uruguay,162,4,,,,162,3,47,,-1,-1,0324
72,Costa Rica,158,24,2,,2,154,2,31,04,-1,-1,0324
73,Morocco,143,28,4,,5,134,1,4,01,-1,-1,0324
74,North Macedonia,136,21,2,1,1,133,1,65,10,-1,-1,0324
75,Bosnia and Herzegovina,136,10,1,,2,133,1,41,03,-1,-1,0324
76,Andorra,133,20,1,,1,131,2,1721,13,-1,-1,0324
77,Jordan,127,15,,,1,126,,12,,-1,-1,0324
78,Vietnam,123,10,,,17,106,2,1,,-1,-1,0324
79,Faeroe Islands,118,3,,,23,95,,2415,,-1,-1,0324
80,Cyprus,116,21,1,,3,112,3,96,08,-1,-1,0324
81,Moldova,109,15,1,,2,106,3,27,02,-1,-1,0324
82,Malta,107,17,,,2,105,1,242,,-1,-1,0324
83,Albania,104,15,4,2,2,98,2,36,1,-1,-1,0324
84,New Zealand,102,,,,,102,,21,,-1,-1,0324
85,Burkina Faso,99,24,4,,5,90,,5,02,-1,-1,0324
86,Sri Lanka,97,15,,,2,95,2,5,,-1,-1,0324
87,Brunei ,91,3,,,2,89,2,208,,-1,-1,0324
88,Tunisia,89,14,3,,1,85,11,8,03,-1,-1,0324
89,Cambodia,87,3,,,2,85,1,5,,-1,-1,0324
90,Venezuela,84,14,,,15,69,2,3,,-1,-1,0324
91,Belarus,81,5,,,22,59,,9,,-1,-1,0324
92,Senegal,79,12,,,8,71,,5,,-1,-1,0324
93,Ukraine,73,,3,,1,69,,2,007,-1,-1,0324
94,Azerbaijan,72,7,1,,10,61,3,7,010,-1,-1,0324
95,Réunion,71,7,,,1,70,,79,,-1,-1,0324
96,Oman,66,11,,,17,49,,13,,-1,-1,0324
97,Guadeloupe,62,4,1,,,61,4,155,2,-1,-1,0324
98,Kazakhstan,62,2,,,,62,,3,,-1,-1,0324
99,Georgia,61,7,,,8,53,1,15,,-1,-1,0324
100,Palestine,59,,,,17,42,,12,,-1,-1,0324
101,Cameroon,56,16,,,2,54,,2,,-1,-1,0324
102,Martinique,53,9,1,,,52,7,141,3,-1,-1,0324
103,Liechtenstein,51,14,,,,51,,1338,,-1,-1,0324
104,Trinidad and Tobago,51,1,,,,51,,36,,-1,-1,0324
105,Uzbekistan,46,3,,,,46,,1,,-1,-1,0324
106,Afghanistan,40,,1,,1,38,,1,003,-1,-1,0324
107,Cuba,40,5,1,,,39,3,4,009,-1,-1,0324
108,Nigeria,40,10,1,1,2,37,,02,000,-1,-1,0324
109,DRC,36,6,2,1,,34,,04,002,-1,-1,0324
110,Mauritius,36,8,2,,,34,1,28,2,-1,-1,0324
111,Channel Islands,36,4,,,,36,,207,,-1,-1,0324
112,Rwanda,36,17,,,,36,,3,,-1,-1,0324
113,Bangladesh,33,6,3,1,5,25,,02,002,-1,-1,0324
114,Puerto Rico,31,8,2,1,1,28,,11,07,-1,-1,0324
115,Honduras,30,4,,,,30,,3,,-1,-1,0324
116,Guam,29,2,1,,,28,,172,6,-1,-1,0324
117,Ghana,27,4,2,1,,25,,09,006,-1,-1,0324
118,Montenegro,27,6,1,1,,26,,43,2,-1,-1,0324
119,Bolivia,27,3,,,,27,,2,,-1,-1,0324
120,Macao,25,3,,,10,15,,39,,-1,-1,0324
121,Ivory Coast,25,11,,,2,23,,09,,-1,-1,0324
122,Mayotte,24,13,,,,24,,88,,-1,-1,0324
123,Monaco,23,,,,1,22,,586,,-1,-1,0324
124,Paraguay,22,,1,,,21,1,3,01,-1,-1,0324
125,Guatemala,20,1,1,,,19,,1,006,-1,-1,0324
126,Guyana,20,1,1,,,19,,25,1,-1,-1,0324
127,French Guiana,20,2,,,6,14,,67,,-1,-1,0324
128,Jamaica,19,,1,,2,16,,6,03,-1,-1,0324
129,French Polynesia,18,,,,,18,,64,,-1,-1,0324
130,Togo,18,2,,,,18,,2,,-1,-1,0324
131,Barbados,17,3,,,,17,,59,,-1,-1,0324
132,U.S. Virgin Islands,17,11,,,,17,,163,,-1,-1,0324
133,Kenya,16,1,,,,16,,03,,-1,-1,0324
134,Kyrgyzstan,16,2,,,,16,,2,,-1,-1,0324
135,Gibraltar,15,,,,5,10,,445,,-1,-1,0324
136,Isle of Man,13,8,,,,13,,153,,-1,-1,0324
137,Maldives,13,,,,5,8,,24,,-1,-1,0324
138,Madagascar,12,9,,,,12,,04,,-1,-1,0324
139,Tanzania,12,,,,,12,,02,,-1,-1,0324
140,Ethiopia,11,,,,,11,,010,,-1,-1,0324
141,Mongolia,10,,,,,10,,3,,-1,-1,0324
142,Aruba,9,,,,1,8,,84,,-1,-1,0324
143,Equatorial Guinea,9,3,,,,9,,6,,-1,-1,0324
144,Uganda,9,8,,,,9,,02,,-1,-1,0324
145,New Caledonia,8,4,,,,8,,28,,-1,-1,0324
146,Saint Martin,8,3,,,,8,,207,,-1,-1,0324
147,Seychelles,7,,,,,7,,71,,-1,-1,0324
148,Gabon,6,1,1,,,5,,3,04,-1,-1,0324
149,Benin,6,4,,,,6,,05,,-1,-1,0324
150,Bermuda,6,,,,,6,,96,,-1,-1,0324
151,Haiti,6,4,,,,6,,05,,-1,-1,0324
152,Cayman Islands,5,2,1,,,4,,76,15,-1,-1,0324
153,Suriname,5,,,,,5,,9,,-1,-1,0324
154,Curaçao,4,1,1,,,3,,24,6,-1,-1,0324
155,Bahamas,4,,,,,4,,10,,-1,-1,0324
156,Congo,4,1,,,,4,,07,,-1,-1,0324
157,Greenland,4,,,,,4,,70,,-1,-1,0324
158,Guinea,4,2,,,,4,,03,,-1,-1,0324
159,Namibia,4,1,,,,4,,2,,-1,-1,0324
160,Eswatini,4,,,,,4,,3,,-1,-1,0324
161,Zimbabwe,3,,1,1,,2,,02,007,-1,-1,0324
162,Angola,3,1,,,,3,,009,,-1,-1,0324
163,Antigua and Barbuda,3,2,,,,3,,31,,-1,-1,0324
164,Cabo Verde,3,,,,,3,,5,,-1,-1,0324
165,CAR,3,,,,,3,,06,,-1,-1,0324
166,Djibouti,3,2,,,,3,,3,,-1,-1,0324
167,El Salvador,3,,,,,3,,05,,-1,-1,0324
168,Fiji,3,1,,,,3,,3,,-1,-1,0324
169,Liberia,3,,,,,3,,06,,-1,-1,0324
170,Niger,3,1,,,,3,,01,,-1,-1,0324
171,St. Barth,3,,,,,3,,304,,-1,-1,0324
172,Saint Lucia,3,1,,,,3,,16,,-1,-1,0324
173,Zambia,3,,,,,3,,02,,-1,-1,0324
174,Gambia,2,1,1,1,,1,,08,04,-1,-1,0324
175,Sudan,2,,1,,,1,,005,002,-1,-1,0324
176,Nepal,2,1,,,1,1,,007,,-1,-1,0324
177,Bhutan,2,,,,,2,,3,,-1,-1,0324
178,Chad,2,1,,,,2,,01,,-1,-1,0324
179,Dominica,2,1,,,,2,,28,,-1,-1,0324
180,Mauritania,2,,,,,2,,04,,-1,-1,0324
181,Myanmar,2,2,,,,2,,004,,-1,-1,0324
182,Nicaragua,2,,,,,2,,03,,-1,-1,0324
183,Sint Maarten,2,1,,,,2,,47,,-1,-1,0324
184,Belize,1,1,,,,1,,3,,-1,-1,0324
185,Eritrea,1,,,,,1,,03,,-1,-1,0324
186,Grenada,1,,,,,1,,9,,-1,-1,0324
187,Vatican City,1,,,,,1,,1248,,-1,-1,0324
188,Montserrat,1,,,,,1,,200,,-1,-1,0324
189,Mozambique,1,,,,,1,,003,,-1,-1,0324
190,Papua New Guinea,1,,,,,1,,01,,-1,-1,0324
191,St. Vincent Grenadines,1,,,,,1,,9,,-1,-1,0324
192,Somalia,1,,,,,1,,006,,-1,-1,0324
193,Syria,1,,,,,1,,006,,-1,-1,0324
194,Timor-Leste,1,,,,,1,,08,,-1,-1,0324
195,Turks and Caicos,1,1,,,,1,,26,,-1,-1,0324
