,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
51,Dominican Republic,7578,290,326,13,1481,5771,144,699,30,30102,2775,0503
52,Colombia,7285,279,324,10,1666,5295,118,143,6,108950,2141,0503
53,Australia,6781,14,93,,5789,899,28,266,4,611583,23984,0503
54,Panama,6720,188,192,4,622,5906,85,1557,44,31895,7392,0503
55,South Africa,6336,385,123,7,2549,3664,36,107,2,230686,3890,0503
56,Egypt,6193,298,415,9,1522,4256,,61,4,90000,879,0503
57,Malaysia,6176,105,103,,4326,1747,31,191,3,184213,5692,0503
58,Finland,5176,125,220,2,3000,1956,52,934,40,101800,18373,0503
59,Morocco,4729,160,173,2,1256,3300,1,128,5,39367,1067,0503
60,Argentina,4681,149,237,12,1320,3124,157,104,5,63866,1413,0503
61,Kuwait,4619,242,33,3,1703,2883,69,1082,8,179000,41915,0503
62,Algeria,4295,141,459,6,1872,1964,22,98,10,6500,148,0503
63,Moldova,4052,72,124,2,1334,2594,237,1004,31,11763,2916,0503
64,Kazakhstan,3857,260,25,,985,2847,41,205,1,282862,15065,0503
65,Luxembourg,3812,10,92,,3318,402,23,6090,147,47460,75817,0503
66,Bahrain,3284,114,8,,1568,1708,1,1930,5,139354,81897,0503
67,Thailand,2966,6,54,,2732,180,61,42,08,178083,2551,0503
68,Hungary,2942,79,335,12,625,1982,52,305,35,79551,8235,0503
69,Greece,2620,8,143,3,1374,1103,37,251,14,78207,7503,0503
70,Oman,2483,36,12,1,750,1721,17,486,2,40459,7923,0503
71,Afghanistan,2469,134,72,4,331,2066,7,63,2,11068,284,0503
72,Nigeria,2388,218,85,17,351,1952,2,12,04,16588,80,0503
73,Armenia,2273,125,33,,1010,1230,10,767,11,23142,7810,0503
74,Iraq,2219,66,95,1,1473,651,,55,2,98253,2443,0503
75,Ghana,2169,95,18,1,229,1922,4,70,06,113497,3653,0503
76,Uzbekistan,2118,32,9,,1271,838,8,63,03,242536,7247,0503
77,Croatia,2088,3,77,2,1463,548,17,509,19,37557,9148,0503
78,Cameroon,2077,245,64,3,953,1060,12,78,2,,,0503
79,Azerbaijan,1894,40,25,,1411,458,17,187,2,152597,15050,0503
80,Bosnia and Herzegovina,1839,58,72,2,779,988,4,561,22,32783,9992,0503
81,Iceland,1798,,10,,1706,82,,5269,29,50002,146529,0503
82,Estonia,1699,5,53,1,256,1390,7,1281,40,54464,41057,0503
83,Cuba,1611,74,66,2,765,780,10,142,6,51506,4547,0503
84,Bulgaria,1594,39,72,4,287,1235,43,229,10,47636,6856,0503
85,Guinea,1586,49,7,,405,1174,,121,05,,,0503
86,North Macedonia,1506,12,82,1,852,572,21,723,39,16997,8158,0503
87,New Zealand,1485,6,20,1,1263,202,,308,4,145589,30191,0503
88,Slovenia,1439,5,94,2,239,1106,21,692,45,55020,26465,0503
89,Slovakia,1407,4,24,1,608,775,5,258,4,94770,17358,0503
90,Lithuania,1406,7,46,1,632,728,17,516,17,138270,50792,0503
91,Ivory Coast,1362,29,15,,622,725,,52,06,10508,398,0503
92,Bolivia,1229,62,66,4,134,1029,3,105,6,5791,496,0503
93,Senegal,1115,91,9,,368,738,1,67,05,466,28,0503
94,Djibouti,1112,15,2,,686,424,,1126,2,13856,14024,0503
95,Hong Kong,1040,,4,,864,172,4,139,05,154989,20674,0503
96,Tunisia,1009,11,42,1,323,644,25,85,4,24055,2035,0503
97,Honduras,899,95,75,,112,712,10,91,8,3643,368,0503
98,Latvia,871,1,16,,348,507,2,462,8,63102,33455,0503
99,Cyprus,864,7,15,,296,553,15,716,12,62267,51573,0503
100,Albania,789,7,31,,519,239,4,274,11,8669,3012,0503
101,Kyrgyzstan,769,13,8,,527,234,12,118,1,51472,7889,0503
102,Andorra,747,2,44,1,472,231,17,9668,569,1673,21653,0503
103,Niger,736,8,35,2,507,194,,30,1,5271,218,0503
104,Lebanon,733,4,25,1,197,511,43,107,4,37880,5550,0503
105,Costa Rica,733,8,6,,372,355,6,144,1,13632,2676,0503
106,Diamond Princess,712,,13,,645,54,4,,,,,0503
107,Sri Lanka,702,12,7,,172,523,1,33,03,23525,1099,0503
108,DRC,674,70,33,1,75,566,,8,04,,,0503
109,Somalia,671,70,31,3,34,606,2,42,2,,,0503
110,Burkina Faso,652,3,44,,535,73,,31,2,,,0503
111,Uruguay,652,4,17,,440,195,10,188,5,21164,6093,0503
112,Guatemala,644,45,16,,72,556,5,36,09,7200,402,0503
113,Sudan,592,150,41,10,52,499,,14,09,,,0503
114,Georgia,582,16,8,1,207,367,6,146,2,15904,3987,0503
115,San Marino,580,,41,,83,456,5,17094,1208,2397,70643,0503
116,Mali,544,36,26,,206,312,,27,1,2172,107,0503
117,Channel Islands,543,5,41,,406,96,,3123,236,5342,30725,0503
118,Mayotte,539,,4,,235,300,4,1976,15,3000,10996,0503
119,Maldives,519,28,1,,18,500,2,960,2,8008,14815,0503
120,Tanzania,480,,16,,167,297,7,8,03,,,0503
121,Malta,468,1,4,,379,85,1,1060,9,35117,79532,0503
122,Jordan,460,1,9,1,367,84,5,45,09,82092,8046,0503
123,El Salvador,446,22,11,1,141,294,2,69,2,26961,4157,0503
124,Kenya,435,24,22,1,152,261,2,8,04,21702,404,0503
125,Jamaica,432,10,8,,31,393,1,146,3,4779,1614,0503
126,Taiwan,432,3,6,,324,102,,18,03,63713,2675,0503
127,Réunion,423,1,,,300,123,2,472,,,,0503
128,Palestine,353,,2,,76,275,,69,04,32200,6312,0503
129,Venezuela,345,10,10,,148,187,2,12,04,477790,16802,0503
130,Gabon,335,59,5,2,85,245,1,151,2,724,325,0503
131,Paraguay,333,67,10,,115,208,5,47,1,10342,1450,0503
132,Mauritius,332,,10,,314,8,3,261,8,16028,12603,0503
133,Montenegro,322,,8,1,245,69,2,513,13,6864,10929,0503
134,Isle of Man,320,4,22,,271,27,21,3763,259,3242,38126,0503
135,Equatorial Guinea,315,,1,,9,305,,225,07,854,609,0503
136,Vietnam,270,,,,219,51,8,3,,261004,2681,0503
137,Guinea-Bissau,257,,1,,19,237,,131,05,1500,762,0503
138,Rwanda,255,6,,,120,135,,20,,33303,2571,0503
139,Congo,229,,9,,25,195,,41,2,,,0503
140,Faeroe Islands,187,,,,184,3,,3827,,8021,164153,0503
141,Martinique,179,,14,,83,82,5,477,37,,,0503
142,Sierra Leone,155,19,8,1,21,126,,19,1,,,0503
143,Liberia,154,2,18,,48,88,,30,4,,,0503
144,Guadeloupe,152,,12,,95,45,6,380,30,,,0503
145,Cabo Verde,152,30,2,1,18,132,,273,4,791,1423,0503
146,Myanmar,151,,6,,37,108,,3,01,8281,152,0503
147,Gibraltar,144,,,,132,12,,4274,,2711,80467,0503
148,Brunei ,138,,1,,126,11,2,315,2,13924,31828,0503
149,Madagascar,135,3,,,97,38,1,5,,3393,123,0503
150,Ethiopia,133,,3,,69,61,,1,003,20770,181,0503
151,French Guiana,128,,1,,98,29,2,429,3,,,0503
152,Togo,123,,9,,66,48,,15,1,7100,858,0503
153,Cambodia,122,,,,120,2,1,7,,12222,731,0503
154,Zambia,119,10,3,,75,41,1,6,02,5284,287,0503
155,Chad,117,44,10,5,39,68,,7,06,,,0503
156,Trinidad and Tobago,116,,8,,88,20,,83,6,1838,1313,0503
157,Bermuda,114,,7,1,51,56,4,1831,112,2819,45265,0503
158,Eswatini,108,2,1,,12,95,,93,09,714,615,0503
159,Aruba,100,,2,,81,17,4,937,19,1731,16213,0503
160,Monaco,95,,4,,78,13,1,2421,102,,,0503
161,Benin,90,,2,,42,46,,7,02,,,0503
162,Uganda,88,3,,,52,36,,2,,36302,794,0503
163,Haiti,85,,8,,10,67,,7,07,848,74,0503
164,Bahamas,83,2,11,,24,48,1,211,28,1353,3441,0503
165,Guyana,82,,9,,22,51,2,104,11,579,736,0503
166,Liechtenstein,82,,1,,55,26,,2151,26,900,23605,0503
167,Barbados,81,,7,,44,30,4,282,24,2369,8244,0503
168,Mozambique,79,,,,18,61,,3,,2337,75,0503
169,Sint Maarten,76,,13,,44,19,7,1773,303,329,7673,0503
170,Tajikistan,76,61,2,2,,74,,8,02,,,0503
171,Cayman Islands,74,,1,,10,63,3,1126,15,1927,29320,0503
172,CAR,72,,,,10,62,,15,,,,0503
173,Libya,63,,3,,22,38,,9,04,2155,314,0503
174,Nepal,59,,,,16,43,,2,,61627,2115,0503
175,French Polynesia,58,,,,51,7,1,206,,2599,9252,0503
176,Macao,45,,,,37,8,1,69,,,,0503
177,South Sudan,45,,,,,45,,4,,1247,111,0503
178,Syria,44,,3,,27,14,,3,02,,,0503
179,Eritrea,39,,,,26,13,,11,,,,0503
180,Mongolia,39,1,,,10,29,,12,,8022,2447,0503
181,Malawi,38,1,3,,9,26,1,2,02,831,43,0503
182,Saint Martin,38,,3,,27,8,3,983,78,,,0503
183,Angola,35,5,2,,11,22,,1,006,481,15,0503
184,Zimbabwe,34,,4,,5,25,,2,03,7642,514,0503
185,Antigua and Barbuda,25,,3,,15,7,1,255,31,151,1542,0503
186,Timor-Leste,24,,,,16,8,,18,,322,244,0503
187,Botswana,23,,1,,8,14,,10,04,7675,3264,0503
188,Grenada,21,1,,,13,8,4,187,,1406,12495,0503
189,Laos,19,,,,9,10,,3,,2165,298,0503
190,Belize,18,,2,,13,3,1,45,5,1043,2623,0503
191,Fiji,18,,,,14,4,,20,,1007,1123,0503
192,New Caledonia,18,,,,17,1,1,63,,4947,17328,0503
193,Gambia,17,5,1,,9,7,,7,04,401,166,0503
194,Saint Lucia,17,,,,15,2,,93,,446,2429,0503
195,Curaçao,16,,1,,13,2,,98,6,351,2139,0503
196,Sao Tome and Principe,16,,1,,4,11,,73,5,19,87,0503
197,Dominica,16,,,,13,3,,222,,383,5320,0503
198,Namibia,16,,,,8,8,,6,,704,277,0503
199,St. Vincent Grenadines,16,,,,8,8,,144,,108,973,0503
200,Burundi,15,4,1,,7,7,,1,008,284,24,0503
201,Saint Kitts and Nevis,15,,,,8,7,,282,,294,5526,0503
202,Nicaragua,14,,3,,7,4,,2,05,,,0503
203,Falkland Islands,13,,,,13,0,,3736,,388,111494,0503
204,Turks and Caicos,12,,1,,5,6,,310,26,83,2144,0503
205,Montserrat,11,,1,,2,8,1,2204,200,36,7212,0503
206,Greenland,11,,,,11,0,,194,,1271,22389,0503
207,Vatican City,11,,,,2,9,,13733,,,,0503
208,Seychelles,11,,,,6,5,,112,,,,0503
209,Yemen,10,3,2,,1,7,,03,007,120,4,0503
210,Suriname,10,,1,,8,1,,17,2,404,689,0503
211,MS Zaandam,9,,2,,,7,,,,,,0503
212,Mauritania,8,,1,,6,1,,2,02,1032,222,0503
213,Papua New Guinea,8,,,,,8,,09,,604,68,0503
214,Bhutan,7,,,,5,2,,9,,10548,13670,0503
215,British Virgin Islands,6,,1,,3,2,,198,33,,,0503
216,Caribbean Netherlands,6,,,,,6,,229,,110,4195,0503
217,St. Barth,6,,,,6,0,,607,,,,0503
218,Western Sahara,6,,,,5,1,,10,,,,0503
219,Anguilla,3,,,,3,0,,200,,,,0503
220,Comoros,3,2,,,,3,,3,,,,0503
221,Saint Pierre Miquelon,1,,,,,1,,173,,,,0503
222,Total:,545810,11969,19339,378,284294,242177,5494,,,,,0503
223,Total:,1258602,33647,73780,2000,213784,971038,17717,,,,,0503
224,Total:,1424364,25674,139410,2001,531348,753606,17626,,,,,0503
225,Total:,199750,9651,10243,763,69039,120468,9862,,,,,0503
226,Total:,8368,20,113,1,7134,1121,30,,,,,0503
227,Total:,43734,2294,1763,72,14664,27307,127,,,,,0503
228,Total:,721,,15,,645,61,4,,,,,0503
