,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
62,Algeria,4474,179,463,4,1936,2075,22,102,11,6500,148,0504
63,Moldova,4121,69,125,1,1382,2614,237,1022,31,20447,5069,0504
64,Kazakhstan,3920,63,27,2,1084,2809,40,209,1,296136,15771,0504
65,Luxembourg,3824,12,96,4,3379,349,22,6109,153,48118,76869,0504
66,Bahrain,3383,99,8,,1718,1657,1,1988,5,144155,84719,0504
67,Hungary,2998,56,340,5,629,2029,51,310,35,82010,8489,0504
68,Thailand,2969,3,54,,2739,176,61,43,08,178083,2551,0504
69,Afghanistan,2704,235,85,13,345,2274,7,69,2,11068,284,0504
70,Greece,2626,6,144,1,1374,1108,37,252,14,79332,7611,0504
71,Oman,2568,85,12,,750,1806,17,503,2,40459,7923,0504
72,Nigeria,2558,170,87,2,400,2071,4,12,04,17566,85,0504
73,Armenia,2386,113,35,2,1035,1316,10,805,12,24177,8159,0504
74,Iraq,2296,77,97,2,1490,709,,57,2,103262,2567,0504
75,Ghana,2169,,18,,229,1922,4,70,06,117049,3767,0504
76,Uzbekistan,2149,31,10,1,1319,820,8,64,03,242536,7247,0504
77,Croatia,2096,8,79,2,1489,528,15,511,19,38084,9277,0504
78,Cameroon,2077,,64,,953,1060,12,78,2,,,0504
79,Azerbaijan,1932,38,25,,1441,466,17,191,2,157932,15576,0504
80,Bosnia and Herzegovina,1857,18,77,5,825,955,4,566,23,33928,10341,0504
81,Iceland,1799,1,10,,1717,72,,5272,29,50406,147713,0504
82,Estonia,1700,1,55,2,259,1386,7,1282,41,55206,41617,0504
83,Cuba,1649,38,67,1,827,755,13,146,6,53545,4727,0504
84,Bulgaria,1618,24,73,1,308,1237,39,233,11,47636,6856,0504
85,Guinea,1586,,7,,405,1174,,121,05,,,0504
86,North Macedonia,1511,5,84,2,945,482,21,725,40,17246,8278,0504
87,New Zealand,1487,2,20,,1266,201,,308,4,150223,31152,0504
88,Bolivia,1470,241,71,5,159,1240,3,126,6,7651,655,0504
89,Slovenia,1439,,96,2,241,1102,21,692,46,55520,26706,0504
90,Lithuania,1410,4,46,,635,729,17,518,17,141678,52044,0504
91,Slovakia,1408,1,24,,619,765,7,258,4,96220,17624,0504
92,Ivory Coast,1398,36,17,2,653,728,,53,06,10778,409,0504
93,Senegal,1182,67,9,,372,801,4,71,05,466,28,0504
94,Djibouti,1112,,2,,686,424,,1126,2,13856,14024,0504
95,Hong Kong,1040,,4,,879,157,3,139,05,154989,20674,0504
96,Tunisia,1013,4,42,,328,643,25,86,4,24406,2065,0504
97,Honduras,1010,111,76,1,116,818,10,102,8,4669,471,0504
98,Latvia,879,8,16,,348,515,4,466,8,64245,34061,0504
99,Cyprus,872,8,15,,296,561,15,722,12,62267,51573,0504
100,Albania,795,6,31,,531,233,7,276,11,8866,3081,0504
101,Kyrgyzstan,795,26,10,2,564,221,12,122,2,51472,7889,0504
102,Niger,750,14,36,1,518,196,,31,1,5309,219,0504
103,Andorra,748,1,45,1,493,210,17,9681,582,1673,21653,0504
104,Costa Rica,739,6,6,,386,347,6,145,1,13851,2719,0504
105,Lebanon,737,4,25,,200,512,43,108,4,39238,5749,0504
106,Somalia,722,51,32,1,44,646,2,45,2,,,0504
107,Sri Lanka,718,16,7,,184,527,1,34,03,25206,1177,0504
108,Diamond Princess,712,,13,,645,54,4,,,,,0504
109,Guatemala,688,44,17,1,72,599,5,38,09,7200,402,0504
110,DRC,674,,33,,75,566,,8,04,,,0504
111,Burkina Faso,662,10,45,1,540,77,,32,2,,,0504
112,Uruguay,655,3,17,,442,196,10,189,5,21939,6316,0504
113,Mayotte,650,54,6,,235,409,4,2383,22,3000,10996,0504
114,Sudan,592,,41,,52,499,,14,09,,,0504
115,Georgia,589,7,9,1,221,359,6,148,2,15904,3987,0504
116,San Marino,582,2,41,,86,455,5,17152,1208,2451,72235,0504
117,Mali,563,19,27,1,213,323,,28,1,2172,107,0504
118,Channel Islands,544,,41,,406,97,,3129,236,5342,30725,0504
119,Maldives,527,8,1,,18,508,2,975,2,8327,15405,0504
120,El Salvador,490,44,11,,154,325,3,76,2,28596,4409,0504
121,Tanzania,480,,16,,167,297,7,8,03,,,0504
122,Malta,477,9,4,,392,81,1,1080,9,36204,81994,0504
123,Kenya,465,30,24,2,167,274,2,9,04,23780,442,0504
124,Jamaica,463,31,8,,33,422,2,156,3,5215,1761,0504
125,Jordan,461,1,9,,367,85,5,45,09,84593,8291,0504
126,Taiwan,432,,6,,332,94,,18,03,64094,2691,0504
127,Réunion,423,,,,300,123,2,472,,,,0504
128,Paraguay,370,37,10,,119,241,5,52,1,10766,1509,0504
129,Venezuela,357,12,10,,148,199,2,13,04,482953,16984,0504
130,Palestine,353,,2,,77,274,,69,04,32200,6312,0504
131,Gabon,335,,5,,85,245,1,151,2,724,325,0504
132,Mauritius,332,,10,,315,7,3,261,8,16028,12603,0504
133,Montenegro,322,,8,,249,65,2,513,13,7816,12445,0504
134,Isle of Man,321,1,22,,271,28,21,3775,259,3339,39267,0504
135,Equatorial Guinea,315,,1,,9,305,,225,07,854,609,0504
136,Vietnam,271,1,,,219,52,8,3,,261004,2681,0504
137,Rwanda,259,4,,,124,135,,20,,34350,2652,0504
138,Guinea-Bissau,257,,1,,19,237,,131,05,1500,762,0504
139,Congo,229,,9,,25,195,,41,2,,,0504
140,Faeroe Islands,187,,,,185,2,,3827,,8066,165074,0504
141,Martinique,179,,14,,83,82,5,477,37,,,0504
142,Sierra Leone,166,11,8,,29,129,,21,1,,,0504
143,Cabo Verde,165,13,2,,33,130,,297,4,791,1423,0504
144,Liberia,158,4,18,,58,82,,31,4,,,0504
145,Myanmar,155,4,6,,43,106,,3,01,8703,160,0504
146,Guadeloupe,152,,12,,95,45,6,380,30,,,0504
147,Madagascar,149,14,,,98,51,1,5,,3611,130,0504
148,Gibraltar,144,,,,132,12,,4274,,2711,80467,0504
149,Brunei ,138,,1,,128,9,2,315,2,14262,32600,0504
150,Ethiopia,135,2,3,,75,57,,1,003,22330,194,0504
151,Tajikistan,128,52,2,,,126,,13,02,,,0504
152,French Guiana,128,,1,,98,29,2,429,3,,,0504
153,Togo,124,1,9,,67,48,,15,1,7425,897,0504
154,Zambia,124,5,3,,78,43,1,7,02,6882,374,0504
155,Cambodia,122,,,,120,2,1,7,,12304,736,0504
156,Chad,117,,10,,39,68,,7,06,,,0504
157,Trinidad and Tobago,116,,8,,88,20,,83,6,1907,1363,0504
158,Bermuda,115,1,7,,51,57,4,1847,112,3144,50483,0504
159,Eswatini,112,4,1,,12,99,,97,09,714,615,0504
160,Aruba,100,,2,,81,17,4,937,19,1731,16213,0504
161,Monaco,95,,4,,78,13,1,2421,102,,,0504
162,Benin,90,,2,,42,46,,7,02,,,0504
163,Uganda,89,1,,,52,37,,2,,39232,858,0504
164,Haiti,85,,8,,10,67,,7,07,935,82,0504
165,Bahamas,83,,11,,24,48,1,211,28,1353,3441,0504
166,Guyana,82,,9,,22,51,2,104,11,579,736,0504
167,Liechtenstein,82,,1,,55,26,,2151,26,900,23605,0504
168,Barbados,81,,7,,44,30,4,282,24,2369,8244,0504
169,Mozambique,80,1,,,19,61,,3,,2466,79,0504
170,Sint Maarten,76,,13,,44,19,7,1773,303,329,7673,0504
171,Nepal,75,16,,,16,59,,3,,63102,2166,0504
172,Cayman Islands,74,,1,,10,63,3,1126,15,1927,29320,0504
173,CAR,72,,,,10,62,,15,,,,0504
174,Libya,63,,3,,22,38,,9,04,2155,314,0504
175,French Polynesia,58,,,,51,7,1,206,,2634,9377,0504
176,South Sudan,46,1,,,,46,,4,,1247,111,0504
177,Macao,45,,,,39,6,1,69,,,,0504
178,Syria,44,,3,,27,14,,3,02,,,0504
179,Malawi,39,1,3,,9,27,1,2,02,892,47,0504
180,Eritrea,39,,,,26,13,,11,,,,0504
181,Mongolia,39,,,,10,29,,12,,8250,2517,0504
182,Saint Martin,38,,3,,27,8,3,983,78,,,0504
183,Angola,35,,2,,11,22,,1,006,481,15,0504
184,Zimbabwe,34,,4,,5,25,,2,03,7642,514,0504
185,Antigua and Barbuda,25,,3,,15,7,1,255,31,151,1542,0504
186,Timor-Leste,24,,,,16,8,,18,,322,244,0504
187,Botswana,23,,1,,8,14,,10,04,7675,3264,0504
188,Grenada,21,,,,13,8,4,187,,1406,12495,0504
189,Laos,19,,,,9,10,,3,,2184,300,0504
190,Belize,18,,2,,13,3,1,45,5,1043,2623,0504
191,Fiji,18,,,,14,4,,20,,1007,1123,0504
192,New Caledonia,18,,,,17,1,1,63,,4947,17328,0504
193,Saint Lucia,18,1,,,15,3,,98,,446,2429,0504
194,Gambia,17,,1,,9,7,,7,04,401,166,0504
195,Curaçao,16,,1,,13,2,,98,6,351,2139,0504
196,Sao Tome and Principe,16,,1,,4,11,,73,5,19,87,0504
197,Dominica,16,,,,13,3,,222,,383,5320,0504
198,Namibia,16,,,,8,8,,6,,1122,442,0504
199,St. Vincent Grenadines,16,,,,8,8,,144,,108,973,0504
200,Burundi,15,,1,,7,7,,1,008,284,24,0504
201,Saint Kitts and Nevis,15,,,,8,7,,282,,294,5526,0504
202,Nicaragua,14,,3,,7,4,,2,05,,,0504
203,Falkland Islands,13,,,,13,0,,3736,,388,111494,0504
204,Turks and Caicos,12,,1,,5,6,,310,26,83,2144,0504
205,Montserrat,11,,1,,7,3,1,2204,200,36,7212,0504
206,Greenland,11,,,,11,0,,194,,1289,22706,0504
207,Vatican City,11,,,,2,9,,13733,,,,0504
208,Seychelles,11,,,,6,5,,112,,,,0504
209,Yemen,10,,2,,1,7,,03,007,120,4,0504
210,Suriname,10,,1,,9,0,,17,2,404,689,0504
211,MS Zaandam,9,,2,,,7,,,,,,0504
212,Mauritania,8,,1,,6,1,,2,02,1032,222,0504
213,Papua New Guinea,8,,,,,8,,09,,604,68,0504
214,Bhutan,7,,,,5,2,,9,,10761,13946,0504
215,British Virgin Islands,6,,1,,3,2,,198,33,,,0504
216,Caribbean Netherlands,6,,,,,6,,229,,110,4195,0504
217,St. Barth,6,,,,6,0,,607,,,,0504
218,Western Sahara,6,,,,5,1,,10,,,,0504
219,Anguilla,3,,,,3,0,,200,,,,0504
220,Comoros,3,,,,,3,,3,,,,0504
221,Saint Pierre Miquelon,1,,,,,1,,173,,,,0504
222,Total:,558802,12992,19617,278,295091,244094,5363,,,,,0504
223,Total:,1291081,32479,75154,1374,221150,994777,17386,,,,,0504
224,Total:,1447503,23116,140603,1193,540691,766209,17271,,,,,0504
225,Total:,211812,12062,10840,597,73968,127004,9853,,,,,0504
226,Total:,8390,22,115,2,7165,1110,31,,,,,0504
227,Total:,45380,1589,1802,37,15137,28441,132,,,,,0504
228,Total:,721,,15,,645,61,4,,,,,0504
