,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
81, Nepal ,1,,,,0,1,,-1,-1,-1,-1,0306
82, Nigeria ,1,,,,1,,,-1,-1,-1,-1,0306
83, Sri Lanka ,1,,,,0,1,,-1,-1,-1,-1,0306
84, Tunisia ,1,,,,1,,,-1,-1,-1,-1,0306
85, Ukraine ,1,,,,1,,,-1,-1,-1,-1,0306
86, Bhutan ,1,1,,,1,,,-1,-1,-1,-1,0306
87, Colombia ,1,1,,,1,,,-1,-1,-1,-1,0306
88, Costa Rica ,1,,,,1,,,-1,-1,-1,-1,0306
89, Gibraltar ,1,,,,1,,1,-1,-1,-1,-1,0306
90, Vatican City ,1,1,,,1,,,-1,-1,-1,-1,0306
91, Liechtenstein ,1,,,,1,,,-1,-1,-1,-1,0306
92, Peru ,1,1,,,1,,,-1,-1,-1,-1,0306
93, Serbia ,1,1,,,1,,,-1,-1,-1,-1,0306
94, Slovakia ,1,1,,,1,,,-1,-1,-1,-1,0306
95, South Africa ,1,,,,1,,,-1,-1,-1,-1,0306
96, Togo ,1,1,,,1,,,-1,-1,-1,-1,0306
