,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Date
103,Channel Islands,141,,3,1,,138,,811,17,08,-1,0401
104,Venezuela,135,,3,,39,93,6,5,01,12,-1,0401
105,Nigeria,135,4,2,,8,125,,07,001,27,-1,0401
106,Brunei ,129,2,1,,45,83,3,295,2,08,-1,0401
107,Martinique,128,35,3,2,27,98,15,341,8,04,-1,0401
108,Palestine,119,2,1,,18,100,,23,02,04,-1,0401
109,Guadeloupe,114,8,4,,22,88,14,285,10,12,-1,0401
110,Georgia,110,7,,,21,89,6,28,,25,-1,0401
111,Montenegro,109,18,2,1,,107,1,174,3,16,-1,0401
112,Cambodia,109,2,,,23,86,1,7,,26,-1,0401
113,Bolivia,107,10,6,2,,101,3,9,05,09,-1,0401
114,Kyrgyzstan,107,13,,,3,104,,16,,17,-1,0401
115,DRC,98,17,8,,2,88,,1,009,09,-1,0401
116,Mayotte,94,12,1,1,10,83,3,345,4,13,-1,0401
117,Trinidad and Tobago,87,4,3,,1,83,,62,2,11,-1,0401
118,Rwanda,75,5,,,,75,,6,,13,-1,0401
119,Gibraltar,69,,,,34,35,,2048,,02,-1,0401
120,Liechtenstein,68,6,,,,68,,1783,,02,-1,0401
121,Paraguay,65,1,3,,1,61,3,9,04,06,-1,0401
122,Isle of Man,60,11,,,,60,,706,,18,-1,0401
123,Kenya,59,9,1,,1,57,2,1,002,12,-1,0401
124,Madagascar,57,14,,,,57,6,2,,19,-1,0401
125,Aruba,55,5,,,1,54,,515,,12,-1,0401
126,Monaco,52,3,1,,2,49,,1325,25,27,-1,0401
127,Bangladesh,51,2,5,,25,21,1,03,003,07,-1,0401
128,French Guiana,51,8,,,15,36,,171,,06,-1,0401
129,Uganda,44,11,,,,44,,10,,20,-1,0401
130,Macao,41,3,,,10,31,,63,,21,-1,0401
131,Jamaica,38,2,2,1,2,34,,13,07,09,-1,0401
132,Guatemala,38,2,1,,12,25,1,2,006,12,-1,0401
133,French Polynesia,37,1,,,,37,1,132,,10,-1,0401
134,Zambia,36,1,,,,36,,2,,17,-1,0401
135,Niger,34,7,3,,,31,,1,01,18,-1,0401
136,Togo,34,4,1,,10,23,,4,01,05,-1,0401
137,Barbados,34,1,,,,34,,118,,16,-1,0401
138,El Salvador,32,2,1,1,,31,5,5,02,18,-1,0401
139,Bermuda,32,5,,,10,22,,514,,17,-1,0401
140,Djibouti,30,12,,,,30,,30,,17,-1,0401
141,Mali,28,3,2,,,26,,1,010,24,-1,0401
142,Ethiopia,26,3,,,2,24,2,02,,12,-1,0401
143,Guinea,22,,,,,22,,2,,12,-1,0401
144,Tanzania,19,,1,1,1,17,,03,002,15,-1,0401
145,Congo,19,,,,,19,,3,,14,-1,0401
146,Maldives,18,1,,,13,5,,33,,06,-1,0401
147,Gabon,16,9,1,,,15,,7,04,12,-1,0401
148,New Caledonia,16,1,,,,16,,56,,17,-1,0401
149,Myanmar,15,1,1,1,,14,,03,002,22,-1,0401
150,Saint Martin,15,,1,,2,12,,388,26,29,-1,0401
151,Equatorial Guinea,15,3,,,1,14,,11,,13,-1,0401
152,Eritrea,15,,,,,15,,4,,20,-1,0401
153,Haiti,15,,,,1,14,,1,,19,-1,0401
154,Cayman Islands,14,2,1,,,13,,213,15,12,-1,0401
155,Bahamas,14,,,,1,13,,36,,14,-1,0401
156,Saint Lucia,13,4,,,1,12,,71,,12,-1,0401
157,Guyana,12,4,2,1,,10,,15,3,11,-1,0401
158,Dominica,12,,,,,12,,167,,21,-1,0401
159,Mongolia,12,,,,2,10,,4,,09,-1,0401
160,Curaçao,11,,1,,2,8,,67,6,12,-1,0401
161,Namibia,11,,,,2,9,,4,,13,-1,0401
162,Syria,10,,2,,,8,,06,01,21,-1,0401
163,Greenland,10,,,,2,8,,176,,15,-1,0401
164,Libya,10,2,,,1,9,,1,,23,-1,0401
165,Seychelles,10,2,,,,10,,102,,13,-1,0401
166,Benin,9,3,,,1,8,,07,,15,-1,0401
167,Grenada,9,,,,,9,,80,,21,-1,0401
168,Laos,9,1,,,,9,,1,,23,-1,0401
169,Suriname,9,1,,,,9,,15,,12,-1,0401
170,Eswatini,9,,,,,9,,8,,13,-1,0401
171,Zimbabwe,8,1,1,,,7,,05,007,19,-1,0401
172,Guinea-Bissau,8,,,,,8,,4,,24,-1,0401
173,Mozambique,8,,,,,8,,03,,21,-1,0401
174,Saint Kitts and Nevis,8,1,,,,8,,150,,24,-1,0401
175,Angola,7,,2,,1,4,,02,006,19,-1,0401
176,Sudan,7,1,2,,1,4,,02,005,12,-1,0401
177,Antigua and Barbuda,7,,,,,7,,71,,12,-1,0401
178,Chad,7,2,,,,7,,04,,18,-1,0401
179,Cabo Verde,6,,1,,,5,,11,2,19,-1,0401
180,Mauritania,6,,1,,2,3,,1,02,12,-1,0401
181,Vatican City,6,,,,,6,,7491,,05,-1,0401
182,St. Barth,6,,,,1,5,,607,,29,-1,0401
183,Sint Maarten,6,,,,,6,,140,,17,-1,0401
184,Nicaragua,5,1,1,,,4,,08,02,18,-1,0401
185,Nepal,5,,,,1,4,,02,,23,-1,0401
186,Fiji,5,,,,,5,,6,,18,-1,0401
187,Montserrat,5,,,,,5,,1002,,17,-1,0401
188,Somalia,5,2,,,1,4,,03,,15,-1,0401
189,Turks and Caicos,5,,,,,5,,129,,22,-1,0401
190,Botswana,4,1,1,1,,3,,2,04,29,-1,0401
191,Gambia,4,,1,,,3,,2,04,16,-1,0401
192,Bhutan,4,,,,,4,,5,,05,-1,0401
193,Belize,3,,,,,3,,8,,22,-1,0401
194,British Virgin Islands,3,1,,,,3,,99,,24,-1,0401
195,CAR,3,,,,,3,,06,,14,-1,0401
196,Liberia,3,,,,,3,,06,,15,-1,0401
197,MS Zaandam,2,,,,,2,,,,26,-1,0401
198,Anguilla,2,,,,,2,,133,,25,-1,0401
199,Burundi,2,2,,,,2,,02,,30,-1,0401
200,Papua New Guinea,1,,,,,1,,01,,19,-1,0401
201,St. Vincent Grenadines,1,,,,1,0,,9,,10,-1,0401
202,Sierra Leone,1,1,,,,1,,01,,30,-1,0401
203,Timor-Leste,1,,,,,1,,08,,20,-1,0401
